parameter,word
mM,ngandrri
mF,ngapiri
mMeB,yandri waka
mFeB,ngapiri
mMeZ,titnaRa
mFeZ,papa
meZ,kaku
myZ,natarta
mMBeS,kami
mMeBS,kami
mMyBS,kami
mFBeS,natata
mFeBS,natata
mFyBS,natata
mMZeS,puyurru
mMeZS,puyurru
mMyZS,puyurru
mFZeS,kami
mFeZS,kami
mFyZS,kami
mMBeD,kami
mMeBD,kami
mMyBD,kami
mFBeD,natata
mFeBD,natata
mFyBD,natata
mMZeD,puyurru
mMeZD,puyurru
mMyZD,puyurru
mFZeD,kami
mFeZD,kami
mFyZD,kami
fMeB,kaka
fMeZ,tyipi
fFeZ,papa
feB,nhiyi
fyZ,nartala
fMBeS,karti
fMeBS,karti
fMyBS,karti
fMZeS,papa
fMeZS,papa
fMyZS,papa
fMZeD,kaku
fMeZD,kaku
fMyZD,kaku
fFZeD,kami
fFeZD,kami
fFyZD,kami
