parameter,word
mM,ngangka
mF,mama
mMeB,kaka
mFeB,yurru
mMeZ,yaru
mFeZ,yumani
meZ,thurtu
myZ,mari
mMBeS,kumpali
mMeBS,kumpali
mMyBS,kumpali
mFBeS,marrkara
mFeBS,marrkara
mFyBS,marrkara
mMZeS,marrkara
mMeZS,marrkara
mMyZS,marrkara
mFZeS,kumpali
mFeZS,kumpali
mFyZS,kumpali
mMBeD,nyupa
mMeBD,nyupa
mMyBD,nyupa
mFBeD,thurtu
mFeBD,thurtu
mFyBD,thurtu
mMZeD,thurtu
mMeZD,thurtu
mMyZD,thurtu
mFZeD,nyupa
mFeZD,nyupa
mFyZD,nyupa
fFeZ,yurru
feB,katya
fyB,marrkara
fMBeS,nyupa
fMeBS,nyupa
fMyBS,nyupa
fFZeS,nyupa
fFeZS,nyupa
fFyZS,nyupa
fMBeD,punkali
fMeBD,punkali
fMyBD,punkali
fFZeD,punkali
fFeZD,punkali
fFyZD,punkali
