parameter,word
mM,nga:rndi
mF,mu:rri
mMeB,ngapipi7
mFeZ,mu:kul
meB,wa:wa
myB,gutha
mZ,mirdiku
mMBeS,mulirriɲ7
mMeBS,mulirriɲ7
mMyBS,mulirriɲ7
mFBeS,mulirriɲ7
mFeBS,mulirriɲ7
mFyBS,mulirriɲ7
mMZeS,mulirriɲ7
mMeZS,mulirriɲ7
mMyZS,mulirriɲ7
mFZeS,mulirriɲ7
mFeZS,mulirriɲ7
mFyZS,mulirriɲ7
mMBeD,mulirriɲ7
mMeBD,mulirriɲ7
mMyBD,mulirriɲ7
mFBeD,mulirriɲ7
mFeBD,mulirriɲ7
mFyBD,mulirriɲ7
mMZeD,mulirriɲ7
mMeZD,mulirriɲ7
mMyZD,mulirriɲ7
mFZeD,mulirriɲ7
mFeZD,mulirriɲ7
mFyZD,mulirriɲ7
feZ,yapa
fyZ,gutha
