parameter,word
mM,martu
mF,kurla
mMeB,tyalatya
mFeB,pitharta
mMeZ,wupatyi
mFeZ,ngutyirr
meB,thapu
myB,wungkurlu
meZ,puwa
myZ,wungkurlu
mMBeS,muwarnngu
mMeBS,muwarnngu
mMyBS,muwarnngu
mFBeS,thapu
mFeBS,thapu
mFyBS,thapu
mMZeS,thapu
mMeZS,thapu
mMyZS,thapu
mFZeS,muwarnngu
mFeZS,muwarnngu
mFyZS,muwarnngu
mMBeD,muwarnngu
mMeBD,muwarnngu
mMyBD,muwarnngu
mFBeD,puwa
mFeBD,puwa
mFyBD,puwa
mMZeD,puwa
mMeZD,puwa
mMyZD,puwa
mFZeD,muwarnngu
mFeZD,muwarnngu
mFyZD,muwarnngu
