parameter,word
mM,inang ko-
mF,amang ko-
mMeB,poguamangan
mFeB,poguamangan
mMeZ,poguinangan
mFeZ,poguinangan
meZ,tukka
myZ,tuali
mMBeS,montoliusat komiinjan
mMByS,montoliusat komiinjan
mMeBS,montoliusat komiinjan
mMyBS,montoliusat komiinjan
mFBeS,montoliusat komiinjan
mFByS,montoliusat komiinjan
mFeBS,montoliusat komiinjan
mFyBS,montoliusat komiinjan
mMZeS,montoliusat komiinjan
mMZyS,montoliusat komiinjan
mMeZS,montoliusat komiinjan
mMyZS,montoliusat komiinjan
mFZeS,montoliusat komiinjan
mFZyS,montoliusat komiinjan
mFeZS,montoliusat komiinjan
mFyZS,montoliusat komiinjan
mMBeD,montoliusat komiinjan
mMByD,montoliusat komiinjan
mMeBD,montoliusat komiinjan
mMyBD,montoliusat komiinjan
mFBeD,montoliusat komiinjan
mFByD,montoliusat komiinjan
mFeBD,montoliusat komiinjan
mFyBD,montoliusat komiinjan
mMZeD,montoliusat komiinjan
mMZyD,montoliusat komiinjan
mMeZD,montoliusat komiinjan
mMyZD,montoliusat komiinjan
mFZeD,montoliusat komiinjan
mFZyD,montoliusat komiinjan
mFeZD,montoliusat komiinjan
mFyZD,montoliusat komiinjan
fMeB,poguamangan
fMyB,poguamangan
fFeB,poguamangan
fFyB,poguamangan
fMeZ,poguinangan
fMyZ,poguinangan
fFeZ,poguinangan
fFyZ,poguinangan
feB,tukka
fyB,tuali
feZ,tukka
fMBeS,montoliusat komiinjan
fMeBS,montoliusat komiinjan
fMyBS,montoliusat komiinjan
fFBeS,montoliusat komiinjan
fFeBS,montoliusat komiinjan
fFyBS,montoliusat komiinjan
fMZeS,montoliusat komiinjan
fMeZS,montoliusat komiinjan
fMyZS,montoliusat komiinjan
fFZeS,montoliusat komiinjan
fFeZS,montoliusat komiinjan
fFyZS,montoliusat komiinjan
fMBeD,montoliusat komiinjan
fMeBD,montoliusat komiinjan
fMyBD,montoliusat komiinjan
fFBeD,montoliusat komiinjan
fFeBD,montoliusat komiinjan
fFyBD,montoliusat komiinjan
fMZeD,montoliusat komiinjan
fMeZD,montoliusat komiinjan
fMyZD,montoliusat komiinjan
fFZeD,montoliusat komiinjan
fFeZD,montoliusat komiinjan
fFyZD,montoliusat komiinjan
