parameter,word
mM,tinana
mF,tamana
mMeB,tuatina
mFeB,tamana
mMeZ,tinana
mFeZ,masikitanga
meZ,kave
mMBeS,taina faka-pariki
mMeBS,taina faka-pariki
mMyBS,taina faka-pariki
mFBeS,taina faka-laui
mFeBS,taina faka-laui
mFyBS,taina faka-laui
mMZeS,taina faka-laui
mMeZS,taina faka-laui
mMyZS,taina faka-laui
mFZeS,taina faka-pariki
mFeZS,taina faka-pariki
mFyZS,taina faka-pariki
mMBeD,kave faka-pariki
mMeBD,kave faka-pariki
mMyBD,kave faka-pariki
mFBeD,kave faka-laui
mFeBD,kave faka-laui
mFyBD,kave faka-laui
mMZeD,kave faka-laui
mMeZD,kave faka-laui
mMyZD,kave faka-laui
mFZeD,kave faka-pariki
mFeZD,kave faka-pariki
mFyZD,kave faka-pariki
feB,kave
feZ,taina
fMBeS,kave faka-pariki
fMeBS,kave faka-pariki
fMyBS,kave faka-pariki
fFBeS,kave faka-laui
fFeBS,kave faka-laui
fFyBS,kave faka-laui
fMZeS,kave faka-laui
fMeZS,kave faka-laui
fMyZS,kave faka-laui
fFZeS,kave faka-pariki
fFeZS,kave faka-pariki
fFyZS,kave faka-pariki
fMBeD,taina faka-pariki
fMeBD,taina faka-pariki
fMyBD,taina faka-pariki
fFBeD,taina faka-laui
fFeBD,taina faka-laui
fFyBD,taina faka-laui
fMZeD,taina faka-laui
fMeZD,taina faka-laui
fMyZD,taina faka-laui
fFZeD,taina faka-pariki
fFeZD,taina faka-pariki
fFyZD,taina faka-pariki
