parameter,word
mM,ʔina
mF,ʔama
mMeB,ama
mFeB,ʔama
mMeZ,ʔina
mFeZ,ʔina
meB,lofu
meZ,ʔari
mMBeS,lofu
mMeBS,lofu
mMyBS,lofu
mFBeS,lofu
mFeBS,lofu
mFyBS,lofu
mMZeS,lofu
mMeZS,lofu
mMyZS,lofu
mFZeS,lofu
mFeZS,lofu
mFyZS,lofu
mMBeD,ʔari
mMeBD,ʔari
mMyBD,ʔari
mFBeD,ʔari
mFeBD,ʔari
mFyBD,ʔari
mMZeD,ʔari
mMeZD,ʔari
mMyZD,ʔari
mFZeD,ʔari
mFeZD,ʔari
mFyZD,ʔari
feB,ʔari
feZ,tafi
fMBeS,ʔari
fMeBS,ʔari
fMyBS,ʔari
fFBeS,ʔari
fFeBS,ʔari
fFyBS,ʔari
fMZeS,ʔari
fMeZS,ʔari
fMyZS,ʔari
fFZeS,ʔari
fFeZS,ʔari
fFyZS,ʔari
fMBeD,tafi
fMeBD,tafi
fMyBD,tafi
fFBeD,tafi
fFeBD,tafi
fFyBD,tafi
fMZeD,tafi
fMeZD,tafi
fMyZD,tafi
fFZeD,tafi
fFeZD,tafi
fFyZD,tafi
