parameter,word
mM,têna
mF,tama
mMeB,sa laŋgwa
mMyB,sa laŋgwa
mFeB,tamasêga
mFyB,tamasêga
mMeZ,tênasêga
mMyZ,tênasêga
mFeZ,saò àwêsêga
mFyZ,saò àwêsêga
meZ,luò
mMBeS,gwadê
mMeBS,gwadê
mMyBS,gwadê
mFBeS,têwa
mFByS,têwa
mFeBS,têwa
mFyBS,têwa
mMZeS,têwa
mMZyS,têwa
mMeZS,têwa
mMyZS,têwa
mFZeS,gwadê
mFeZS,gwadê
mFyZS,gwadê
mMBeD,gwadêò
mMeBD,gwadêò
mMyBD,gwadêò
mFBeD,têwaò
mFByD,têwaò
mFeBD,têwaò
mFyBD,têwaò
mMZeD,luò
mMZyD,luò
mMeZD,luò
mMyZD,luò
mFZeD,gwadêò
mFeZD,gwadêò
mFyZD,gwadêò
fMeB,sa laŋgwa
fFeB,tamasêga
fMeZ,tênasêga
fFeZ,saò àwêsêga
feB,luŋac
fyB,luŋac
feZ,têwaò
fyZ,têwaò
fFBeS,têwa
fFeBS,têwa
fFyBS,têwa
fMZeS,têwa
fMeZS,têwa
fMyZS,têwa
fFBeD,têwaò
fFeBD,têwaò
fFyBD,têwaò
fMZeD,luò
fMeZD,luò
fMyZD,luò
