parameter,word
mM,ináng
mF,amang
mMeB,tiyo
mFeB,tiyo
mMeZ,tiya
mMyZ,tiya
mFeZ,tiya
mFyZ,tiya
meZ,magkabukto
mMBeS,pinsan
mMeBS,pinsan
mMyBS,pinsan
mFBeS,pinsan
mFeBS,pinsan
mFyBS,pinsan
mMZeS,pinsan
mMeZS,pinsan
mMyZS,pinsan
mFZeS,pinsan
mFeZS,pinsan
mFyZS,pinsan
mMBeD,pinsan
mMeBD,pinsan
mMyBD,pinsan
mFBeD,pinsan
mFeBD,pinsan
mFyBD,pinsan
mMZeD,pinsan
mMeZD,pinsan
mMyZD,pinsan
mFZeD,pinsan
mFeZD,pinsan
mFyZD,pinsan
fM,ináng
fMeZ,tiya
fFeZ,tiya
feB,magkabukto
feZ,magkabukto
fyZ,magkabukto
