parameter,word
mM,hmaien
mF,caca
mMeB,caca
mFeB,caca
mFyB,caca
mMeZ,hmaien
mFeZ,cekin
meZ,mama
myZ,resingen
mMBeD,reisingen
mMeBD,reisingen
mMyBD,reisingen
mFBeD,reisingen
mFeBD,reisingen
mFyBD,reisingen
mMZeD,reisingen
mMeZD,reisingen
mMyZD,reisingen
mFZeD,reisingen
mFeZD,reisingen
mFyZD,reisingen
fM,hmaien
fF,caca
fFeB,caca
feB,mama
fyB,cel
fMBeS,reisingen
fMeBS,reisingen
fMyBS,reisingen
fFBeS,reisingen
fFeBS,reisingen
fFyBS,reisingen
fMZeS,reisingen
fMeZS,reisingen
fMyZS,reisingen
fFZeS,reisingen
fFeZS,reisingen
fFyZS,reisingen
