parameter,word
mM,tila
mF,tama-(la)
mMeB,hala-(la)
mFeB,tama-(la) uru
mFyB,tama-(la) bisi
mMeZ,tila uru
mMyZ,tila bisi
mFeZ,hala-(la)
mFyZ,hala-(la)
meZ,hatavile-(la)
mMBeS,e-hatamale-(la)
mMeBS,e-hatamale-(la)
mMyBS,e-hatamale-(la)
mFBeS,e-hatamale-(la)
mFeBS,e-hatamale-(la)
mFyBS,e-hatamale-(la)
mMZeS,e-hatamale-(la)
mMeZS,e-hatamale-(la)
mMyZS,e-hatamale-(la)
mFZeS,e-hatamale-(la)
mFeZS,e-hatamale-(la)
mFyZS,e-hatamale-(la)
mMBeD,hatavile-(la)
mMeBD,hatavile-(la)
mMyBD,hatavile-(la)
mFBeD,hatavile-(la)
mFeBD,hatavile-(la)
mFyBD,hatavile-(la)
mMZeD,hatavile-(la)
mMeZD,hatavile-(la)
mMyZD,hatavile-(la)
mFZeD,hatavile-(la)
mFeZD,hatavile-(la)
mFyZD,hatavile-(la)
fF,tama-(la)
fFeB,tama-(la) uru
fFyB,tama-(la) bisi
fFeZ,hala-(la)
feB,e-hatamale-(la)
