parameter,word
mM,ᵐbotai
mF,tita
mMeB,(j)aᵐbe
mFeB,tita
mMeZ,ᵐbotai
mFeZ,toa
meZ,fiⁿdae
mMBeS,natu
mMeBS,natu
mMyBS,natu
mFBeS,tua
mFeBS,tua
mFyBS,tua
mMZeS,tua
mMeZS,tua
mMyZS,tua
mFZeS,toa
mFeZS,toa
mFyZS,toa
mMBeD,natu
mMeBD,natu
mMyBD,natu
mFBeD,fiⁿdae
mFeBD,fiⁿdae
mFyBD,fiⁿdae
mMZeD,fiⁿdae
mMeZD,fiⁿdae
mMyZD,fiⁿdae
mFZeD,toa
mFeZD,toa
mFyZD,toa
fFeZ,ᵐbotai
feB,fiⁿdae
feZ,tua
fFBeS,fiⁿdae
fFeBS,fiⁿdae
fFyBS,fiⁿdae
fMZeS,fiⁿdae
fMeZS,fiⁿdae
fMyZS,fiⁿdae
fFBeD,tua
fFeBD,tua
fFyBD,tua
fMZeD,tua
fMeZD,tua
fMyZD,tua
