parameter,word
mM,hinana
mF,tamana
mMeB,ingoa
mFeB,tamana
mFyB,tamana
mMeZ,hinana
mMyZ,hinana
mFeZ,hinana
mFyZ,hinana
meZ,thuohine
mMBeS,kave
mMeBS,kave
mMyBS,kave
mFBeS,kave
mFeBS,kave
mFyBS,kave
mMZeS,kave
mMeZS,kave
mMyZS,kave
mFZeS,kave
mFeZS,kave
mFyZS,kave
mMBeD,thuohine
mMeBD,thuohine
mMyBD,thuohine
mFBeD,thuohine
mFeBD,thuohine
mFyBD,thuohine
mMZeD,thuohine
mMeZD,thuohine
mMyZD,thuohine
mFZeD,thuohine
mFeZD,thuohine
mFyZD,thuohine
fM,hinana
fF,tamana
fFeB,tamana
fMeZ,hinana
fFeZ,hinana
feB,thungane
feZ,thokana
fyZ,teina
fMBeS,thungane
fMeBS,thungane
fMyBS,thungane
fFBeS,thungane
fFeBS,thungane
fFyBS,thungane
fMZeS,thungane
fMeZS,thungane
fMyZS,thungane
fFZeS,thungane
fFeZS,thungane
fFyZS,thungane
fMBeD,kave
fMeBD,kave
fMyBD,kave
fFBeD,kave
fFeBD,kave
fFyBD,kave
fMZeD,kave
fMeZD,kave
fMyZD,kave
fFZeD,kave
fFeZD,kave
fFyZD,kave
