parameter,word
mMBeS,(sanak) amisan
mMeBS,(sanak) amisan
mMyBS,(sanak) amisan
mFBeS,(sanak) amisan
mFeBS,(sanak) amisan
mFyBS,(sanak) amisan
mMZeS,(sanak) amisan
mMeZS,(sanak) amisan
mMyZS,(sanak) amisan
mFZeS,(sanak) amisan
mFeZS,(sanak) amisan
mFyZS,(sanak) amisan
mMBeD,(sanak) amisan
mMeBD,(sanak) amisan
mMyBD,(sanak) amisan
mFBeD,(sanak) amisan
mFeBD,(sanak) amisan
mFyBD,(sanak) amisan
mMZeD,(sanak) amisan
mMeZD,(sanak) amisan
mMyZD,(sanak) amisan
mFZeD,(sanak) amisan
mFeZD,(sanak) amisan
mFyZD,(sanak) amisan
