parameter,word
mM,sina
mF,siama
mMeB,posiamao
mMyB,posiamao
mFeB,posiamao
mFyB,posiamao
mMeZ,posinao
mMyZ,posinao
mFeZ,posinao
mFyZ,posinao
meZ,sia'ang
myZ,tuai
mMBeS,sampesuwu
mMeBS,sampesuwu
mMyBS,sampesuwu
mFBeS,sampesuwu
mFeBS,sampesuwu
mFyBS,sampesuwu
mMZeS,sampesuwu
mMeZS,sampesuwu
mMyZS,sampesuwu
mFZeS,sampesuwu
mFeZS,sampesuwu
mFyZS,sampesuwu
mMBeD,sampesuwu
mMeBD,sampesuwu
mMyBD,sampesuwu
mFBeD,sampesuwu
mFeBD,sampesuwu
mFyBD,sampesuwu
mMZeD,sampesuwu
mMeZD,sampesuwu
mMyZD,sampesuwu
mFZeD,sampesuwu
mFeZD,sampesuwu
mFyZD,sampesuwu
fM,sina
fMeB,posiamao
fFeB,posiamao
fMeZ,posinao
fFeZ,posinao
feB,sia'ang
fyB,tuai
