parameter,word
mM,ᵑgʷau
mF,tata
mMeB,tata
mFeB,tata
mMeZ,toa
mFeZ,toa
meZ,totua
myZ,totua
mMBeS,ɸuβu
mMeBS,ɸuβu
mMyBS,ɸuβu
mFBeS,tua
mFeBS,tua
mFyBS,tua
mMZeS,tua
mMeZS,tua
mMyZS,tua
mFZeS,ɸuβu
mFeZS,ɸuβu
mFyZS,ɸuβu
mMBeD,ɸuβu
mMeBD,ɸuβu
mMyBD,ɸuβu
mFBeD,tutua
mFByD,tutua
mFeBD,tutua
mFyBD,tutua
mMZeD,tutua
mMZyD,tutua
mMeZD,tutua
mMyZD,tutua
mFZeD,ɸuβu
mFeZD,ɸuβu
mFyZD,ɸuβu
fMeZ,ᵑgʷau
fFeZ,ᵑgʷau
feB,totua
fyB,totua
feZ,tua
fFBeS,tutua
fFByS,tutua
fFeBS,tutua
fFyBS,tutua
fMZeS,tutua
fMZyS,tutua
fMeZS,tutua
fMyZS,tutua
fFBeD,tua
fFeBD,tua
fFyBD,tua
fMZeD,tua
fMeZD,tua
fMyZD,tua
