parameter,word
mM,ina
mF,ama
mMeB,pangamaen
mFeB,pangamaen
mMeZ,panginaen
mFeZ,panginaen
mMBeS,eapinsan
mMeBS,eapinsan
mMyBS,eapinsan
mFBeS,eapinsan
mFeBS,eapinsan
mFyBS,eapinsan
mMZeS,eapinsan
mMeZS,eapinsan
mMyZS,eapinsan
mFZeS,eapinsan
mFeZS,eapinsan
mFyZS,eapinsan
mMBeD,eapinsan
mMeBD,eapinsan
mMyBD,eapinsan
mFBeD,eapinsan
mFeBD,eapinsan
mFyBD,eapinsan
mMZeD,eapinsan
mMeZD,eapinsan
mMyZD,eapinsan
mFZeD,eapinsan
mFeZD,eapinsan
mFyZD,eapinsan
feB,aguin laki
