parameter,word
mF,baba
mMeB,anadhiandreny
mFeB,rahalahiandraiko
mMeZ,rahavaviandreny
mFeZ,anabavanbaba
meB,rahalahy
meZ,anabavy
mMBeS,anjaravady
mMeBS,anjaravady
mMyBS,anjaravady
mFBeS,rahalahy
mFeBS,rahalahy
mFyBS,rahalahy
mMZeS,rahalahy
mMeZS,rahalahy
mMyZS,rahalahy
mFZeS,anjaravady
mFeZS,anjaravady
mFyZS,anjaravady
mMBeD,anjaravady
mMeBD,anjaravady
mMyBD,anjaravady
mFBeD,anabavy
mFeBD,anabavy
mFyBD,anabavy
mMZeD,anabavy
mMeZD,anabavy
mMyZD,anabavy
mFZeD,anjaravady
mFeZD,anabavy
mFyZD,anabavy
feB,anadahy
feZ,rahavavy
fFBeS,anadahy
fFeBS,anadahy
fFyBS,anadahy
fMZeS,anadahy
fMeZS,anadahy
fMyZS,anadahy
fFBeD,rahavavy
fFeBD,rahavavy
fFyBD,rahavavy
fMZeD,rahavavy
fMeZD,rahavavy
fMyZD,rahavavy
fFeZD,rahavavy
fFyZD,rahavavy
