parameter,word
mM,hina+n
mF,tama+n
mMeB,tama+n
mFeB,tama+n
mMeZ,hina+n
mFeZ,hina+n
meZ,(pə)hari?+n duh (aiəŋ) aya?
myZ,(pə)hari?+n duh (aiəŋ) (du)?uk
mMBeS,(pə)hari?+n higət
mMeBS,(pə)hari?+n higət
mMyBS,(pə)hari?+n higət
mFBeS,(pə)hari?+n higət
mFeBS,(pə)hari?+n higət
mFyBS,(pə)hari?+n higət
mMZeS,(pə)hari?+n higət
mMeZS,(pə)hari?+n higət
mMyZS,(pə)hari?+n higət
mFZeS,(pə)hari?+n higət
mFeZS,(pə)hari?+n higət
mFyZS,(pə)hari?+n higət
mMBeD,(pə)hari?+n higət
mMeBD,(pə)hari?+n higət
mMyBD,(pə)hari?+n higət
mFBeD,(pə)hari?+n higət
mFeBD,(pə)hari?+n higət
mFyBD,(pə)hari?+n higət
mMZeD,(pə)hari?+n higət
mMeZD,(pə)hari?+n higət
mMyZD,(pə)hari?+n higət
mFZeD,(pə)hari?+n higət
mFeZD,(pə)hari?+n higət
mFyZD,(pə)hari?+n higət
feB,(pə)hari?+n (l)aki? (aiəŋ) aya?
fyB,(pə)hari?+n (l)aki (aiəŋ) (du)?uk
