parameter,word
mM,ᵐbʷau
mF,tata
mMeB,mamou
mFeB,tata
mMeZ,ᵐbʷau
mFeZ,blaktoa
meZ,ɸindik
mMBeS,tumtum
mMeBS,tumtum
mMyBS,tumtum
mFBeS,tua
mFeBS,tua
mFyBS,tua
mMZeS,tua
mMeZS,tua
mMyZS,tua
mFZeS,tumtum
mFeZS,tumtum
mFyZS,tumtum
mMBeD,tumtum
mMeBD,tumtum
mMyBD,tumtum
mFBeD,ɸindik
mFeBD,ɸindik
mFyBD,ɸindik
mMZeD,ɸindik
mMeZD,ɸindik
mMyZD,ɸindik
mFZeD,tumtum
mFeZD,tumtum
mFyZD,tumtum
fMeZ,tai (?)
feB,ɸindik
feZ,tuak
fFBeS,ɸindik
fFeBS,ɸindik
fFyBS,ɸindik
fMZeS,ɸindik
fMeZS,ɸindik
fMyZS,ɸindik
fFBeD,tua
fFeBD,tua
fFyBD,tua
fMZeD,tua
fMeZD,tua
fMyZD,tua
