simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.09437062706694932,1.192854958575232,1.0984843315082826,primo,prima,prima,prima,primo,prima,prima,primo,prima,prima,chêla,primo,primo,primo,prima,primo,primo,prima,prima,prima,prima,chêlo,primo,prima,primo,prima,prima,primo,primo,prima,prima,prima,chêlo,prima,primo,prima,primo,prima,prima,primo,primo,primo,prima,primo,chêlo,primo,primo,prima,prima,primo,chêla,prima,primo,prima,primo,prima,primo,prima,primo,chêla,primo,primo,prima,prima,primo,prima,primo,primo,primo,prima,primo,prima,prima,primo,primo,primo,primo,prima,prima,primo,primo,prima,primo,chêla,prima,tio,"-nana, madre",tía,tio,tio,tata,tía,tio,tía,tio,tía,"-nana, madre",tía,tio,tía,tía,tata,tía,tio,tio
1,0.05043093973525847,1.1907686023357982,1.1403376626005397,primo,primo,prima,chêla,prima,prima,prima,primo,primo,prima,primo,prima,primo,prima,prima,prima,prima,primo,prima,prima,primo,chêla,primo,primo,primo,primo,prima,primo,prima,chêlo,primo,primo,primo,chêlo,primo,prima,primo,prima,prima,primo,primo,prima,primo,primo,primo,primo,primo,prima,chêla,prima,primo,primo,prima,prima,prima,primo,primo,prima,prima,primo,prima,prima,primo,chêlo,prima,primo,primo,prima,primo,prima,prima,prima,prima,prima,prima,prima,prima,primo,primo,primo,primo,prima,chêla,prima,primo,tio,tata,tio,tio,tio,tio,tía,tía,tata,tio,"-nana, madre",tía,tía,tía,tía,tía,"-nana, madre",tio,tía,tio
2,0.09310566024751155,1.1403524705011352,1.0472468102536237,prima,primo,chêla,prima,prima,primo,primo,primo,primo,prima,prima,primo,primo,prima,primo,primo,prima,primo,primo,prima,prima,primo,prima,primo,prima,chêla,prima,primo,primo,prima,prima,prima,chêla,prima,prima,prima,primo,prima,primo,primo,prima,prima,primo,prima,primo,primo,prima,primo,prima,primo,primo,primo,primo,primo,prima,prima,chêlo,primo,primo,primo,prima,prima,prima,prima,primo,primo,primo,chêlo,chêla,primo,primo,prima,chêlo,prima,prima,primo,prima,primo,primo,prima,prima,prima,prima,prima,primo,tio,tio,tía,tio,tio,tía,tía,tía,tio,tata,"-nana, madre",tía,tio,tata,tía,tía,tía,tio,tio,"-nana, madre"
3,0.10271510549138196,1.192854958575232,1.09013985308385,chêlo,primo,primo,primo,primo,prima,primo,prima,primo,primo,primo,prima,prima,primo,prima,prima,primo,primo,chêla,chêlo,primo,primo,prima,primo,primo,primo,prima,prima,prima,prima,primo,primo,prima,prima,primo,prima,prima,primo,primo,prima,prima,primo,prima,chêlo,prima,prima,prima,prima,primo,prima,primo,prima,primo,primo,chêla,primo,primo,primo,prima,prima,chêla,prima,primo,primo,prima,primo,primo,primo,prima,prima,prima,prima,primo,prima,prima,primo,prima,prima,prima,primo,primo,prima,chêla,prima,primo,"-nana, madre",tata,tía,tio,tio,tía,tata,tía,tía,"-nana, madre",tía,tía,tía,tio,tio,tio,tio,tía,tio,tio
4,0.058359633465687955,1.192854958575232,1.134495325109544,prima,prima,chêla,primo,primo,prima,primo,primo,prima,prima,primo,prima,chêla,prima,prima,primo,primo,prima,primo,prima,primo,primo,prima,prima,primo,prima,prima,prima,chêla,primo,prima,primo,primo,prima,primo,primo,prima,prima,prima,prima,primo,prima,prima,chêlo,prima,primo,primo,primo,primo,chêlo,prima,prima,primo,primo,primo,prima,primo,primo,prima,primo,prima,chêla,prima,primo,primo,primo,primo,prima,prima,primo,prima,primo,prima,prima,prima,prima,primo,primo,primo,prima,primo,primo,chêlo,prima,primo,tio,tio,tía,tio,tía,tía,tata,tio,"-nana, madre",tía,"-nana, madre",tía,tía,tio,tía,tio,tía,tio,tio,tata
5,0.14796033838462153,1.2135652713163756,1.065604932931754,primo,prima,prima,chêlo,primo,prima,prima,primo,primo,primo,primo,prima,prima,primo,primo,prima,chêla,chêla,primo,prima,prima,primo,prima,primo,primo,prima,prima,primo,primo,primo,primo,primo,primo,prima,primo,chêla,chêla,primo,prima,primo,prima,prima,primo,primo,prima,prima,primo,primo,prima,primo,prima,prima,prima,prima,primo,prima,prima,prima,primo,prima,prima,prima,chêlo,prima,primo,primo,prima,primo,prima,prima,prima,primo,primo,chêlo,primo,primo,primo,prima,primo,prima,primo,prima,prima,prima,primo,tio,"-nana, madre",tio,tata,tio,tio,tio,"-nana, madre",tía,tata,tio,tía,tía,tía,tía,tía,tía,tía,tio,tio
6,0.08847052955091206,1.2135652713163756,1.1250947417654635,primo,primo,primo,primo,primo,primo,prima,chêla,primo,chêla,primo,prima,prima,prima,primo,prima,prima,primo,primo,prima,prima,prima,prima,primo,prima,prima,primo,primo,chêla,prima,prima,prima,prima,primo,primo,prima,prima,prima,primo,prima,primo,prima,primo,primo,primo,primo,primo,primo,primo,primo,chêlo,prima,prima,primo,primo,prima,chêlo,primo,prima,primo,prima,primo,prima,primo,primo,primo,prima,prima,prima,primo,primo,primo,chêla,prima,prima,primo,prima,prima,prima,primo,chêlo,prima,prima,prima,prima,tata,"-nana, madre",tio,"-nana, madre",tio,tía,tio,tio,tía,tía,tía,tía,tio,tía,tio,tio,tata,tía,tio,tía
7,0.07385940072196062,1.2135652713163756,1.139705870594415,primo,primo,chêlo,prima,prima,chêla,primo,primo,primo,primo,prima,prima,prima,primo,primo,primo,chêla,primo,primo,primo,prima,primo,prima,prima,primo,chêla,primo,prima,primo,prima,prima,prima,prima,prima,primo,primo,chêla,prima,prima,primo,primo,prima,primo,primo,primo,prima,primo,primo,prima,prima,primo,prima,primo,prima,prima,prima,prima,chêlo,chêlo,primo,prima,primo,primo,primo,prima,prima,prima,primo,primo,prima,prima,prima,prima,prima,primo,prima,prima,prima,primo,primo,primo,prima,primo,prima,primo,tio,tía,tía,tata,tio,"-nana, madre",tata,"-nana, madre",tía,tio,tía,tio,tía,tio,tio,tio,tía,tía,tio,tía
8,0.09437062706694932,1.192854958575232,1.0984843315082826,prima,prima,primo,prima,prima,prima,prima,primo,prima,prima,primo,primo,primo,primo,chêla,prima,prima,primo,primo,prima,prima,primo,prima,primo,prima,primo,primo,prima,primo,primo,prima,primo,prima,primo,chêla,primo,primo,primo,prima,prima,primo,primo,primo,prima,prima,chêla,primo,primo,chêla,prima,primo,primo,prima,prima,primo,chêlo,primo,prima,primo,primo,prima,prima,chêlo,prima,primo,primo,prima,primo,prima,prima,prima,primo,prima,primo,primo,primo,primo,prima,prima,prima,chêlo,prima,primo,prima,prima,tio,tía,tía,tio,tio,tio,tía,tata,"-nana, madre",tata,tía,tía,tía,tio,tio,tía,tía,"-nana, madre",tio,tio
9,0.11498343943133871,1.1907686023357982,1.0757851629044595,prima,primo,primo,primo,primo,prima,primo,prima,prima,prima,primo,primo,chêla,primo,prima,prima,prima,prima,primo,primo,prima,prima,prima,prima,primo,prima,prima,prima,primo,prima,prima,prima,primo,prima,prima,primo,primo,prima,prima,prima,primo,primo,chêlo,primo,primo,primo,primo,chêla,prima,prima,prima,primo,primo,prima,primo,prima,prima,chêla,primo,chêlo,primo,primo,primo,prima,primo,primo,prima,chêlo,primo,primo,primo,prima,prima,primo,primo,primo,chêla,prima,prima,primo,prima,prima,primo,primo,prima,tio,tía,tio,tio,tio,tio,tata,tio,tio,tía,tio,tía,tía,tía,"-nana, madre",tata,"-nana, madre",tía,tía,tía
