simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.4475823615472223,1.746676847664922,1.2990944861176996,taina,taina,taina,taina,"taina, tuatina","taina, tuatina",taina,"taina, tuatina","taina, tuatina",taina,"taina, tuatina",kave,"kave, tuatina",kave,kave,kave,"kave, tuatina",taina,"kave, tuatina","kave, tuatina",kave,"taina, tuatina",taina,kave,kave,kave,taina,kave,"kave, tuatina",taina,kave,taina,"taina, tuatina","kave, tuatina","kave, tuatina",taina,kave,"kave, tuatina","kave, tuatina","taina, tuatina",kave,"taina, tuatina",kave,"taina, tuatina",taina,"kave, tuatina","taina, tuatina",taina,kave,kave,"kave, tuatina",kave,"kave, tuatina",kave,"taina, tuatina",kave,"taina, tuatina",kave,kave,"kave, tuatina","kave, tuatina","kave, tuatina",kave,"kave, tuatina","taina, tuatina",kave,kave,kave,taina,taina,"taina, tuatina",taina,taina,"taina, tuatina","kave, tuatina","taina, tuatina","kave, tuatina","taina, tuatina","taina, tuatina",taina,"taina, tuatina",taina,taina,"kave, tuatina",taina,makitanga,"tamana, maatuaa",makitanga,tamana,pae,"pae, maatuaa","tamana, maatuaa",pae,tamana,makitanga,tuatina,pae,tuatina,makitanga,tuatina,tuatina,tamana,pae,tamana,"pae, maatuaa"
1,0.4110446105541712,1.743769101353216,1.3327244907990448,"kave, tuatina",taina,taina,kave,kave,kave,taina,taina,"taina, tuatina","taina, tuatina","taina, tuatina",taina,taina,taina,"taina, tuatina",kave,"kave, tuatina",kave,taina,"taina, tuatina","taina, tuatina","taina, tuatina","taina, tuatina",taina,taina,"kave, tuatina","kave, tuatina","kave, tuatina",taina,"taina, tuatina",taina,"kave, tuatina","kave, tuatina","taina, tuatina",taina,"kave, tuatina","kave, tuatina",kave,"taina, tuatina","kave, tuatina","kave, tuatina","kave, tuatina",taina,kave,kave,kave,kave,"taina, tuatina","taina, tuatina",kave,"taina, tuatina","taina, tuatina",taina,kave,kave,taina,"kave, tuatina",taina,"taina, tuatina","taina, tuatina",kave,kave,kave,kave,taina,kave,kave,"kave, tuatina",kave,taina,kave,"kave, tuatina",kave,"kave, tuatina","kave, tuatina",kave,taina,"kave, tuatina","taina, tuatina",kave,taina,"taina, tuatina","kave, tuatina",taina,"taina, tuatina",pae,"pae, maatuaa",makitanga,tuatina,tamana,tamana,tuatina,tamana,"tamana, maatuaa",tamana,pae,makitanga,makitanga,pae,"tamana, maatuaa",tuatina,"pae, maatuaa",pae,tuatina,makitanga
2,0.18804317929076042,1.7466768476649217,1.5586336683741613,kave,"taina, tuatina",taina,"kave, tuatina",kave,"taina, tuatina",taina,kave,taina,kave,"kave, tuatina",taina,kave,kave,kave,taina,kave,kave,"kave, tuatina",kave,"kave, tuatina",taina,kave,"taina, tuatina",taina,"kave, tuatina",taina,"taina, tuatina","kave, tuatina","kave, tuatina","taina, tuatina","taina, tuatina",kave,taina,kave,"taina, tuatina","kave, tuatina",taina,taina,kave,"taina, tuatina","taina, tuatina","taina, tuatina",kave,taina,taina,kave,"kave, tuatina","taina, tuatina","kave, tuatina","kave, tuatina",kave,"kave, tuatina","kave, tuatina",kave,"kave, tuatina",taina,"taina, tuatina","taina, tuatina","taina, tuatina","taina, tuatina",taina,"taina, tuatina","taina, tuatina",taina,kave,kave,taina,taina,"taina, tuatina","kave, tuatina","taina, tuatina",taina,"kave, tuatina",kave,taina,"kave, tuatina","taina, tuatina",kave,"kave, tuatina",kave,"kave, tuatina",taina,kave,taina,"pae, maatuaa",makitanga,makitanga,tamana,tamana,pae,makitanga,pae,tuatina,tamana,tuatina,pae,tuatina,tamana,tuatina,makitanga,"tamana, maatuaa",pae,"tamana, maatuaa","pae, maatuaa"
3,0.1745313755455442,1.743769101353216,1.5692377258076717,"taina, tuatina","taina, tuatina",taina,"taina, tuatina","taina, tuatina","kave, tuatina",kave,"taina, tuatina",taina,taina,"kave, tuatina",taina,kave,kave,"kave, tuatina","kave, tuatina","taina, tuatina",kave,kave,"taina, tuatina","taina, tuatina",taina,taina,"taina, tuatina",kave,taina,"taina, tuatina","kave, tuatina",taina,taina,taina,"taina, tuatina",taina,"kave, tuatina","taina, tuatina","taina, tuatina","taina, tuatina",kave,kave,taina,kave,"kave, tuatina",kave,"kave, tuatina",taina,"taina, tuatina","kave, tuatina",kave,kave,"taina, tuatina",kave,kave,"kave, tuatina","kave, tuatina","kave, tuatina","kave, tuatina","taina, tuatina",taina,"kave, tuatina","kave, tuatina",kave,kave,kave,"kave, tuatina",kave,kave,taina,kave,kave,"taina, tuatina",kave,taina,kave,taina,taina,kave,"kave, tuatina","taina, tuatina","kave, tuatina",taina,taina,taina,taina,"taina, tuatina","kave, tuatina",tamana,makitanga,pae,tuatina,pae,"pae, maatuaa",tuatina,"tamana, maatuaa",tuatina,tamana,"pae, maatuaa",tamana,tamana,makitanga,tuatina,makitanga,pae,makitanga,pae,"tamana, maatuaa"
4,0.39449402459485294,1.7173082764094363,1.3228142518145833,"taina, tuatina","kave, tuatina","kave, tuatina","taina, tuatina",taina,kave,"kave, tuatina",kave,"kave, tuatina","taina, tuatina",kave,taina,kave,"kave, tuatina","taina, tuatina",kave,kave,kave,taina,kave,taina,"taina, tuatina","kave, tuatina",taina,taina,"taina, tuatina","kave, tuatina",taina,"taina, tuatina","kave, tuatina","kave, tuatina","taina, tuatina","taina, tuatina","taina, tuatina",kave,"taina, tuatina",taina,kave,kave,"taina, tuatina","taina, tuatina","kave, tuatina",taina,"kave, tuatina","kave, tuatina",taina,taina,kave,kave,taina,taina,taina,"taina, tuatina",taina,"kave, tuatina",taina,kave,kave,"taina, tuatina","kave, tuatina","kave, tuatina",taina,"kave, tuatina",taina,"taina, tuatina","taina, tuatina",taina,taina,"taina, tuatina",kave,kave,kave,"taina, tuatina","kave, tuatina","kave, tuatina","kave, tuatina",kave,"taina, tuatina",taina,kave,taina,kave,kave,kave,kave,tamana,makitanga,pae,tamana,makitanga,makitanga,tuatina,tuatina,"tamana, maatuaa",pae,"pae, maatuaa",tuatina,tuatina,"tamana, maatuaa",tamana,pae,pae,makitanga,"pae, maatuaa",tamana
5,0.230888040160252,1.743769101353216,1.512881061192964,"taina, tuatina",kave,"kave, tuatina",taina,taina,"kave, tuatina","kave, tuatina",taina,"taina, tuatina",taina,"taina, tuatina",taina,kave,"taina, tuatina","kave, tuatina","taina, tuatina","kave, tuatina","taina, tuatina","kave, tuatina","kave, tuatina",kave,kave,"kave, tuatina","taina, tuatina",kave,"kave, tuatina","taina, tuatina","kave, tuatina","taina, tuatina","kave, tuatina",kave,taina,kave,taina,kave,"taina, tuatina","kave, tuatina",kave,taina,kave,"taina, tuatina","taina, tuatina",taina,"kave, tuatina",taina,"kave, tuatina",kave,taina,"taina, tuatina",taina,"taina, tuatina",taina,kave,taina,kave,taina,"taina, tuatina","taina, tuatina",taina,kave,"taina, tuatina",kave,taina,"taina, tuatina","kave, tuatina",kave,kave,taina,kave,"taina, tuatina",kave,taina,"kave, tuatina","kave, tuatina",taina,kave,taina,kave,kave,"kave, tuatina",kave,"taina, tuatina","kave, tuatina",taina,kave,pae,pae,makitanga,tuatina,"tamana, maatuaa",pae,tamana,tuatina,tamana,tuatina,tuatina,"pae, maatuaa",pae,tamana,makitanga,makitanga,tamana,"pae, maatuaa",makitanga,"tamana, maatuaa"
6,0.13573298854484617,1.7282190701015216,1.5924860815566755,kave,taina,kave,kave,"kave, tuatina","taina, tuatina",taina,"taina, tuatina",taina,"kave, tuatina","taina, tuatina","taina, tuatina","kave, tuatina",taina,"taina, tuatina",kave,kave,"taina, tuatina",taina,taina,"taina, tuatina","taina, tuatina","taina, tuatina",kave,taina,kave,kave,taina,kave,kave,"kave, tuatina",taina,taina,"kave, tuatina","kave, tuatina",kave,taina,kave,"taina, tuatina","taina, tuatina","kave, tuatina","kave, tuatina","taina, tuatina",kave,taina,taina,"taina, tuatina","kave, tuatina",kave,"kave, tuatina","taina, tuatina",taina,"taina, tuatina",kave,taina,"taina, tuatina","taina, tuatina",kave,"kave, tuatina",kave,"kave, tuatina",kave,kave,kave,taina,taina,kave,kave,taina,"taina, tuatina",taina,"kave, tuatina","kave, tuatina",kave,taina,"taina, tuatina",taina,"kave, tuatina","kave, tuatina","kave, tuatina",kave,"kave, tuatina","kave, tuatina","taina, tuatina",taina,makitanga,tuatina,pae,"pae, maatuaa",makitanga,tamana,makitanga,makitanga,tamana,tuatina,pae,tamana,"tamana, maatuaa","tamana, maatuaa",pae,tamana,tuatina,"pae, maatuaa",pae,tuatina
7,0.3017583513255122,1.754679895045301,1.4529215437197889,taina,"kave, tuatina","taina, tuatina","taina, tuatina","kave, tuatina","kave, tuatina","taina, tuatina",kave,"taina, tuatina","kave, tuatina",taina,"kave, tuatina","taina, tuatina","kave, tuatina",taina,taina,"taina, tuatina",kave,"taina, tuatina",taina,"taina, tuatina","taina, tuatina",kave,"kave, tuatina",kave,"taina, tuatina","kave, tuatina","taina, tuatina",taina,kave,"taina, tuatina",taina,"kave, tuatina",taina,kave,taina,taina,taina,kave,"kave, tuatina","kave, tuatina","taina, tuatina",taina,taina,kave,"kave, tuatina",kave,"kave, tuatina","taina, tuatina",kave,"taina, tuatina",kave,"kave, tuatina",taina,taina,"taina, tuatina",kave,"taina, tuatina","kave, tuatina",kave,"kave, tuatina",kave,taina,kave,"taina, tuatina","kave, tuatina",kave,"kave, tuatina",kave,taina,kave,"kave, tuatina",kave,kave,"taina, tuatina",taina,kave,kave,"taina, tuatina",taina,kave,taina,kave,taina,taina,makitanga,tuatina,tamana,"pae, maatuaa",makitanga,"tamana, maatuaa","pae, maatuaa",makitanga,tuatina,tuatina,tuatina,tamana,tamana,pae,pae,pae,pae,makitanga,"tamana, maatuaa",tamana
8,0.13656206618384048,1.757587641357007,1.6210255751731666,kave,"taina, tuatina",kave,taina,"taina, tuatina",taina,"kave, tuatina",kave,"taina, tuatina",kave,taina,"taina, tuatina",kave,taina,kave,taina,"kave, tuatina","kave, tuatina",kave,taina,taina,"taina, tuatina","kave, tuatina",taina,"kave, tuatina",taina,taina,kave,kave,"taina, tuatina",taina,"kave, tuatina","kave, tuatina",kave,taina,"taina, tuatina",taina,kave,"taina, tuatina","taina, tuatina",taina,kave,"taina, tuatina",taina,"kave, tuatina","taina, tuatina",taina,kave,"kave, tuatina","kave, tuatina",kave,"taina, tuatina",taina,kave,kave,"kave, tuatina","kave, tuatina","taina, tuatina",kave,"taina, tuatina","kave, tuatina",taina,kave,kave,"taina, tuatina",taina,"kave, tuatina",taina,kave,taina,"kave, tuatina","kave, tuatina","kave, tuatina","taina, tuatina","taina, tuatina",kave,"kave, tuatina","kave, tuatina","taina, tuatina",kave,taina,kave,"taina, tuatina",kave,"taina, tuatina",pae,makitanga,"tamana, maatuaa",tamana,tuatina,makitanga,tamana,makitanga,"pae, maatuaa",pae,makitanga,tuatina,tuatina,tamana,pae,"tamana, maatuaa",pae,tamana,tuatina,"pae, maatuaa"
9,0.3355029703839316,1.7655906887373864,1.4300877183534548,taina,"taina, tuatina","taina, tuatina",taina,taina,taina,taina,"kave, tuatina",taina,"taina, tuatina","taina, tuatina","kave, tuatina",kave,"kave, tuatina",taina,kave,kave,"kave, tuatina",kave,"kave, tuatina","kave, tuatina",kave,kave,kave,kave,"taina, tuatina",taina,kave,kave,kave,taina,taina,kave,taina,taina,kave,"taina, tuatina",taina,"kave, tuatina","taina, tuatina","kave, tuatina",kave,"kave, tuatina",kave,"kave, tuatina",taina,"taina, tuatina","kave, tuatina","kave, tuatina","kave, tuatina","kave, tuatina",kave,"taina, tuatina","taina, tuatina",taina,"taina, tuatina",taina,taina,"kave, tuatina","kave, tuatina",taina,"taina, tuatina","taina, tuatina",kave,"taina, tuatina","taina, tuatina","kave, tuatina","kave, tuatina",kave,kave,kave,taina,kave,taina,kave,"taina, tuatina",kave,"taina, tuatina",kave,"taina, tuatina","taina, tuatina",taina,"taina, tuatina","kave, tuatina",taina,"pae, maatuaa",tamana,"pae, maatuaa","tamana, maatuaa",tamana,makitanga,pae,tuatina,pae,makitanga,tuatina,"tamana, maatuaa",tamana,tuatina,tamana,tuatina,pae,makitanga,pae,makitanga
