simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.14006816757417928,1.5462783989899818,1.4062102314158025,ɸindik,tumtum,tumtum,tua,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindik,tua,tua,tumtum,tumtum,tua,tumtum,tumtum,tua,tumtum,ɸindik,tua,tuak,tumtum,ɸindik,tua,tumtum,tua,tumtum,ɸindik,tumtum,ɸindik,tua,tumtum,ɸindik,tua,tumtum,tuak,tumtum,tumtum,ɸindik,tumtum,tumtum,tumtum,tua,tumtum,tumtum,ɸindik,ɸindik,ɸindik,ɸindik,tumtum,tua,tumtum,tumtum,ɸindik,ɸindik,tumtum,tua,tuak,ɸindik,tumtum,tua,tumtum,ɸindik,tumtum,ɸindik,tua,ɸindik,tua,tumtum,ɸindik,tumtum,ɸindik,tumtum,tua,tumtum,ɸindik,tumtum,tumtum,tumtum,tua,ɸindik,tua,ɸindik,tai (?),mamou,ᵐbʷau,tata,ᵐbʷau,tata,blaktoa,mamou,tata,tata,blaktoa,mamou,tata,blaktoa,ᵐbʷau,ᵐbʷau,blaktoa,mamou,tata,tai (?)
1,0.19798939033990548,1.5491861453016877,1.3511967549617823,tumtum,ɸindik,tua,ɸindik,tumtum,tumtum,ɸindik,tumtum,tumtum,tua,tumtum,tumtum,ɸindik,tumtum,tumtum,ɸindik,tumtum,tua,tua,tumtum,tumtum,tua,tumtum,tua,tumtum,ɸindik,tumtum,ɸindik,tumtum,tumtum,tumtum,tumtum,tumtum,tua,ɸindik,tumtum,tua,tumtum,tua,tumtum,tua,tumtum,ɸindik,tua,ɸindik,ɸindik,ɸindik,tumtum,tumtum,ɸindik,tumtum,tumtum,tumtum,ɸindik,tumtum,ɸindik,tua,ɸindik,tua,tua,tua,tuak,ɸindik,tumtum,tumtum,tumtum,tua,tumtum,tumtum,tua,tuak,tumtum,ɸindik,ɸindik,ɸindik,ɸindik,tuak,ɸindik,tua,ɸindik,tua,tumtum,tumtum,tumtum,tumtum,mamou,mamou,tata,blaktoa,tai (?),ᵐbʷau,tata,mamou,ᵐbʷau,blaktoa,tai (?),mamou,tata,blaktoa,tata,ᵐbʷau,tata,blaktoa,ᵐbʷau,tata
2,0.08595439066814325,1.5388643487004237,1.4529099580322804,tumtum,tumtum,tua,ɸindik,tumtum,tumtum,ɸindik,tumtum,tua,ɸindik,ɸindik,tua,tumtum,tua,tuak,tua,tumtum,tumtum,ɸindik,tua,tua,ɸindik,tua,ɸindik,tua,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tua,tua,tua,tumtum,ɸindik,tua,tumtum,tumtum,ɸindik,tuak,ɸindik,tumtum,ɸindik,tumtum,tumtum,tumtum,tumtum,ɸindik,tua,tumtum,tumtum,ɸindik,ɸindik,ɸindik,tua,ɸindik,ɸindik,tuak,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindik,tumtum,ɸindik,ɸindik,tumtum,tumtum,ɸindik,tua,ɸindik,tumtum,tua,tumtum,ɸindik,tua,tua,tumtum,tumtum,blaktoa,ᵐbʷau,tata,tata,tai (?),tai (?),tata,tata,ᵐbʷau,mamou,blaktoa,blaktoa,blaktoa,mamou,mamou,ᵐbʷau,ᵐbʷau,tata,tata,mamou
3,0.07875168424011658,1.5637256445568575,1.484973960316741,tumtum,tua,tumtum,tumtum,tua,tumtum,ɸindik,tumtum,tumtum,tumtum,tua,ɸindik,tumtum,tua,ɸindik,ɸindik,tumtum,tumtum,ɸindik,tua,tumtum,tua,tua,tumtum,tua,tumtum,tua,tumtum,ɸindik,tumtum,tumtum,tuak,ɸindik,tua,ɸindik,ɸindik,ɸindik,tumtum,tumtum,tua,ɸindik,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindik,tuak,tumtum,tumtum,ɸindik,tumtum,ɸindik,tumtum,tumtum,tua,tumtum,tumtum,tua,ɸindik,ɸindik,tumtum,tua,tua,tumtum,tua,tua,ɸindik,ɸindik,tumtum,ɸindik,tumtum,ɸindik,tuak,tumtum,tumtum,tumtum,ɸindik,ɸindik,tua,tua,ɸindik,tai (?),tata,tai (?),ᵐbʷau,ᵐbʷau,tata,mamou,mamou,blaktoa,tata,tata,blaktoa,ᵐbʷau,blaktoa,tata,mamou,blaktoa,mamou,ᵐbʷau,tata
4,0.18768593013843948,1.578263031536506,1.3905771013980666,ɸindik,tumtum,ɸindik,ɸindik,tua,tua,tua,tua,tumtum,ɸindik,tumtum,tumtum,tua,tumtum,tumtum,tumtum,ɸindik,tumtum,tumtum,tumtum,ɸindik,tumtum,tumtum,ɸindik,tumtum,ɸindik,ɸindik,ɸindik,tua,ɸindik,tuak,ɸindik,tua,tumtum,ɸindik,tumtum,tumtum,tua,tumtum,tumtum,ɸindik,ɸindik,tua,tua,tua,ɸindik,tua,ɸindik,tumtum,tumtum,tua,ɸindik,tumtum,tua,tumtum,tumtum,tumtum,tua,ɸindik,tua,tuak,tumtum,tumtum,ɸindik,tumtum,tua,ɸindik,tumtum,tumtum,ɸindik,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindik,tumtum,tumtum,tuak,tumtum,tumtum,tumtum,tumtum,tua,tua,mamou,blaktoa,tai (?),mamou,blaktoa,tata,ᵐbʷau,mamou,tata,blaktoa,blaktoa,ᵐbʷau,tata,tata,tata,tai (?),ᵐbʷau,tata,ᵐbʷau,mamou
5,0.1873647779249663,1.5557225971764783,1.368357819251512,ɸindik,tumtum,ɸindik,ɸindik,tuak,tumtum,ɸindik,tua,tumtum,tua,ɸindik,ɸindik,tumtum,tumtum,ɸindik,tumtum,tua,tua,ɸindik,tumtum,tumtum,tumtum,ɸindik,tumtum,ɸindik,tua,tumtum,ɸindik,tumtum,tumtum,tumtum,tumtum,ɸindik,tumtum,tumtum,tua,tua,tua,tumtum,tumtum,ɸindik,ɸindik,tua,tumtum,ɸindik,tumtum,tumtum,ɸindik,tumtum,tua,tuak,ɸindik,tuak,tumtum,tumtum,ɸindik,ɸindik,ɸindik,tua,tua,tumtum,tumtum,tumtum,tua,tua,tumtum,ɸindik,tumtum,ɸindik,tumtum,tumtum,tumtum,tua,tua,tua,tumtum,tumtum,tumtum,tumtum,ɸindik,tua,tumtum,tumtum,tua,tumtum,tai (?),blaktoa,ᵐbʷau,mamou,mamou,tata,ᵐbʷau,tata,blaktoa,tata,ᵐbʷau,blaktoa,ᵐbʷau,mamou,blaktoa,tata,tai (?),tata,mamou,tata
6,0.18166624869957637,1.5198175740462023,1.338151325346626,ɸindik,tumtum,tumtum,tuak,tumtum,tumtum,tumtum,tumtum,tumtum,tua,tumtum,ɸindik,tumtum,tumtum,tumtum,ɸindik,tua,ɸindik,tua,tua,tua,ɸindik,ɸindik,tumtum,ɸindik,tumtum,tumtum,tua,ɸindik,tumtum,tumtum,tua,tua,ɸindik,ɸindik,tumtum,tumtum,ɸindik,tumtum,tumtum,tumtum,tua,tumtum,ɸindik,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tua,tua,tumtum,tumtum,ɸindik,tumtum,ɸindik,tua,ɸindik,tua,tuak,ɸindik,tua,ɸindik,tua,tumtum,tuak,tua,tumtum,tumtum,tumtum,ɸindik,ɸindik,tua,ɸindik,ɸindik,ɸindik,tua,tumtum,tumtum,tua,tumtum,ɸindik,ᵐbʷau,mamou,tata,mamou,blaktoa,tata,tata,mamou,tai (?),blaktoa,ᵐbʷau,blaktoa,tata,tai (?),blaktoa,tata,tata,mamou,ᵐbʷau,ᵐbʷau
7,0.17120152968956504,1.5571891926820671,1.385987662992502,tua,tumtum,tumtum,ɸindik,tua,ɸindik,tua,ɸindik,ɸindik,tumtum,ɸindik,tua,ɸindik,tumtum,tua,tua,ɸindik,tumtum,tua,tumtum,tumtum,tumtum,tua,tumtum,tua,tuak,ɸindik,tua,tuak,tumtum,ɸindik,tumtum,tumtum,tua,ɸindik,ɸindik,tumtum,ɸindik,tumtum,ɸindik,ɸindik,tua,tumtum,tua,tua,tumtum,tumtum,tumtum,ɸindik,tumtum,ɸindik,ɸindik,tumtum,tumtum,tua,tumtum,tumtum,tumtum,tua,tumtum,ɸindik,tua,tumtum,tua,ɸindik,ɸindik,tumtum,tuak,tumtum,tumtum,tua,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindik,ɸindik,ɸindik,tumtum,tumtum,tumtum,tumtum,tumtum,tata,mamou,tai (?),tata,blaktoa,ᵐbʷau,tata,tata,blaktoa,ᵐbʷau,tata,mamou,mamou,ᵐbʷau,mamou,blaktoa,ᵐbʷau,tai (?),blaktoa,tata
8,0.06586346388643216,1.5637256445568575,1.4978621806704253,tumtum,tumtum,tumtum,tumtum,ɸindik,ɸindik,tumtum,ɸindik,tua,ɸindik,tua,ɸindik,ɸindik,tumtum,ɸindik,tua,tumtum,tumtum,tumtum,tumtum,ɸindik,tua,tua,tua,tumtum,tumtum,tua,tumtum,tumtum,ɸindik,tua,ɸindik,tumtum,ɸindik,ɸindik,tua,tumtum,tumtum,ɸindik,tua,tua,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindik,ɸindik,tumtum,tumtum,tuak,tumtum,tumtum,tumtum,tumtum,tua,ɸindik,tua,tumtum,ɸindik,tumtum,tumtum,tumtum,ɸindik,tumtum,tumtum,tua,tua,tua,ɸindik,tua,tuak,tua,ɸindik,ɸindik,ɸindik,tumtum,tumtum,ɸindik,tuak,tumtum,tua,tumtum,tata,tai (?),tai (?),mamou,tata,mamou,blaktoa,tata,ᵐbʷau,ᵐbʷau,tata,tata,mamou,blaktoa,blaktoa,ᵐbʷau,tata,blaktoa,ᵐbʷau,mamou
9,0.11131799805801235,1.5462783989899818,1.4349604009319694,tumtum,tumtum,tua,ɸindik,ɸindik,tumtum,tua,tuak,tumtum,tumtum,tua,tua,ɸindik,tua,tumtum,tumtum,tumtum,tumtum,tua,ɸindik,tumtum,tua,ɸindik,tumtum,tumtum,ɸindik,tua,ɸindik,tua,tumtum,ɸindik,tumtum,ɸindik,tuak,ɸindik,tumtum,tumtum,tumtum,ɸindik,tua,tumtum,tua,tumtum,tumtum,tua,ɸindik,tumtum,tumtum,tumtum,ɸindik,tua,tumtum,tumtum,tumtum,tua,tuak,tumtum,ɸindik,tumtum,tumtum,tua,ɸindik,tumtum,tua,ɸindik,tua,tumtum,tumtum,tumtum,tua,tumtum,tumtum,tua,ɸindik,ɸindik,ɸindik,ɸindik,tumtum,tumtum,ɸindik,tumtum,tumtum,ɸindik,tumtum,ɸindik,ᵐbʷau,blaktoa,tata,blaktoa,tai (?),tata,tata,mamou,mamou,tata,tata,mamou,blaktoa,ᵐbʷau,tai (?),mamou,ᵐbʷau,blaktoa,tata,ᵐbʷau
