simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.04562983031557688,1.1403524705011352,1.0947226401855583,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"ka, tawau, dabok",lu,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,wau,wau,bih,wau,bih,bih,bih,bih,"tinau, nen","tamau, mam",bih,wau,wau,"tinau, nen",wau,wau,wau,bih,bih,"tamau, mam"
1,0.06561437954637173,1.1396856259428154,1.0740712463964437,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,"ka, tawau, dabok",kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,wau,wau,wau,wau,bih,wau,wau,bih,wau,bih,"tinau, nen",bih,bih,"tamau, mam",wau,bih,"tinau, nen","tamau, mam",bih,bih
2,0.09525239588864931,1.1935496040981333,1.098297208209484,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,"te, teiu",lu,kol,lu,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"ka, tawau, dabok",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,bih,bih,wau,wau,"tamau, mam",bih,"tamau, mam",bih,"tinau, nen",wau,wau,bih,bih,wau,bih,wau,bih,"tinau, nen",wau,wau
3,0.08665485104668402,1.1935496040981333,1.1068947530514492,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"ka, tawau, dabok","te, teiu",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,"te, teiu",kol,lu,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,wau,wau,bih,bih,"tinau, nen",bih,"tinau, nen",wau,wau,bih,bih,bih,"tamau, mam",bih,wau,wau,wau,wau,"tamau, mam",bih
4,0.06433527379670356,1.1935496040981333,1.1292143303014297,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"te, teiu",kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,"ka, tawau, dabok",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,bih,wau,wau,wau,wau,bih,bih,bih,"tinau, nen",bih,"tamau, mam",bih,"tinau, nen",wau,bih,bih,wau,wau,wau,"tamau, mam"
5,0.03275072188271633,1.2149847829974896,1.1822340611147732,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,"te, teiu",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"ka, tawau, dabok",kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,bih,bih,wau,"tinau, nen",bih,wau,bih,bih,wau,"tamau, mam",wau,"tinau, nen",bih,wau,"tamau, mam",bih,wau,bih,wau,wau
6,0.03080669955148574,1.1907686023357982,1.1599619027843124,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,"ka, tawau, dabok",kol,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"tinau, nen",bih,bih,bih,wau,bih,wau,wau,"tamau, mam",bih,"tinau, nen",wau,bih,wau,"tamau, mam",wau,wau,wau,bih,bih
7,0.061924541485778306,1.1907686023357982,1.1288440608500199,kol,kol,kol,kol,kol,lu,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"te, teiu","ka, tawau, dabok",kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,"tamau, mam",bih,bih,bih,wau,bih,"tinau, nen","tinau, nen",wau,wau,bih,"tamau, mam",bih,wau,wau,wau,bih,wau,wau,bih
8,0.0938909058074282,1.1396856259428154,1.0457947201353872,kol,kol,kol,kol,"te, teiu",kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,"te, teiu",kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"ka, tawau, dabok",kol,kol,kol,kol,kol,kol,kol,kol,bih,bih,wau,wau,bih,wau,bih,bih,"tamau, mam","tinau, nen",wau,bih,wau,"tamau, mam",bih,bih,wau,wau,wau,"tinau, nen"
9,0.014789347492237814,1.2135652713163758,1.198775923824138,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"te, teiu",kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,lu,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,kol,"te, teiu",kol,"ka, tawau, dabok",kol,kol,kol,kol,kol,lu,lu,kol,kol,kol,"tamau, mam",bih,"tinau, nen",wau,bih,wau,wau,wau,bih,wau,bih,"tinau, nen",bih,bih,bih,wau,wau,"tamau, mam",wau,bih
