simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.041313675504377034,1.5250707072864982,1.4837570317821211,ithik,tētek,ithik,ithik,ithik,tētek,tētek,tētek,tētek,tētek,ithik,ithik,ithik,ithik,tētek,ithik,ithik,tētek,ithik,tētek,ithik,ithik,ithik,ithik,tētek,ithik,tētek,tētek,tētek,tētek,tētek,tētek,tētek,tētek,tētek,tētek,tētek,tētek,ithik,tētek,ithik,ithik,ithik,ithik,ithik,ithik,tētek,tētek,ithik,ithik,ithik,tētek,ithik,ithik,tētek,ithik,tētek,tētek,ithik,ithik,ithik,ithik,tētek,tētek,tētek,tētek,ithik,tētek,ithik,tētek,tētek,tētek,ithik,tētek,ithik,tētek,tētek,tētek,ithik,tētek,ithik,tētek,ithik,ithik,ithik,itat,"titamas, ivep","titamas, ivep","titamas, ivep","itmek, imam","itmek, imam","itmek, imam","ivēk, tita",itat,itat,"ivēk, tita","itmek, imam","ivēk, tita","ivēk, tita, nevep","ivēk, tita","itmek, imam",itat,"ivēk, tita, nevep","itmek, imam","titamas, ivep"
1,0.11548630640007906,1.5528148508647721,1.437328544464693,tētek,tētek,ithik,ithik,ithik,tētek,ithik,ithik,tētek,tētek,tētek,tētek,tētek,ithik,ithik,ithik,tētek,tētek,ithik,tētek,tētek,tētek,tētek,tētek,tētek,ithik,tētek,tētek,tētek,ithik,tētek,ithik,ithik,tētek,tētek,ithik,ithik,tētek,ithik,ithik,ithik,tētek,ithik,tētek,tētek,tētek,ithik,tētek,ithik,ithik,ithik,ithik,ithik,tētek,ithik,tētek,ithik,tētek,ithik,tētek,ithik,tētek,ithik,ithik,tētek,tētek,ithik,ithik,tētek,tētek,tētek,ithik,ithik,ithik,tētek,ithik,tētek,ithik,ithik,ithik,tētek,ithik,tētek,ithik,tētek,itat,"itmek, imam",itat,"titamas, ivep","titamas, ivep","titamas, ivep","itmek, imam","itmek, imam","ivēk, tita","ivēk, tita","itmek, imam","ivēk, tita, nevep","itmek, imam","ivēk, tita",itat,"ivēk, tita","ivēk, tita, nevep","itmek, imam","titamas, ivep",itat
2,0.055165632407321086,1.5491861453016877,1.4940205128943667,tētek,ithik,tētek,tētek,ithik,tētek,ithik,tētek,tētek,tētek,tētek,ithik,ithik,tētek,tētek,ithik,tētek,ithik,tētek,tētek,tētek,tētek,ithik,ithik,ithik,tētek,ithik,ithik,tētek,ithik,ithik,tētek,ithik,ithik,ithik,ithik,tētek,tētek,ithik,ithik,tētek,tētek,tētek,tētek,tētek,ithik,tētek,ithik,ithik,ithik,tētek,tētek,ithik,tētek,tētek,tētek,ithik,ithik,ithik,ithik,ithik,ithik,tētek,tētek,tētek,ithik,tētek,tētek,tētek,ithik,ithik,ithik,ithik,ithik,ithik,ithik,tētek,tētek,ithik,tētek,ithik,tētek,tētek,tētek,ithik,itat,"titamas, ivep","itmek, imam",itat,"ivēk, tita","itmek, imam","itmek, imam","ivēk, tita, nevep","ivēk, tita","ivēk, tita","titamas, ivep","itmek, imam","ivēk, tita, nevep",itat,"ivēk, tita","titamas, ivep","titamas, ivep","itmek, imam","itmek, imam",itat
3,0.01351127427556964,1.555722597176478,1.5422113229009085,tētek,tētek,ithik,ithik,ithik,ithik,tētek,ithik,tētek,tētek,ithik,tētek,ithik,tētek,ithik,ithik,ithik,tētek,tētek,tētek,tētek,ithik,ithik,ithik,ithik,ithik,tētek,ithik,ithik,ithik,ithik,ithik,tētek,tētek,ithik,ithik,ithik,tētek,tētek,tētek,tētek,tētek,tētek,ithik,tētek,ithik,tētek,ithik,ithik,ithik,ithik,tētek,ithik,tētek,ithik,ithik,tētek,tētek,tētek,tētek,ithik,ithik,tētek,tētek,tētek,ithik,tētek,tētek,ithik,ithik,ithik,ithik,tētek,ithik,tētek,tētek,tētek,ithik,tētek,tētek,ithik,tētek,tētek,tētek,tētek,"ivēk, tita","titamas, ivep",itat,"ivēk, tita","ivēk, tita","titamas, ivep","itmek, imam","ivēk, tita",itat,"ivēk, tita, nevep","itmek, imam","itmek, imam","ivēk, tita, nevep",itat,"itmek, imam","titamas, ivep","titamas, ivep",itat,"itmek, imam","itmek, imam"
4,0.0226691241099799,1.5637256445568573,1.5410565204468774,tētek,tētek,ithik,tētek,ithik,tētek,ithik,tētek,tētek,tētek,tētek,tētek,tētek,ithik,ithik,ithik,ithik,tētek,ithik,ithik,ithik,ithik,ithik,tētek,tētek,tētek,ithik,ithik,tētek,ithik,tētek,tētek,tētek,tētek,ithik,tētek,tētek,tētek,tētek,tētek,tētek,tētek,tētek,tētek,ithik,ithik,ithik,ithik,tētek,ithik,tētek,tētek,ithik,ithik,tētek,tētek,ithik,tētek,ithik,ithik,tētek,ithik,ithik,ithik,ithik,ithik,ithik,ithik,ithik,tētek,tētek,ithik,tētek,tētek,ithik,tētek,ithik,tētek,ithik,ithik,tētek,ithik,ithik,ithik,tētek,"itmek, imam",itat,"ivēk, tita","ivēk, tita, nevep","titamas, ivep","titamas, ivep","itmek, imam","itmek, imam",itat,"ivēk, tita","titamas, ivep","ivēk, tita","titamas, ivep",itat,"itmek, imam",itat,"itmek, imam","ivēk, tita, nevep","ivēk, tita","itmek, imam"
5,0.05211763169572481,1.5627231471181675,1.5106055154224427,tētek,tētek,tētek,tētek,tētek,ithik,tētek,ithik,tētek,ithik,tētek,ithik,tētek,ithik,ithik,tētek,tētek,ithik,ithik,tētek,ithik,tētek,tētek,tētek,tētek,tētek,ithik,tētek,tētek,tētek,ithik,ithik,tētek,tētek,tētek,tētek,ithik,ithik,tētek,ithik,tētek,ithik,tētek,ithik,tētek,ithik,tētek,ithik,ithik,tētek,tētek,ithik,ithik,ithik,ithik,tētek,tētek,ithik,tētek,tētek,ithik,tētek,tētek,ithik,ithik,ithik,ithik,ithik,tētek,ithik,ithik,tētek,tētek,ithik,tētek,ithik,tētek,ithik,ithik,ithik,ithik,ithik,tētek,ithik,ithik,"titamas, ivep","itmek, imam",itat,"itmek, imam","ivēk, tita","titamas, ivep","itmek, imam",itat,"itmek, imam","ivēk, tita, nevep","ivēk, tita","ivēk, tita",itat,"itmek, imam","ivēk, tita, nevep",itat,"ivēk, tita","itmek, imam","titamas, ivep","titamas, ivep"
6,0.04176216035046898,1.5627231471181675,1.5209609867676985,ithik,tētek,ithik,ithik,ithik,ithik,ithik,tētek,tētek,ithik,tētek,ithik,tētek,ithik,ithik,ithik,ithik,ithik,ithik,tētek,tētek,ithik,tētek,ithik,ithik,tētek,tētek,tētek,tētek,tētek,tētek,tētek,tētek,ithik,ithik,ithik,tētek,ithik,ithik,ithik,ithik,tētek,ithik,tētek,ithik,tētek,tētek,ithik,tētek,tētek,tētek,tētek,ithik,ithik,ithik,ithik,tētek,ithik,tētek,ithik,tētek,ithik,tētek,ithik,ithik,tētek,tētek,tētek,tētek,ithik,tētek,tētek,tētek,tētek,tētek,tētek,ithik,ithik,tētek,ithik,tētek,ithik,tētek,ithik,tētek,"itmek, imam","titamas, ivep",itat,"itmek, imam","ivēk, tita, nevep","itmek, imam","ivēk, tita, nevep","itmek, imam","ivēk, tita","titamas, ivep",itat,"ivēk, tita",itat,"itmek, imam","ivēk, tita","itmek, imam",itat,"ivēk, tita","titamas, ivep","titamas, ivep"
7,0.06427618483938868,1.5557225971764783,1.4914464123370896,tētek,tētek,tētek,tētek,tētek,tētek,ithik,ithik,ithik,tētek,tētek,tētek,tētek,ithik,ithik,tētek,tētek,ithik,tētek,ithik,ithik,tētek,ithik,ithik,tētek,ithik,ithik,ithik,tētek,ithik,ithik,tētek,tētek,tētek,tētek,ithik,tētek,tētek,ithik,tētek,ithik,ithik,tētek,tētek,ithik,tētek,tētek,tētek,ithik,tētek,ithik,ithik,ithik,tētek,tētek,ithik,ithik,tētek,ithik,tētek,tētek,ithik,tētek,ithik,tētek,ithik,ithik,ithik,tētek,tētek,ithik,ithik,ithik,ithik,ithik,ithik,tētek,tētek,ithik,tētek,ithik,tētek,tētek,ithik,ithik,"titamas, ivep","ivēk, tita","titamas, ivep",itat,"ivēk, tita","itmek, imam","ivēk, tita","ivēk, tita","itmek, imam","itmek, imam",itat,"itmek, imam","ivēk, tita, nevep","titamas, ivep",itat,"titamas, ivep",itat,"itmek, imam","itmek, imam","ivēk, tita, nevep"
8,0.1735933272664627,1.5515315322302776,1.377938204963815,tētek,tētek,tētek,tētek,tētek,tētek,tētek,ithik,tētek,ithik,ithik,ithik,tētek,tētek,ithik,tētek,ithik,tētek,tētek,tētek,ithik,ithik,tētek,ithik,tētek,ithik,ithik,tētek,ithik,ithik,ithik,ithik,tētek,tētek,ithik,tētek,tētek,tētek,tētek,ithik,tētek,ithik,ithik,ithik,ithik,ithik,tētek,ithik,ithik,ithik,tētek,ithik,ithik,tētek,ithik,tētek,ithik,ithik,tētek,tētek,tētek,ithik,tētek,tētek,tētek,ithik,ithik,ithik,ithik,ithik,ithik,tētek,tētek,tētek,ithik,ithik,tētek,ithik,tētek,tētek,tētek,tētek,ithik,tētek,ithik,"itmek, imam","itmek, imam",itat,itat,"ivēk, tita, nevep","ivēk, tita, nevep","titamas, ivep","ivēk, tita","titamas, ivep",itat,"itmek, imam",itat,"titamas, ivep","ivēk, tita","itmek, imam","itmek, imam","itmek, imam","ivēk, tita","titamas, ivep","ivēk, tita"
9,0.06497749826125121,1.557189192682067,1.4922116944208157,tētek,tētek,tētek,tētek,ithik,ithik,ithik,tētek,tētek,ithik,ithik,ithik,ithik,ithik,ithik,tētek,ithik,tētek,ithik,ithik,ithik,tētek,tētek,tētek,ithik,tētek,ithik,tētek,ithik,tētek,tētek,tētek,ithik,tētek,ithik,ithik,tētek,ithik,ithik,tētek,tētek,tētek,tētek,tētek,tētek,ithik,tētek,ithik,tētek,tētek,tētek,ithik,ithik,tētek,tētek,ithik,ithik,tētek,ithik,ithik,tētek,tētek,ithik,ithik,tētek,tētek,ithik,tētek,tētek,ithik,tētek,ithik,ithik,tētek,ithik,tētek,ithik,ithik,ithik,ithik,ithik,tētek,tētek,tētek,ithik,"ivēk, tita","ivēk, tita","itmek, imam","ivēk, tita, nevep","itmek, imam","ivēk, tita, nevep","itmek, imam",itat,itat,itat,"titamas, ivep","titamas, ivep","ivēk, tita","titamas, ivep","titamas, ivep",itat,"ivēk, tita","itmek, imam","itmek, imam","itmek, imam"
