simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.3755167090357847,1.8853062837769108,1.509789574741126,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,nariki,"nguper, miritkil nuratji, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"nyuwiyar, wangater, nallacow coonahtea","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"tjati, t[h]ati, ballecour","tjati, t[h]ati, ballecour","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea",nariki,nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri","tuwati, tuwuli, wangater, nallacow coonahtea","warkali, ballecour","tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,nariki,nariki,"nariki, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","mam, mami","mami, wayti, wayati","mami, wayti, wayati",ngami,yawuri,"mami, wayti, wayati",yawuri,ngami,yawuri,"mam, mami",yawuri,ngami,"mungayn, papi",ngami,"ngat, ngati",papi,"mungayn, papi","ngat, ngati","mami, wayti, wayati",papi
1,0.3689720400275034,1.9042201248493753,1.535248084821872,"nariki, wayat-kuri",nariki,nariki,"nguper, miritkil nuratji, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","warkali, ballecour","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"nariki, wayat-kuri",nariki,nariki,"nyuwiyar, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"tjati, t[h]ati, ballecour","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea",nariki,"nariki, wayat-kuri","tjati, t[h]ati, ballecour","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","tuwati, tuwuli, wangater, nallacow coonahtea","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","mami, wayti, wayati","mami, wayti, wayati","mungayn, papi","ngat, ngati","ngat, ngati",ngami,papi,yawuri,yawuri,papi,"mami, wayti, wayati",ngami,yawuri,yawuri,"mami, wayti, wayati",ngami,"mam, mami","mungayn, papi",ngami,"mam, mami"
2,0.5052764972783466,1.8811152188307105,1.375838721552364,"nariki, wayat-kuri",nariki,nariki,nariki,"miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea","nariki, wayat-kuri",nariki,"warkali, ballecour","nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,nariki,"miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","tjati, t[h]ati, ballecour",nariki,"miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","tjati, t[h]ati, ballecour","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,nariki,nariki,"nariki, wayat-kuri",nariki,"nariki, wayat-kuri","tuwati, tuwuli, wangater, nallacow coonahtea",nariki,"nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","mungayn, papi",yawuri,ngami,ngami,papi,"mami, wayti, wayati","ngat, ngati","ngat, ngati",yawuri,yawuri,ngami,papi,"mami, wayti, wayati",yawuri,"mungayn, papi","mam, mami","mami, wayti, wayati","mam, mami","mami, wayti, wayati",ngami
3,0.35723576537055024,1.89330933115729,1.5360735657867397,nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea",nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","tjati, t[h]ati, ballecour","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","tjati, t[h]ati, ballecour","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","warkali, ballecour","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri","mam, mami",ngami,"mam, mami",ngami,ngami,papi,yawuri,"mami, wayti, wayati",yawuri,yawuri,"ngat, ngati","ngat, ngati",ngami,"mami, wayti, wayati",papi,yawuri,"mungayn, papi","mungayn, papi","mami, wayti, wayati","mami, wayti, wayati"
4,0.4018941771506108,1.8668485062135107,1.4649543290629,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea",nariki,"nariki, wayat-kuri","tjati, t[h]ati, ballecour","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","warkali, ballecour","miritkil nuratji, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri",nariki,"tjati, t[h]ati, ballecour",nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","nyuwiyar, wangater, nallacow coonahtea","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri",ngami,ngami,"ngat, ngati","mami, wayti, wayati","mami, wayti, wayati",yawuri,papi,ngami,"mami, wayti, wayati","mungayn, papi","mam, mami","mami, wayti, wayati",papi,"mam, mami",yawuri,"mungayn, papi",ngami,"ngat, ngati",yawuri,yawuri
5,0.39550480240537866,1.8668485062135105,1.4713437038081318,"nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,nariki,nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri","tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","tjati, t[h]ati, ballecour","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,nariki,"nariki, wayat-kuri",nariki,nariki,nariki,"nyuwiyar, wangater, nallacow coonahtea","nariki, wayat-kuri","warkali, ballecour",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","tjati, t[h]ati, ballecour","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","mungayn, papi","ngat, ngati",yawuri,"mungayn, papi",ngami,yawuri,papi,yawuri,"mami, wayti, wayati","mami, wayti, wayati","mam, mami",ngami,"mami, wayti, wayati","ngat, ngati",ngami,"mami, wayti, wayati",yawuri,"mam, mami",papi,ngami
6,0.4576483654794894,1.8668485062135105,1.4092001407340211,"nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","warkali, ballecour",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea",nariki,nariki,"nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","tjati, t[h]ati, ballecour","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","tjati, t[h]ati, ballecour",nariki,"nyuwiyar, wangater, nallacow coonahtea",nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","mam, mami",yawuri,"mungayn, papi",yawuri,ngami,yawuri,"ngat, ngati","mami, wayti, wayati",yawuri,papi,papi,"mungayn, papi",ngami,"mam, mami","mami, wayti, wayati","mami, wayti, wayati","ngat, ngati",ngami,ngami,"mami, wayti, wayati"
7,0.3904252663143142,1.8853062837769108,1.4948810174625966,nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","warkali, ballecour","tjati, t[h]ati, ballecour","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","tjati, t[h]ati, ballecour","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,nariki,"nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea",nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea",yawuri,"mam, mami",ngami,"mami, wayti, wayati",yawuri,papi,"mam, mami","mungayn, papi","mami, wayti, wayati","ngat, ngati","ngat, ngati","mami, wayti, wayati",papi,"mami, wayti, wayati",ngami,ngami,yawuri,"mungayn, papi",yawuri,ngami
8,0.42750080187138906,1.89330933115729,1.4658085292859009,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"tjati, t[h]ati, ballecour","tuwati, tuwuli, wangater, nallacow coonahtea","tuwati, tuwuli, wangater, nallacow coonahtea","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nguper, miritkil nuratji, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri","tjati, t[h]ati, ballecour","nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"warkali, ballecour","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea",nariki,nariki,"nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","ngat, ngati",papi,papi,yawuri,"mam, mami",yawuri,yawuri,ngami,yawuri,"mungayn, papi","mungayn, papi","ngat, ngati","mami, wayti, wayati","mami, wayti, wayati",ngami,"mami, wayti, wayati","mam, mami",ngami,"mami, wayti, wayati",ngami
9,0.3076824932877529,1.8729952080523093,1.5653127147645565,nariki,"tuwati, tuwuli, wangater, nallacow coonahtea","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","tjati, t[h]ati, ballecour","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","tuwati, tuwuli, wangater, nallacow coonahtea","miritkil nuratji, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,nariki,"miritkil nuratji, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea","miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"miritkil nuratji, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","tjati, t[h]ati, ballecour","nguper, miritkil nuratji, wayat-kuri",nariki,nariki,"nariki, wayat-kuri","miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nyuwiyar, wangater, nallacow coonahtea","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri",nariki,"nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri","nariki, wayat-kuri","miritkil nuratji, wayat-kuri","nariki, wayat-kuri","warkali, ballecour","nguper, miritkil nuratji, wayat-kuri",nariki,"nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nariki, wayat-kuri","nguper, miritkil nuratji, wayat-kuri",nariki,"mungayn, papi","mungayn, papi",yawuri,"mam, mami","ngat, ngati",yawuri,papi,ngami,"mami, wayti, wayati",ngami,"mami, wayti, wayati",ngami,papi,"mam, mami","ngat, ngati",ngami,"mami, wayti, wayati",yawuri,"mami, wayti, wayati",yawuri
