simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.2002746318917381,1.376397987355977,1.176123355464239,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",-aipang,-aipang,"-baddang, -wallang, -ai tane",-'ar,"-baddang, -wallang, -ai tane",-'ar,-ingtamme,pang,-ingtamme,pang,-ingtamme,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,pang,pang,-'ar,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,pang,pang,-iaku,"-baddang, -wallang, -ai tane",pang,pang,"-baddang, -wallang, -ai tane",pang,pang,pang,-aipang,-aipang,pang,pang,-ingtamme,-ingtamme,-iaku,pang,pang,"-baddang, -wallang, -ai tane",pang,-'ar,pang,"-baddang, -wallang, -ai tane",-ingtamme,pang,-'ar,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,-'ar,"-baddang, -wallang, -ai tane",pang,pang,pang,-ingtamme,"-baddang, -wallang, -ai tane",-'ar,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,-ingtamme,-i'e,-'ar,"-baddang, -wallang, -ai tane",-ingtamme,pang,-'ar,-'ar,"-baddang, -wallang, -ai tane",pang,pang,-ingtamme,-iu,-iar,-irasi manne,-irasi,-irasi,-irasi,-irasi manne,-irasi manne,-iu,-iar,-irasi,-iu,-iar,-iar,-iu,-iu,-iar,-iu,-iar,-irasi manne
1,0.16422670728878597,1.34791009821198,1.183683390923194,-i'e,"-baddang, -wallang, -ai tane",-'ar,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",-ingtamme,-ingtamme,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-'ar,"-baddang, -wallang, -ai tane",-'ar,-iaku,-ingtamme,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,pang,pang,"-baddang, -wallang, -ai tane",pang,pang,-ingtamme,-'ar,pang,pang,-'ar,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,-'ar,-iaku,pang,-ingtamme,-ingtamme,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,-aipang,pang,"-baddang, -wallang, -ai tane",pang,pang,pang,pang,pang,-'ar,-'ar,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-ingtamme,-'ar,-'ar,-aipang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,-ingtamme,-aipang,pang,"-baddang, -wallang, -ai tane",pang,pang,-ingtamme,"-baddang, -wallang, -ai tane",-aipang,-ingtamme,pang,pang,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",-iar,-iu,-iu,-iu,-iar,-irasi manne,-irasi,-iar,-iar,-irasi manne,-irasi manne,-iar,-iu,-irasi manne,-iu,-iu,-irasi,-irasi,-iar,-irasi
2,0.25913294944074305,1.3751146687214826,1.1159817192807395,pang,pang,pang,-'ar,pang,pang,-i'e,-ingtamme,"-baddang, -wallang, -ai tane",pang,pang,pang,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",-ingtamme,-ingtamme,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-'ar,pang,-'ar,pang,-aipang,pang,"-baddang, -wallang, -ai tane",pang,-'ar,-ingtamme,pang,pang,-aipang,-ingtamme,"-baddang, -wallang, -ai tane",-aipang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,-'ar,pang,-ingtamme,pang,pang,pang,-'ar,"-baddang, -wallang, -ai tane",pang,-'ar,-ingtamme,-ingtamme,-ingtamme,-'ar,-ingtamme,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-'ar,pang,-aipang,"-baddang, -wallang, -ai tane",-iaku,pang,"-baddang, -wallang, -ai tane",-'ar,-iaku,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,pang,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-iu,-iar,-irasi manne,-irasi manne,-irasi manne,-irasi manne,-iu,-iar,-irasi,-irasi,-iar,-iar,-iu,-iu,-iu,-irasi,-iu,-iar,-iar,-irasi
3,0.1569220855117468,1.355324148501538,1.1984020629897911,pang,pang,pang,"-baddang, -wallang, -ai tane",-ingtamme,"-baddang, -wallang, -ai tane",-aipang,-ingtamme,-ingtamme,"-baddang, -wallang, -ai tane",pang,pang,-'ar,"-baddang, -wallang, -ai tane",pang,pang,-iaku,"-baddang, -wallang, -ai tane",pang,pang,-'ar,"-baddang, -wallang, -ai tane",-'ar,pang,pang,-aipang,pang,pang,pang,-'ar,"-baddang, -wallang, -ai tane",pang,-'ar,-ingtamme,"-baddang, -wallang, -ai tane",pang,pang,-'ar,pang,"-baddang, -wallang, -ai tane",-'ar,"-baddang, -wallang, -ai tane",pang,pang,-aipang,"-baddang, -wallang, -ai tane",-ingtamme,"-baddang, -wallang, -ai tane",pang,-ingtamme,-ingtamme,pang,-'ar,pang,pang,"-baddang, -wallang, -ai tane",-'ar,pang,-aipang,pang,"-baddang, -wallang, -ai tane",pang,pang,-ingtamme,-iaku,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,pang,"-baddang, -wallang, -ai tane",pang,-i'e,-ingtamme,pang,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",-ingtamme,"-baddang, -wallang, -ai tane",pang,pang,-'ar,-irasi manne,-iar,-iu,-irasi manne,-iar,-iar,-iu,-iu,-irasi,-iu,-iar,-irasi manne,-iar,-irasi,-irasi manne,-iu,-irasi,-irasi,-iar,-iu
4,0.1752490996203273,1.34791009821198,1.1726609985916527,pang,"-baddang, -wallang, -ai tane",pang,pang,-'ar,pang,-ingtamme,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",-ingtamme,pang,"-baddang, -wallang, -ai tane",-iaku,pang,"-baddang, -wallang, -ai tane",pang,-i'e,-aipang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,-ingtamme,-'ar,pang,pang,pang,-'ar,pang,-aipang,pang,-ingtamme,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-ingtamme,pang,pang,-'ar,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-aipang,-ingtamme,-'ar,pang,pang,"-baddang, -wallang, -ai tane",-iaku,-ingtamme,"-baddang, -wallang, -ai tane",pang,pang,-ingtamme,-'ar,-ingtamme,"-baddang, -wallang, -ai tane",-'ar,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,-'ar,pang,-'ar,pang,-aipang,pang,pang,"-baddang, -wallang, -ai tane",pang,pang,pang,-'ar,pang,pang,pang,pang,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,-ingtamme,-iar,-iar,-iar,-iar,-iar,-irasi manne,-iu,-irasi manne,-irasi,-irasi,-irasi manne,-irasi,-iu,-irasi manne,-iu,-iu,-irasi,-iar,-iu,-iu
5,0.10829362168037959,1.3698615354811867,1.2615679138008071,pang,pang,"-baddang, -wallang, -ai tane",pang,-ingtamme,-'ar,pang,-'ar,pang,pang,"-baddang, -wallang, -ai tane",pang,pang,"-baddang, -wallang, -ai tane",-ingtamme,pang,-'ar,pang,"-baddang, -wallang, -ai tane",pang,-ingtamme,pang,"-baddang, -wallang, -ai tane",-aipang,pang,pang,pang,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-'ar,pang,pang,"-baddang, -wallang, -ai tane",pang,-i'e,pang,-aipang,"-baddang, -wallang, -ai tane",-iaku,-aipang,-ingtamme,"-baddang, -wallang, -ai tane",-ingtamme,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,-ingtamme,-'ar,-ingtamme,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,pang,-ingtamme,pang,-'ar,"-baddang, -wallang, -ai tane",-aipang,-'ar,pang,pang,pang,-'ar,-'ar,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,-iaku,pang,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",-ingtamme,"-baddang, -wallang, -ai tane",-ingtamme,-'ar,pang,-iar,-iu,-irasi,-iar,-irasi,-irasi manne,-iar,-iar,-iu,-irasi manne,-iu,-irasi manne,-iar,-iu,-irasi manne,-irasi,-iar,-irasi,-iu,-iu
6,0.11847588652668861,1.355324148501538,1.2368482619748493,-'ar,"-baddang, -wallang, -ai tane",pang,pang,pang,pang,pang,pang,-'ar,-'ar,-aipang,"-baddang, -wallang, -ai tane",-ingtamme,pang,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-ingtamme,pang,-i'e,pang,-ingtamme,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",-ingtamme,pang,pang,-ingtamme,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,-ingtamme,pang,-'ar,"-baddang, -wallang, -ai tane",-'ar,pang,pang,-'ar,pang,-'ar,pang,-aipang,pang,pang,-'ar,-iaku,"-baddang, -wallang, -ai tane",-ingtamme,pang,-iaku,pang,pang,"-baddang, -wallang, -ai tane",-aipang,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,pang,-ingtamme,pang,-aipang,pang,pang,pang,-ingtamme,"-baddang, -wallang, -ai tane",-'ar,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-'ar,pang,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-ingtamme,pang,"-baddang, -wallang, -ai tane",-iu,-irasi manne,-iar,-irasi,-iu,-irasi,-iu,-iar,-irasi manne,-irasi,-irasi,-iar,-iu,-irasi manne,-iu,-irasi manne,-iar,-iar,-iu,-iar
7,0.14748899960411643,1.34791009821198,1.2004210986078636,"-baddang, -wallang, -ai tane",-iaku,pang,-iaku,-ingtamme,-ingtamme,-'ar,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-'ar,pang,-'ar,-i'e,pang,-ingtamme,pang,pang,-'ar,-aipang,-ingtamme,pang,-'ar,pang,-ingtamme,pang,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-aipang,-'ar,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",-ingtamme,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,-'ar,pang,-'ar,-ingtamme,pang,"-baddang, -wallang, -ai tane",-aipang,pang,-ingtamme,pang,pang,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,-'ar,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-ingtamme,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,-aipang,pang,pang,"-baddang, -wallang, -ai tane",pang,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,-ingtamme,pang,-'ar,pang,"-baddang, -wallang, -ai tane",-iar,-irasi manne,-iar,-iar,-irasi manne,-iu,-iar,-irasi,-iu,-irasi,-iar,-iar,-iu,-irasi,-irasi manne,-irasi,-irasi manne,-iu,-iu,-iu
8,0.1984373934088588,1.3698615354811865,1.1714241420723277,-'ar,-ingtamme,pang,pang,pang,-'ar,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,"-baddang, -wallang, -ai tane",pang,-ingtamme,"-baddang, -wallang, -ai tane",-aipang,"-baddang, -wallang, -ai tane",pang,pang,-'ar,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,"-baddang, -wallang, -ai tane",-ingtamme,"-baddang, -wallang, -ai tane",-aipang,pang,-'ar,pang,pang,-ingtamme,"-baddang, -wallang, -ai tane",-'ar,-'ar,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,pang,-aipang,"-baddang, -wallang, -ai tane",-ingtamme,-iaku,-'ar,-i'e,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,pang,pang,-'ar,pang,"-baddang, -wallang, -ai tane",pang,-ingtamme,pang,pang,-aipang,-ingtamme,-ingtamme,-ingtamme,pang,pang,pang,pang,-'ar,-ingtamme,"-baddang, -wallang, -ai tane",-iaku,pang,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,pang,-'ar,pang,pang,-iar,-irasi,-iar,-irasi manne,-iu,-iar,-irasi manne,-irasi,-irasi manne,-iu,-irasi manne,-iar,-iar,-iu,-iar,-iu,-iu,-iu,-irasi,-irasi
9,0.13894876856570648,1.355324148501538,1.2163753799358314,"-baddang, -wallang, -ai tane",pang,-ingtamme,-'ar,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,-'ar,-iaku,"-baddang, -wallang, -ai tane",-'ar,"-baddang, -wallang, -ai tane",-aipang,pang,-ingtamme,-ingtamme,pang,"-baddang, -wallang, -ai tane",pang,pang,-ingtamme,"-baddang, -wallang, -ai tane",-iaku,pang,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",-'ar,pang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",pang,-'ar,pang,-ingtamme,pang,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,pang,pang,"-baddang, -wallang, -ai tane",pang,-'ar,-ingtamme,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",-'ar,-aipang,-ingtamme,-'ar,pang,-ingtamme,"-baddang, -wallang, -ai tane",pang,-aipang,"-baddang, -wallang, -ai tane","-baddang, -wallang, -ai tane",-ingtamme,-'ar,-aipang,-ingtamme,pang,pang,pang,pang,pang,pang,pang,"-baddang, -wallang, -ai tane",pang,"-baddang, -wallang, -ai tane",pang,-'ar,pang,pang,-i'e,pang,-irasi,-iar,-iu,-irasi,-irasi manne,-irasi,-irasi,-irasi manne,-iar,-iar,-irasi manne,-iar,-iu,-irasi manne,-iu,-iar,-iu,-iar,-iu,-iu
