simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.08067792479466007,1.3698615354811867,1.2891836106865266,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,adi,misanan,misanan,misanan,misanan,bli,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,nanang,rerama,rerama,meme,bibi,bibi,bibi,nanang,rerama,bibi,meme,rerama,meme,bibi,rerama,nanang,bibi,meme,nanang,rerama
1,0.10512560145866368,1.371768896629724,1.2666432951710602,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,bli,misanan,misanan,misanan,nanang,nanang,meme,bibi,bibi,meme,rerama,rerama,rerama,bibi,meme,nanang,rerama,bibi,meme,nanang,rerama,bibi,bibi,rerama
2,0.02963169647045616,1.3553241485015377,1.3256924520310815,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,bli,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,adi,misanan,misanan,misanan,misanan,bibi,rerama,bibi,nanang,bibi,meme,bibi,meme,nanang,rerama,rerama,nanang,rerama,meme,rerama,bibi,rerama,bibi,meme,nanang
3,0.09036523683877995,1.366158847569202,1.275793610730422,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,bli,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,adi,nanang,nanang,rerama,rerama,meme,meme,bibi,bibi,rerama,bibi,rerama,rerama,bibi,rerama,nanang,bibi,meme,meme,bibi,nanang
4,0.01947192634761996,1.3487876966267476,1.3293157702791276,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,embok,misanan,misanan,adi,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,bli,bibi,rerama,bibi,rerama,nanang,bibi,nanang,rerama,rerama,nanang,bibi,meme,nanang,meme,bibi,meme,meme,rerama,rerama,bibi
5,0.027398879103577967,1.3652324447549333,1.3378335656513554,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,bli,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,adi,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,nanang,meme,rerama,bibi,nanang,meme,bibi,rerama,nanang,rerama,bibi,bibi,rerama,rerama,bibi,meme,nanang,rerama,meme,bibi
6,0.03336179659150562,1.355324148501538,1.3219623519100323,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,bli,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,adi,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,meme,bibi,bibi,meme,meme,rerama,bibi,bibi,nanang,rerama,rerama,rerama,rerama,nanang,nanang,nanang,bibi,bibi,meme,rerama
7,0.05785200157970283,1.3487876966267474,1.2909356950470445,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,bli,misanan,misanan,misanan,rerama,bibi,bibi,rerama,meme,meme,meme,nanang,rerama,bibi,bibi,bibi,rerama,nanang,rerama,nanang,meme,bibi,rerama,nanang
8,0.17164223262486367,1.371768896629724,1.2001266640048602,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,embok,bli,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,bibi,bibi,meme,rerama,nanang,bibi,meme,rerama,nanang,meme,bibi,rerama,meme,rerama,rerama,bibi,nanang,nanang,bibi,rerama
9,0.13630298488307568,1.34791009821198,1.2116071133289044,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,embok,adi,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,adi,misanan,misanan,misanan,misanan,misanan,misanan,bli,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,misanan,rerama,nanang,rerama,rerama,rerama,rerama,meme,rerama,bibi,bibi,nanang,bibi,nanang,meme,bibi,meme,nanang,bibi,bibi,meme
