simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.02463613642397844,1.2135652713163758,1.1889291348923974,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,"talkaka, kakaán",insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,apáng,dadà,"adáng, andóy",dadà,papa,papa,papa,papa,apáng,dadà,papa,dadà,dadà,papa,"adáng, andóy",papa,papa,dadà,dadà,dadà
1,0.05008383285776774,1.2149847829974896,1.1649009501397218,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,"talkaka, kakaán",insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,dadà,dadà,apáng,papa,papa,papa,dadà,papa,dadà,dadà,dadà,papa,dadà,papa,"adáng, andóy",papa,apáng,papa,"adáng, andóy",dadà
2,0.0761494172386401,1.1907686023357982,1.114619185097158,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,papa,dadà,papa,papa,papa,dadà,dadà,"adáng, andóy",papa,dadà,papa,apáng,apáng,dadà,dadà,dadà,papa,"adáng, andóy",dadà,papa
3,0.04827878786869366,1.2149847829974896,1.166705995128796,insan,insan,insan,insan,insan,insan,talkaka,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,papa,dadà,apáng,papa,papa,papa,dadà,apáng,papa,dadà,dadà,dadà,papa,papa,dadà,dadà,"adáng, andóy","adáng, andóy",dadà,papa
4,0.03147354410980552,1.2135652713163758,1.1820917272065703,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,papa,papa,dadà,apáng,dadà,dadà,papa,papa,papa,dadà,dadà,apáng,papa,papa,"adáng, andóy",papa,dadà,dadà,"adáng, andóy",dadà
5,0.04780717884329788,1.1935496040981333,1.1457424252548354,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,talkaka,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,papa,"adáng, andóy",dadà,dadà,papa,papa,"adáng, andóy",apáng,apáng,papa,dadà,papa,dadà,dadà,papa,papa,dadà,dadà,dadà,papa
6,0.06203743455929178,1.192854958575232,1.1308175240159402,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,papa,"adáng, andóy",dadà,papa,apáng,papa,papa,dadà,papa,dadà,papa,"adáng, andóy",papa,dadà,papa,dadà,dadà,dadà,apáng,dadà
7,0.04892823463767337,1.192854958575232,1.1439267239375586,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,talkaka,insan,"talkaka, kakaán",insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,"adáng, andóy",dadà,dadà,papa,dadà,papa,dadà,papa,papa,apáng,dadà,papa,dadà,papa,"adáng, andóy",apáng,dadà,papa,papa,dadà
8,0.03675808238762168,1.1686289967621915,1.1318709143745698,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,dadà,apáng,"adáng, andóy",dadà,papa,papa,dadà,papa,papa,apáng,dadà,dadà,papa,"adáng, andóy",dadà,papa,dadà,papa,papa,dadà
9,0.06913092597040471,1.1403524705011352,1.0712215445307305,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,talkaka,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,talkaka,insan,insan,insan,insan,insan,insan,insan,insan,"talkaka, kakaán",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,dadà,dadà,papa,dadà,papa,papa,papa,dadà,papa,dadà,"adáng, andóy",dadà,apáng,"adáng, andóy",dadà,apáng,dadà,papa,papa,papa
