simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.04744004927529044,1.2149847829974896,1.1675447337221991,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma",manghod,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo",manong,"igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo",igmánghod,"igkámpod, príma",igmánghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma",manghod,"igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma",igmánghod,"igkámpod, primo","óra(h), títa, tíya","iná, mamá, nánay","táta, títo, tíyo","amá(h), tátay","óra(h), títa, tíya","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","amá(h), tátay","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","iná, mamá, nánay","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya"
1,0.09124882917257526,1.192854958575232,1.1016061294026567,"igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma",manong,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma",igmánghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma",igmánghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma",igmánghod,manghod,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo",manghod,manghod,"igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","iná, mamá, nánay","óra(h), títa, tíya","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","iná, mamá, nánay","amá(h), tátay","óra(h), títa, tíya","amá(h), tátay","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya"
2,0.19727250488312864,1.1396856259428154,0.9424131210596868,"igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma",manghod,"igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma",igmánghod,"igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma",manghod,"igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma",igmánghod,"igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma",igmánghod,"igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma",manong,"igkámpod, príma","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","amá(h), tátay","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","iná, mamá, nánay","táta, títo, tíyo","amá(h), tátay","iná, mamá, nánay","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","táta, títo, tíyo"
3,0.10313429039176625,1.1686289967621915,1.0654947063704252,"igkámpod, príma",igmánghod,igmánghod,"igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo",manghod,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo",igmánghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma",manghod,manong,"igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","iná, mamá, nánay","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","amá(h), tátay","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","iná, mamá, nánay","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","amá(h), tátay","táta, títo, tíyo"
4,0.05146373260172932,1.2149847829974896,1.1635210503957603,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma",igmánghod,"igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma",manong,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma",manghod,"igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo",igmánghod,"igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo",igmánghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, primo","igkámpod, príma","igkámpod, príma","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","iná, mamá, nánay","táta, títo, tíyo","iná, mamá, nánay","óra(h), títa, tíya","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","amá(h), tátay","óra(h), títa, tíya","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","amá(h), tátay","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya"
5,0.08724284314028274,1.1624822949233928,1.07523945178311,"igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma",manghod,"igkámpod, príma",manghod,"igkámpod, primo","igkámpod, primo",manong,"igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma",igmánghod,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma",igmánghod,"igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma",manghod,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma",igmánghod,"igkámpod, primo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","iná, mamá, nánay","óra(h), títa, tíya","óra(h), títa, tíya","iná, mamá, nánay","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","amá(h), tátay","táta, títo, tíyo","óra(h), títa, tíya","amá(h), tátay","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo"
6,0.21492480783443302,1.192854958575232,0.9779301507407989,"igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo",igmánghod,"igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo",manong,"igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma",igmánghod,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma",manghod,"igkámpod, príma","igkámpod, príma","igkámpod, príma",igmánghod,manghod,"igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","amá(h), tátay","óra(h), títa, tíya","amá(h), tátay","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","iná, mamá, nánay","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","iná, mamá, nánay","táta, títo, tíyo"
7,0.1799402021848575,1.1935496040981333,1.0136094019132758,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo",igmánghod,"igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma",manghod,"igkámpod, primo",igmánghod,"igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma",manong,"igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo",manghod,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo",igmánghod,"igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma",manghod,"igkámpod, príma","igkámpod, primo","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","amá(h), tátay","amá(h), tátay","iná, mamá, nánay","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","iná, mamá, nánay","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya"
8,0.11548143579191317,1.192854958575232,1.0773735227833188,"igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo",igmánghod,"igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma",manong,"igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo",igmánghod,"igkámpod, príma","igkámpod, príma",igmánghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma",manghod,"igkámpod, primo","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, príma","amá(h), tátay","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","iná, mamá, nánay","óra(h), títa, tíya","amá(h), tátay","iná, mamá, nánay","táta, títo, tíyo"
9,0.015062048311231147,1.1935496040981333,1.1784875557869021,"igkámpod, príma",igmánghod,"igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo",igmánghod,"igkámpod, príma","igkámpod, primo",manghod,"igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, príma",igmánghod,"igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo",manong,"igkámpod, primo","igkámpod, príma","igkámpod, príma",manghod,"igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo",manghod,"igkámpod, primo","igkámpod, príma","igkámpod, príma","igkámpod, primo","igkámpod, príma","igkámpod, primo","igkámpod, primo","igkámpod, príma","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","táta, títo, tíyo","amá(h), tátay","táta, títo, tíyo","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","óra(h), títa, tíya","táta, títo, tíyo","óra(h), títa, tíya","iná, mamá, nánay","óra(h), títa, tíya","táta, títo, tíyo","iná, mamá, nánay","amá(h), tátay"
