simulation_number,mutual_information,entropy,conditional_entropy,mB,mZ,myB,myZ,mFZD,mFBD,mMBD,mMZD,mFBS,mFZS,mMBS,mMZS,meB,meZ,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fB,fZ,fyB,fyZ,fFZD,fFBD,fMBD,fMZD,fFBS,fFZS,fMBS,fMZS,feB,feZ,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,mFB,mFZ,mMB,mMZ,mFeB,mFyB,mFeZ,mFyZ,mMeZ,mMyZ,mMeB,mMyB,fF,fM,fFB,fFZ,fMB,fMZ,fFeB,fFyB,fFeZ,fFyZ,fMeZ,fMyZ,fMeB,fMyB
0,0.12610059075488045,1.7114343876349751,1.5853337968800947,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄i,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,iloy yac̄i,ilow wac̄i,ila,imoy yac̄i,iloy yac̄i,ilow wac̄i,imoy yac̄i,imoy yac̄i,imoy yac̄i,imoy yac̄i,ilow wac̄i,ilow wac̄i,imowa wac̄i,iloy yac̄i,ilow wac̄i,ima,iloy yac̄i,imowa wac̄i,ima,iloy yac̄i,imowa wac̄i,ilow wac̄i,ila,imowa wac̄i,iloy yac̄i,imowa wac̄i,imoy yac̄i,imowa wac̄i
1,0.1132859438903806,1.7057968668572985,1.5925109229669179,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,wac̄i,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ilow wac̄i,iloy yac̄i,ila,ima,imowa wac̄i,imoy yac̄i,ila,iloy yac̄i,iloy yac̄i,iloy yac̄i,imowa wac̄i,imoy yac̄i,ilow wac̄i,iloy yac̄i,ilow wac̄i,ilow wac̄i,imowa wac̄i,ilow wac̄i,imoy yac̄i,imowa wac̄i,imoy yac̄i,iloy yac̄i,ima,imoy yac̄i,ilow wac̄i,imowa wac̄i,imoy yac̄i,imowa wac̄i
2,0.11149415127176843,1.6992084043938223,1.5877142531220538,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,wac̄i,ink̄ʼʷaw wac̄i,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,imoy yac̄i,imoy yac̄i,iloy yac̄i,ima,imowa wac̄i,imowa wac̄i,imoy yac̄i,imoy yac̄i,ila,iloy yac̄i,ilow wac̄i,iloy yac̄i,iloy yac̄i,imowa wac̄i,iloy yac̄i,ilow wac̄i,imowa wac̄i,ima,ilow wac̄i,iloy yac̄i,imoy yac̄i,ilow wac̄i,ila,imowa wac̄i,ilow wac̄i,imowa wac̄i,ilow wac̄i,imoy yac̄i
3,0.12995337306519672,1.6179809171273698,1.488027544062173,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄i,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,imoy yac̄i,imoy yac̄i,imowa wac̄i,imowa wac̄i,imoy yac̄i,imoy yac̄i,imowa wac̄i,ilow wac̄i,iloy yac̄i,iloy yac̄i,ilow wac̄i,ima,ilow wac̄i,iloy yac̄i,ilow wac̄i,ima,ilow wac̄i,imoy yac̄i,iloy yac̄i,imowa wac̄i,imowa wac̄i,ila,imoy yac̄i,iloy yac̄i,ilow wac̄i,ila,imowa wac̄i,iloy yac̄i
4,0.09947554974176942,1.713107958234013,1.6136324084922435,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄i,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,imowa wac̄i,ila,ila,iloy yac̄i,ima,ilow wac̄i,ilow wac̄i,imowa wac̄i,imowa wac̄i,ilow wac̄i,ilow wac̄i,imoy yac̄i,imowa wac̄i,iloy yac̄i,iloy yac̄i,iloy yac̄i,imoy yac̄i,iloy yac̄i,imowa wac̄i,ilow wac̄i,imoy yac̄i,ima,iloy yac̄i,imoy yac̄i,ilow wac̄i,imoy yac̄i,imoy yac̄i,imowa wac̄i
5,0.1323482217269869,1.7123095232344472,1.5799613015074603,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,wac̄i,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ila,ilow wac̄i,ima,imoy yac̄i,imoy yac̄i,imoy yac̄i,imowa wac̄i,imowa wac̄i,imoy yac̄i,ima,ilow wac̄i,imoy yac̄i,iloy yac̄i,iloy yac̄i,ila,imowa wac̄i,ilow wac̄i,imowa wac̄i,iloy yac̄i,ilow wac̄i,imoy yac̄i,iloy yac̄i,imowa wac̄i,iloy yac̄i,ilow wac̄i,ilow wac̄i,iloy yac̄i,imowa wac̄i
6,0.1075801096859701,1.7049932465579114,1.5974131368719413,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,wac̄i,ink̄ʼʷay yac̄i,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,iloy yac̄i,iloy yac̄i,ilow wac̄i,ilow wac̄i,imowa wac̄i,imowa wac̄i,ilow wac̄i,imoy yac̄i,imoy yac̄i,iloy yac̄i,ilow wac̄i,ila,iloy yac̄i,iloy yac̄i,ima,imowa wac̄i,ima,ila,imowa wac̄i,imowa wac̄i,imoy yac̄i,ilow wac̄i,ilow wac̄i,imoy yac̄i,imoy yac̄i,imowa wac̄i,imoy yac̄i,iloy yac̄i
7,0.11325114670260161,1.6566535682219075,1.5434024215193058,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,wac̄i,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,iloy yac̄i,imowa wac̄i,ilow wac̄i,imowa wac̄i,iloy yac̄i,iloy yac̄i,ilow wac̄i,imowa wac̄i,imoy yac̄i,imowa wac̄i,ila,iloy yac̄i,iloy yac̄i,imowa wac̄i,ima,ilow wac̄i,imoy yac̄i,ilow wac̄i,imowa wac̄i,ilow wac̄i,ila,iloy yac̄i,imoy yac̄i,imoy yac̄i,ilow wac̄i,ima,imoy yac̄i,imoy yac̄i
8,0.11214784754305174,1.6667769456699688,1.554629098126917,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,imowa wac̄i,imowa wac̄i,ilow wac̄i,iloy yac̄i,ima,imowa wac̄i,imoy yac̄i,ila,ima,ilow wac̄i,ilow wac̄i,ila,imoy yac̄i,imoy yac̄i,iloy yac̄i,imoy yac̄i,iloy yac̄i,imoy yac̄i,iloy yac̄i,iloy yac̄i,imowa wac̄i,ilow wac̄i,imowa wac̄i,imoy yac̄i,ilow wac̄i,imowa wac̄i,iloy yac̄i,ilow wac̄i
9,0.1301248822692238,1.6468146908733385,1.5166898086041147,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,ink̄ʼʷay yac̄i,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷay yac̄i,wac̄i,yac̄iqʼabi,yac̄iqʼabi,ink̄ʼʷaw wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,wac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,yac̄iqʼabi,yac̄iqʼabi,yac̄i,yac̄iqʼabi,imowa wac̄i,imowa wac̄i,imoy yac̄i,ilow wac̄i,iloy yac̄i,ilow wac̄i,imoy yac̄i,ima,imoy yac̄i,ilow wac̄i,imowa wac̄i,ima,ila,iloy yac̄i,iloy yac̄i,iloy yac̄i,imoy yac̄i,ilow wac̄i,imoy yac̄i,iloy yac̄i,iloy yac̄i,imowa wac̄i,imoy yac̄i,ilow wac̄i,imowa wac̄i,ilow wac̄i,imowa wac̄i,ila
