simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.22317023080125376,1.3487876966267474,1.1256174658254936,tavalequ,"davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu",tavalequ,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu",raivaqu,"karuaqu, taciqu",tavalequ,ganequ,"karuaqu, taciqu",raivaqu,raivaqu,"karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","davolaqu, watiqu",raivaqu,"davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu",taciqu,tavalequ,raivaqu,"karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu",tavalequ,"davolaqu, watiqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tuakaqu,"davolaqu, watiqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",taciqu,"karuaqu, taciqu",genequ,"davolaqu, watiqu",ganequ,"karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu",raivaqu,genequ,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tinaqu,tamaqu,tamaqu,tinaqu,"ganei, nei",tinaqu,momo,momo,tamaqu,tamaqu,tinaqu,tinaqu,tamaqu,"ganei, nei","ganei, nei",tamaqu,momo,"ganei, nei",tinaqu,momo
1,0.16908454783609295,1.3717688966297237,1.2026843487936307,"davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu",genequ,"karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",ganequ,"davolaqu, watiqu",tavalequ,"karuaqu, taciqu",raivaqu,raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"davolaqu, watiqu","davolaqu, watiqu",raivaqu,"karuaqu, taciqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,genequ,"karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu",tavalequ,"davolaqu, watiqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",taciqu,"karuaqu, taciqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu",ganequ,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu",raivaqu,tavalequ,taciqu,"karuaqu, taciqu","karuaqu, taciqu",raivaqu,"davolaqu, watiqu",tuakaqu,"davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu",tavalequ,raivaqu,"davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",momo,"ganei, nei",momo,tamaqu,tinaqu,"ganei, nei",momo,tinaqu,"ganei, nei",tinaqu,"ganei, nei",tamaqu,tinaqu,tamaqu,tinaqu,tamaqu,tinaqu,momo,tamaqu,tamaqu
2,0.14482615950607358,1.355324148501538,1.2104979889954643,"davolaqu, watiqu","davolaqu, watiqu",taciqu,"karuaqu, taciqu","karuaqu, taciqu",genequ,tavalequ,"karuaqu, taciqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,tavalequ,ganequ,tavalequ,"karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu",tuakaqu,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",tavalequ,raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",raivaqu,tavalequ,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",tavalequ,taciqu,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",genequ,"davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",ganequ,raivaqu,"karuaqu, taciqu","davolaqu, watiqu",raivaqu,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",raivaqu,tavalequ,raivaqu,"davolaqu, watiqu",tamaqu,tinaqu,momo,tamaqu,momo,tamaqu,tinaqu,tamaqu,tinaqu,"ganei, nei",tinaqu,momo,tinaqu,"ganei, nei",tamaqu,"ganei, nei",tinaqu,"ganei, nei",tamaqu,momo
3,0.23625308410709311,1.3717688966297237,1.1355158125226306,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"davolaqu, watiqu","davolaqu, watiqu",raivaqu,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,raivaqu,tavalequ,"karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu",taciqu,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",raivaqu,"davolaqu, watiqu",tavalequ,ganequ,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu",genequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,raivaqu,"karuaqu, taciqu",raivaqu,"davolaqu, watiqu",genequ,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",tavalequ,ganequ,"davolaqu, watiqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu",taciqu,"karuaqu, taciqu",raivaqu,tavalequ,"karuaqu, taciqu","karuaqu, taciqu",tuakaqu,raivaqu,"karuaqu, taciqu","karuaqu, taciqu",raivaqu,tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tamaqu,tamaqu,"ganei, nei",tamaqu,momo,"ganei, nei",tinaqu,tinaqu,tinaqu,momo,tamaqu,momo,tamaqu,tamaqu,momo,tinaqu,tinaqu,"ganei, nei","ganei, nei",tinaqu
4,0.2946293475970081,1.365232444754933,1.070603097157925,raivaqu,"karuaqu, taciqu",raivaqu,tavalequ,"davolaqu, watiqu","karuaqu, taciqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu",taciqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",tuakaqu,"davolaqu, watiqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu",taciqu,"karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu",raivaqu,"karuaqu, taciqu",tavalequ,tavalequ,"karuaqu, taciqu",genequ,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"davolaqu, watiqu",genequ,"karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu",ganequ,tavalequ,ganequ,"davolaqu, watiqu",raivaqu,"davolaqu, watiqu",raivaqu,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu",tinaqu,tinaqu,tamaqu,tinaqu,tamaqu,momo,"ganei, nei","ganei, nei",momo,tamaqu,tinaqu,momo,tamaqu,tamaqu,tinaqu,momo,"ganei, nei",tamaqu,tinaqu,"ganei, nei"
5,0.28604503354558175,1.3698615354811865,1.0838165019356047,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu",genequ,"davolaqu, watiqu","karuaqu, taciqu",taciqu,"karuaqu, taciqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,"davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,"davolaqu, watiqu",tavalequ,taciqu,"davolaqu, watiqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu",tuakaqu,"davolaqu, watiqu",tavalequ,"karuaqu, taciqu",tavalequ,"davolaqu, watiqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,raivaqu,raivaqu,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",genequ,"karuaqu, taciqu",raivaqu,tavalequ,"davolaqu, watiqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu",raivaqu,ganequ,raivaqu,"karuaqu, taciqu",ganequ,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","ganei, nei",tamaqu,momo,tinaqu,"ganei, nei",momo,momo,tamaqu,momo,tamaqu,tamaqu,tamaqu,tinaqu,tamaqu,"ganei, nei",tinaqu,"ganei, nei",tinaqu,tinaqu,tinaqu
6,0.20513860317929056,1.3652324447549333,1.1600938415756428,"karuaqu, taciqu",tavalequ,"davolaqu, watiqu",tavalequ,"karuaqu, taciqu",tavalequ,"davolaqu, watiqu",raivaqu,"davolaqu, watiqu","davolaqu, watiqu",tuakaqu,tavalequ,"karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu",raivaqu,ganequ,"karuaqu, taciqu",ganequ,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",raivaqu,raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu",raivaqu,tavalequ,"davolaqu, watiqu",taciqu,"karuaqu, taciqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",raivaqu,"davolaqu, watiqu",taciqu,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",genequ,raivaqu,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu",genequ,"ganei, nei",momo,tamaqu,tinaqu,tamaqu,tinaqu,tamaqu,"ganei, nei",tamaqu,tamaqu,tinaqu,momo,tamaqu,tinaqu,"ganei, nei",tinaqu,momo,"ganei, nei",momo,tinaqu
7,0.28829430984895477,1.3698615354811865,1.0815672256322317,"karuaqu, taciqu",raivaqu,"karuaqu, taciqu","davolaqu, watiqu",tavalequ,taciqu,ganequ,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",taciqu,"davolaqu, watiqu",raivaqu,"karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu",tuakaqu,"karuaqu, taciqu",raivaqu,"davolaqu, watiqu",ganequ,"karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu",tavalequ,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"davolaqu, watiqu",tavalequ,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"davolaqu, watiqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu",genequ,tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"davolaqu, watiqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu",genequ,raivaqu,tavalequ,raivaqu,"karuaqu, taciqu",tinaqu,tinaqu,momo,tamaqu,"ganei, nei","ganei, nei",tamaqu,"ganei, nei",momo,momo,momo,tamaqu,"ganei, nei",tinaqu,tamaqu,tinaqu,tamaqu,tamaqu,tinaqu,tinaqu
8,0.310997117979956,1.3661588475692017,1.0551617295892457,"davolaqu, watiqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu",genequ,"davolaqu, watiqu",genequ,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu",raivaqu,taciqu,"karuaqu, taciqu","karuaqu, taciqu",ganequ,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu",raivaqu,"karuaqu, taciqu",tuakaqu,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",taciqu,ganequ,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","davolaqu, watiqu",raivaqu,raivaqu,"davolaqu, watiqu","karuaqu, taciqu",tavalequ,tavalequ,raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,raivaqu,"karuaqu, taciqu","davolaqu, watiqu",tavalequ,raivaqu,"davolaqu, watiqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",momo,tamaqu,tinaqu,tinaqu,tinaqu,tamaqu,momo,tamaqu,tamaqu,tinaqu,tamaqu,tamaqu,momo,tinaqu,"ganei, nei","ganei, nei",momo,tinaqu,"ganei, nei","ganei, nei"
9,0.18378909766748097,1.3698615354811865,1.1860724378137055,"davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu",raivaqu,"davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,genequ,"davolaqu, watiqu","karuaqu, taciqu",taciqu,raivaqu,raivaqu,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu",tuakaqu,"karuaqu, taciqu",tavalequ,raivaqu,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","davolaqu, watiqu",tavalequ,raivaqu,"karuaqu, taciqu","davolaqu, watiqu",tavalequ,"davolaqu, watiqu",raivaqu,"karuaqu, taciqu",raivaqu,"davolaqu, watiqu",genequ,raivaqu,"karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu",raivaqu,tavalequ,"karuaqu, taciqu","karuaqu, taciqu",ganequ,"karuaqu, taciqu","karuaqu, taciqu",tavalequ,tavalequ,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu",raivaqu,"karuaqu, taciqu","karuaqu, taciqu","davolaqu, watiqu","karuaqu, taciqu","karuaqu, taciqu",taciqu,"davolaqu, watiqu","karuaqu, taciqu",ganequ,tavalequ,"ganei, nei",tamaqu,tamaqu,momo,"ganei, nei",momo,tamaqu,momo,tinaqu,tamaqu,tinaqu,tamaqu,"ganei, nei",tinaqu,tinaqu,tamaqu,tinaqu,"ganei, nei",tinaqu,momo
