simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.06781587816582668,1.2149847829974896,1.147168904831663,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,ikit,ikit,ama,ikit,ikit,alitao,alitao,alitao,ama,alitao,alitao,alitao,ikit,ikit,ina,alitao,ina,ikit,ikit,alitao
1,0.06806415275014821,1.2135652713163756,1.1455011185662274,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,yugran,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,ina,ama,ikit,ama,ikit,alitao,alitao,ikit,ina,alitao,ikit,alitao,alitao,alitao,ikit,ikit,alitao,ikit,alitao,ikit
2,0.06606397935489094,1.2135652713163756,1.1475012919614846,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,alitao,ikit,ikit,ina,ama,ikit,alitao,alitao,ama,ina,alitao,ikit,alitao,alitao,ikit,alitao,ikit,alitao,ikit,ikit
3,0.09546633668854287,1.192854958575232,1.097388621886689,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,ama,ikit,alitao,ikit,alitao,ikit,ina,alitao,ama,alitao,alitao,ikit,ina,ikit,alitao,alitao,ikit,ikit,alitao,ikit
4,0.1330674707185051,1.2135652713163756,1.0804978005978705,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,alitao,ama,ikit,ama,ina,ikit,alitao,ikit,ikit,ina,ikit,alitao,alitao,alitao,ikit,ikit,alitao,alitao,alitao,ikit
5,0.04423261081937202,1.1624822949233928,1.1182496841040208,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,alitao,alitao,ina,alitao,alitao,ikit,ikit,alitao,alitao,ikit,ama,alitao,ikit,ama,ikit,ina,ikit,ikit,alitao,ikit
6,0.047807178843298104,1.2149847829974898,1.1671776041541917,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,ina,ikit,alitao,ina,alitao,ama,ama,ikit,ikit,ikit,alitao,alitao,alitao,alitao,ikit,alitao,ikit,alitao,ikit,ikit
7,0.05067914486512959,1.192854958575232,1.1421758137101024,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,alitao,ama,ikit,alitao,ikit,ikit,ikit,ina,alitao,ikit,ikit,ama,ina,alitao,ikit,alitao,alitao,ikit,alitao,alitao
8,0.05354995835970611,1.1907686023357982,1.137218643976092,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,yugran,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,ikit,ama,ikit,ikit,ina,ikit,alitao,ikit,ikit,alitao,alitao,alitao,ikit,alitao,alitao,alitao,alitao,ina,ama,ikit
9,0.03284090285144492,1.2135652713163758,1.180724368464931,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,agi,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,yugran,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,sin-pi-n-san,ama,ina,alitao,ama,alitao,alitao,ikit,alitao,alitao,alitao,ikit,alitao,alitao,ikit,ikit,ikit,ikit,ikit,ina,ikit
