simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.24919498062507528,1.3652324447549333,1.116037464129858,t-ano,t-ara,ø-tmo,ø-tmo,t-ano,t-ao,ø-sayuoh,t-ara,ø-sayuoh,ø-sayuoh,ø-tmo,t-ao,t-ao,t-ano,ø-sayuoh,t-ao,t-ao,ø-tmo,t-ao,t-ano,ø-sayuoh,t-ao,t-ao,t-ao,ø-tmo,ø-sayuoh,ø-tmo,t-ao,t-ano,ø-tmo,t-ao,t-ao,t-ara,t-ano,t-ao,ø-tmo,t-ao,ø-sayuoh,t-ano,t-ao,ø-tmo,t-ano,ø-tmo,t-ano,ø-tmo,t-ano,t-ano,ø-tmo,t-ao,ø-tmo,ø-tmo,ø-sayuoh,t-ao,t-ano,t-ara,t-ao,ø-tmo,t-ao,t-ano,t-ao,t-ara,t-ara,t-ao,t-ara,t-ano,ø-tmo,t-ano,ø-sayuoh,t-ano,ø-tmo,ø-sayuoh,ø-tmo,t-ano,t-ano,ø-tmo,t-ano,t-ano,t-ano,t-ano,t-ao,ø-tmo,t-ara,t-ara,t-ano,t-ara,t-amu,t-atia,t-atia,t-me,t-me,t-ati,t-me,t-amu,t-atia,t-me,t-atia,t-ati,t-ati,t-me,t-atia,t-amu,t-amu,t-me,t-ati,t-atia
1,0.12662616981810793,1.366158847569202,1.239532677751094,ø-sayuoh,ø-tmo,t-ao,t-ano,ø-tmo,t-ano,t-ao,t-ano,t-ano,t-ano,ø-tmo,t-ara,t-ano,t-ano,t-ao,ø-sayuoh,t-ano,t-ara,ø-sayuoh,t-ano,t-ao,ø-tmo,ø-tmo,ø-tmo,t-ao,t-ara,ø-tmo,t-ao,t-ano,ø-tmo,ø-sayuoh,ø-tmo,ø-sayuoh,ø-tmo,t-ara,t-ao,t-ano,t-ano,ø-tmo,ø-sayuoh,t-ao,t-ano,t-ara,ø-tmo,t-ao,t-ao,t-ao,ø-sayuoh,t-ao,t-ara,t-ao,ø-sayuoh,t-ara,ø-sayuoh,t-ao,t-ano,ø-tmo,t-ano,t-ao,t-ao,t-ano,t-ara,ø-tmo,t-ano,t-ano,t-ara,ø-tmo,t-ara,ø-tmo,ø-tmo,t-ano,t-ao,t-ano,ø-tmo,t-ao,ø-tmo,t-ano,t-ano,ø-tmo,ø-sayuoh,t-ao,t-ao,t-ano,t-ao,t-ao,t-amu,t-ati,t-me,t-me,t-ati,t-atia,t-atia,t-me,t-amu,t-atia,t-ati,t-atia,t-amu,t-me,t-amu,t-ati,t-me,t-atia,t-atia,t-me
2,0.17083659325481415,1.355324148501538,1.1844875552467238,ø-tmo,t-ao,t-ano,t-ao,t-ao,ø-tmo,ø-tmo,t-ara,ø-tmo,ø-sayuoh,t-ano,t-ano,t-ano,ø-tmo,t-ara,ø-sayuoh,t-ano,t-ano,t-ao,ø-sayuoh,t-ara,ø-tmo,ø-sayuoh,t-ao,ø-sayuoh,t-ao,t-ano,t-ao,ø-tmo,ø-sayuoh,t-ao,t-ara,t-ao,t-ano,t-ao,t-ara,ø-tmo,t-ara,t-ao,ø-tmo,t-ano,t-ano,t-ao,t-ano,t-ao,t-ao,t-ao,t-ao,ø-tmo,t-ano,t-ano,t-ao,ø-tmo,t-ano,ø-tmo,t-ao,t-ano,ø-tmo,t-ao,ø-tmo,t-ano,t-ao,t-ara,ø-sayuoh,ø-tmo,ø-sayuoh,t-ara,t-ao,t-ano,t-ano,t-ano,t-ara,ø-sayuoh,ø-tmo,t-ano,t-ano,ø-tmo,ø-sayuoh,ø-tmo,t-ano,ø-tmo,t-ano,t-ara,ø-tmo,t-ao,t-me,t-amu,t-ati,t-atia,t-amu,t-me,t-ati,t-me,t-atia,t-atia,t-amu,t-atia,t-atia,t-amu,t-ati,t-atia,t-ati,t-me,t-me,t-me
3,0.22270599374939937,1.3751146687214826,1.1524086749720832,t-ao,t-ao,t-ano,t-ano,ø-tmo,ø-tmo,t-ao,t-ano,t-ara,ø-sayuoh,ø-tmo,t-ano,ø-sayuoh,t-ao,t-ao,t-ao,ø-sayuoh,ø-tmo,t-ara,ø-tmo,ø-tmo,ø-tmo,t-ao,t-ano,ø-tmo,ø-sayuoh,ø-sayuoh,ø-sayuoh,t-ara,t-ara,t-ao,t-ano,t-ano,ø-tmo,t-ano,t-ao,t-ara,t-ano,t-ano,t-ano,t-ao,t-ao,ø-tmo,t-ano,t-ara,t-ara,t-ano,ø-tmo,t-ano,ø-sayuoh,t-ano,ø-tmo,t-ao,ø-sayuoh,ø-sayuoh,t-ao,t-ao,t-ao,ø-tmo,ø-sayuoh,ø-tmo,t-ano,t-ao,t-ao,t-ano,t-ano,t-ano,ø-tmo,t-ara,ø-tmo,t-ano,t-ara,t-ao,t-ano,t-ao,ø-tmo,ø-tmo,t-ara,t-ano,t-ao,ø-tmo,t-ao,ø-tmo,t-ao,t-ano,t-me,t-atia,t-amu,t-amu,t-amu,t-atia,t-ati,t-me,t-ati,t-me,t-me,t-ati,t-amu,t-me,t-atia,t-atia,t-ati,t-atia,t-me,t-atia
4,0.10241130342069749,1.358231894813244,1.2558205913925464,t-ara,t-ano,ø-tmo,t-ao,ø-sayuoh,t-ara,t-ano,ø-tmo,t-ao,ø-tmo,t-ao,t-ao,t-ano,t-ao,t-ano,t-ano,ø-tmo,ø-tmo,t-ao,ø-tmo,t-ao,t-ao,t-ano,t-ano,ø-tmo,t-ano,t-ao,ø-tmo,t-ao,ø-tmo,t-ao,ø-sayuoh,t-ano,ø-sayuoh,t-ano,t-ano,ø-sayuoh,t-ano,t-ano,t-ao,ø-tmo,t-ara,t-ano,t-ara,ø-sayuoh,t-ano,ø-sayuoh,ø-tmo,ø-tmo,ø-sayuoh,t-ano,t-ara,t-ara,t-ara,ø-tmo,ø-tmo,ø-sayuoh,t-ao,t-ao,ø-tmo,t-ao,ø-tmo,t-ara,t-ao,t-ao,t-ao,t-ao,t-ao,t-ano,t-ao,t-ano,t-ao,t-ano,ø-tmo,t-ano,ø-sayuoh,t-ara,t-ara,t-ano,t-ano,ø-tmo,ø-tmo,ø-sayuoh,ø-tmo,t-ano,t-ati,t-atia,t-amu,t-atia,t-me,t-atia,t-me,t-me,t-atia,t-me,t-me,t-ati,t-atia,t-amu,t-me,t-amu,t-ati,t-amu,t-atia,t-ati
5,0.15833921568733222,1.3698615354811865,1.2115223197938543,ø-sayuoh,t-ao,t-ao,t-ao,ø-tmo,t-ano,t-ao,t-ao,ø-tmo,t-ano,t-ano,t-ao,t-ao,ø-tmo,t-ara,t-ano,t-ara,ø-tmo,ø-tmo,t-ano,t-ano,t-ano,t-ara,t-ao,t-ara,ø-tmo,t-ao,t-ara,ø-tmo,t-ara,t-ao,ø-tmo,t-ao,t-ano,ø-tmo,ø-tmo,ø-tmo,t-ara,t-ao,ø-tmo,t-ao,ø-tmo,t-ao,t-ao,ø-sayuoh,t-ara,ø-sayuoh,t-ano,ø-tmo,ø-tmo,ø-tmo,ø-sayuoh,t-ao,ø-sayuoh,t-ao,t-ano,t-ano,t-ano,t-ano,t-ano,ø-tmo,t-ao,t-ano,t-ano,ø-sayuoh,t-ano,ø-tmo,ø-sayuoh,t-ao,ø-tmo,t-ao,t-ano,t-ano,t-ano,t-ao,t-ara,ø-sayuoh,t-ano,ø-tmo,ø-sayuoh,t-ano,ø-sayuoh,t-ara,t-ao,t-ano,t-atia,t-atia,t-ati,t-atia,t-atia,t-me,t-me,t-amu,t-amu,t-me,t-amu,t-ati,t-amu,t-me,t-atia,t-me,t-me,t-ati,t-ati,t-atia
6,0.16934487922763442,1.366158847569202,1.1968139683415675,t-ara,ø-sayuoh,ø-tmo,t-ano,ø-tmo,t-ao,t-ano,t-ano,t-ao,ø-tmo,ø-tmo,t-ara,ø-tmo,ø-tmo,ø-tmo,ø-sayuoh,t-ao,t-ano,t-ao,t-ao,t-ano,t-ao,t-ao,t-ara,t-ano,ø-sayuoh,ø-tmo,ø-tmo,ø-sayuoh,t-ara,t-ao,t-ano,t-ara,ø-tmo,ø-tmo,t-ao,ø-tmo,t-ara,t-ao,t-ao,ø-tmo,t-ao,ø-tmo,t-ano,t-ano,t-ao,t-ao,ø-sayuoh,ø-tmo,t-ano,t-ao,t-ano,ø-sayuoh,t-ano,ø-tmo,t-ano,ø-sayuoh,t-ano,t-ao,t-ara,t-ano,ø-tmo,t-ao,t-ara,t-ara,t-ao,ø-sayuoh,t-ao,t-ano,t-ano,t-ano,t-ara,ø-tmo,t-ao,t-ano,ø-sayuoh,ø-sayuoh,t-ano,ø-tmo,t-ao,t-ano,t-ano,ø-tmo,t-ano,t-ao,t-me,t-amu,t-atia,t-atia,t-ati,t-ati,t-atia,t-me,t-me,t-ati,t-me,t-atia,t-atia,t-atia,t-amu,t-ati,t-amu,t-me,t-amu,t-me
7,0.09275584046898744,1.3717688966297237,1.2790130561607362,t-ara,t-ao,ø-sayuoh,t-ao,ø-tmo,ø-sayuoh,t-ano,ø-tmo,t-ara,t-ano,ø-tmo,ø-tmo,t-ara,t-ano,t-ano,ø-tmo,ø-tmo,t-ano,ø-tmo,t-ano,t-ano,ø-sayuoh,ø-tmo,t-ao,t-ao,t-ano,t-ano,t-ao,t-ano,t-ano,ø-sayuoh,ø-tmo,t-ano,t-ao,ø-tmo,t-ao,t-ano,t-ano,ø-sayuoh,t-ao,ø-tmo,t-ao,t-ano,t-ano,t-ara,t-ao,t-ara,t-ao,ø-tmo,ø-tmo,t-ano,ø-tmo,ø-tmo,t-ara,t-ara,ø-tmo,t-ao,ø-sayuoh,t-ao,t-ao,t-ao,t-ara,ø-tmo,t-ao,t-ao,ø-sayuoh,t-ano,ø-sayuoh,t-ano,ø-tmo,t-ao,t-ao,ø-tmo,t-ara,t-ao,t-ano,t-ano,ø-sayuoh,t-ano,t-ara,t-ano,ø-tmo,ø-sayuoh,t-ao,t-ao,t-amu,t-ati,t-ati,t-me,t-me,t-ati,t-atia,t-atia,t-me,t-ati,t-me,t-atia,t-amu,t-me,t-atia,t-atia,t-me,t-amu,t-amu,t-atia
8,0.16956156158404112,1.376397987355977,1.206836425771936,ø-sayuoh,t-ao,ø-sayuoh,t-ao,ø-tmo,ø-sayuoh,t-ano,t-ano,ø-tmo,t-ao,ø-tmo,t-ano,t-ano,ø-tmo,ø-tmo,t-ano,t-ao,t-ao,t-ano,ø-tmo,ø-sayuoh,t-ano,t-ano,ø-tmo,t-ano,ø-tmo,t-ao,t-ano,t-ao,t-ao,t-ara,ø-tmo,t-ara,ø-tmo,t-ao,ø-tmo,ø-tmo,t-ao,t-ano,t-ao,t-ano,t-ao,t-ao,ø-sayuoh,t-ao,t-ao,t-ano,t-ao,ø-tmo,t-ano,t-ara,t-ao,t-ara,ø-sayuoh,ø-sayuoh,ø-tmo,ø-tmo,t-ano,ø-tmo,t-ano,ø-tmo,t-ara,ø-tmo,t-ao,t-ara,t-ara,t-ara,ø-tmo,t-ano,t-ao,t-ano,t-ao,ø-sayuoh,t-ao,t-ao,t-ano,t-ano,t-ara,t-ano,t-ano,ø-sayuoh,t-ano,ø-tmo,ø-sayuoh,t-ara,t-amu,t-me,t-amu,t-ati,t-ati,t-atia,t-atia,t-atia,t-amu,t-me,t-me,t-atia,t-ati,t-me,t-ati,t-atia,t-amu,t-atia,t-me,t-me
9,0.12905171547819783,1.3553241485015377,1.2262724330233399,t-ano,t-ao,ø-tmo,t-ao,ø-tmo,t-ao,t-ara,t-ano,t-ao,ø-tmo,ø-sayuoh,ø-sayuoh,t-ara,t-ara,ø-tmo,ø-sayuoh,t-ano,ø-tmo,ø-sayuoh,ø-tmo,t-ao,t-ano,t-ao,t-ao,t-ara,ø-tmo,t-ara,t-ano,t-ano,ø-tmo,t-ara,t-ao,t-ano,t-ao,t-ano,t-ao,ø-tmo,t-ao,t-ano,t-ao,ø-tmo,t-ano,t-ano,t-ao,ø-sayuoh,t-ano,ø-tmo,ø-tmo,t-ao,ø-tmo,ø-sayuoh,ø-tmo,t-ao,t-ao,t-ano,t-ano,ø-tmo,t-ano,t-ano,ø-sayuoh,t-ano,ø-tmo,t-ano,t-ano,ø-tmo,t-ara,ø-sayuoh,t-ao,t-ano,t-ao,ø-tmo,ø-sayuoh,t-ano,t-ao,t-ara,ø-tmo,t-ao,t-ano,t-ara,t-ano,t-ao,ø-sayuoh,t-ao,ø-tmo,t-ara,t-me,t-atia,t-me,t-amu,t-amu,t-me,t-me,t-atia,t-ati,t-amu,t-amu,t-me,t-ati,t-ati,t-atia,t-ati,t-me,t-atia,t-atia,t-atia
