simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.04780717884329788,1.1935496040981333,1.1457424252548354,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,kemamaan,kemamaan,keminaan,keminaan,keminaan,kemamaan,keminaan,tameh,keminaan,keminaan,kemamaan,keminaan,kemamaan,keminaan,kemamaan,tameh,tineh,kemamaan,tineh,kemamaan
1,0.013137277342516684,1.1396856259428154,1.1265483486002987,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,keminaan,kemamaan,keminaan,keminaan,kemamaan,tineh,kemamaan,keminaan,keminaan,keminaan,kemamaan,keminaan,keminaan,tameh,tameh,kemamaan,tineh,kemamaan,kemamaan,kemamaan
2,0.02999084110498562,1.1403524705011352,1.1103616293961496,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,keminaan,tineh,keminaan,kemamaan,keminaan,keminaan,keminaan,keminaan,tineh,kemamaan,kemamaan,kemamaan,keminaan,tameh,kemamaan,keminaan,kemamaan,kemamaan,tameh,kemamaan
3,0.11762719313567271,1.192854958575232,1.0752277654395592,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tameh,keminaan,keminaan,kemamaan,kemamaan,kemamaan,keminaan,keminaan,keminaan,kemamaan,kemamaan,kemamaan,tineh,keminaan,keminaan,keminaan,tameh,kemamaan,kemamaan,tineh
4,0.06772477240899821,1.2149847829974896,1.1472600105884914,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,keminaan,kemamaan,kemamaan,tameh,keminaan,keminaan,keminaan,kemamaan,keminaan,keminaan,kemamaan,keminaan,tineh,kemamaan,keminaan,kemamaan,kemamaan,tineh,kemamaan,tameh
5,0.055185646408141054,1.2149847829974896,1.1597991365893485,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,kemamaan,kemamaan,kemamaan,tameh,keminaan,keminaan,keminaan,keminaan,tineh,keminaan,keminaan,keminaan,tineh,kemamaan,tameh,kemamaan,kemamaan,kemamaan,keminaan,kemamaan
6,0.055988047923950957,1.192854958575232,1.136866910651281,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,kemamaan,keminaan,keminaan,kemamaan,tineh,tineh,tameh,kemamaan,kemamaan,keminaan,keminaan,kemamaan,keminaan,kemamaan,tameh,kemamaan,keminaan,keminaan,kemamaan,keminaan
7,0.03132804697711555,1.2149847829974896,1.183656736020374,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey,tadey petaam,tukeh,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tineh,kemamaan,kemamaan,tineh,keminaan,kemamaan,keminaan,keminaan,kemamaan,keminaan,tameh,kemamaan,kemamaan,kemamaan,keminaan,keminaan,tameh,keminaan,kemamaan,keminaan
8,0.008368638091140745,1.2135652713163758,1.205196633225235,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,keminaan,tineh,keminaan,tameh,kemamaan,kemamaan,keminaan,kemamaan,keminaan,keminaan,keminaan,keminaan,keminaan,kemamaan,kemamaan,tineh,kemamaan,kemamaan,kemamaan,tameh
9,0.01548399301513892,1.2149847829974896,1.1995007899823507,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey petaam,tadey,tadey petaam,tukeh,tadey petaam,tukeh,tadey petaam,tadey petaam,tadey petaam,keminaan,kemamaan,tineh,kemamaan,kemamaan,keminaan,tineh,keminaan,kemamaan,kemamaan,keminaan,tameh,kemamaan,kemamaan,keminaan,keminaan,kemamaan,tameh,keminaan,keminaan
