simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.09147036589171309,1.192854958575232,1.1013845926835188,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,naine,maama,naine,maama,ama,naine,naine,ine,ama,naine,maama,maama,maama,naine,naine,maama,maama,ine,naine,maama
1,0.05889005062470165,1.1396856259428154,1.0807955753181138,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,naine,naine,naine,naine,ine,naine,maama,ama,maama,maama,maama,naine,maama,ama,maama,naine,naine,maama,ine,maama
2,0.09076569812532731,1.192854958575232,1.1020892604499046,uai,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,aka,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,maama,ama,maama,naine,naine,naine,naine,maama,ine,maama,maama,naine,naine,maama,ama,maama,maama,ine,naine,naine
3,0.06857458801482097,1.1396856259428154,1.0711110379279944,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,maama,naine,naine,naine,maama,naine,naine,maama,naine,maama,maama,ama,maama,ama,maama,ine,naine,naine,maama,ine
4,0.21631346974886756,1.2135652713163758,0.9972518015675083,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,maama,ama,maama,ine,ama,maama,naine,naine,maama,naine,naine,naine,naine,naine,maama,naine,ine,maama,maama,maama
5,0.014789347492237814,1.2135652713163758,1.198775923824138,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,uai,poteha,uai,poteha,poteha,poteha,naine,maama,maama,ama,naine,ama,maama,maama,ine,maama,naine,maama,naine,naine,naine,naine,maama,ine,maama,naine
6,0.04684187839823961,1.1907686023357982,1.1439267239375586,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,ine,maama,maama,maama,maama,naine,naine,naine,maama,naine,ama,maama,naine,naine,naine,maama,ama,ine,naine,maama
7,0.047807178843298104,1.2149847829974898,1.1671776041541917,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,uai,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,ine,maama,ama,maama,naine,maama,naine,naine,naine,maama,maama,naine,naine,maama,maama,maama,ama,naine,naine,ine
8,0.05797567953798266,1.1403524705011352,1.0823767909631525,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,ine,maama,maama,naine,ine,maama,naine,naine,naine,naine,naine,maama,naine,ama,naine,ama,maama,maama,maama,maama
9,0.06960167978106613,1.1686289967621915,1.0990273169811253,poteha,aka,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,aka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,uai,poteha,poteha,maama,naine,ama,naine,maama,maama,naine,naine,naine,maama,maama,naine,ine,ama,ine,maama,naine,maama,maama,naine
