simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.1678690660846549,2.0402754604040876,1.8724063943194327,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,män,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,baba,mädaulle,nane,baba,pope,pope,mällpa yai,meyang,mädaulle,pope,pope,mädaulle,yai,mällpa yai,meyang,mädaulle,mällpa,mädaulle,yai,näni
1,0.14989301025383384,2.048375343808427,1.8984823335545933,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mällpa yai,mädaulle,pope,meyang,mällpa yai,meyang,baba,pope,mädaulle,mällpa,mädaulle,näni,mädaulle,pope,nane,pope,baba,yai,yai,mädaulle
2,0.3004577501201944,2.074792660381494,1.7743349102612995,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,meyang,baba,yai,nane,mädaulle,näni,mädaulle,pope,pope,pope,mädaulle,mällpa yai,mällpa,mädaulle,mädaulle,meyang,baba,yai,pope,mällpa yai
3,0.19196579557125282,2.0644347662224334,1.8724689706511806,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,baba,yai,mällpa yai,meyang,meyang,mällpa yai,mädaulle,mädaulle,pope,mädaulle,mällpa,nane,yai,mädaulle,pope,baba,pope,mädaulle,pope,näni
4,0.257199489490078,1.987181064138201,1.729981574648123,yäkäl,yäkäl,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yai,yai,mällpa yai,pope,mädaulle,mällpa,pope,mädaulle,mädaulle,näni,meyang,pope,baba,nane,pope,mällpa yai,meyang,baba,mädaulle,mädaulle
5,0.16106071198066307,2.0402754604040876,1.8792147484234245,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,mang,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,baba,mädaulle,nane,mällpa yai,mädaulle,pope,mädaulle,pope,mällpa yai,mällpa,yai,mädaulle,mädaulle,meyang,pope,näni,yai,baba,meyang,pope
6,0.26984883142847216,2.0215667295624176,1.7517178981339454,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,nane,mällpa yai,baba,mädaulle,pope,pope,mädaulle,pope,näni,mällpa,mädaulle,mädaulle,meyang,baba,meyang,pope,mällpa yai,yai,yai,mädaulle
7,0.24886746517809755,2.0535239725303485,1.804656507352251,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,mosen,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,mällpa yai,mädaulle,pope,baba,meyang,nane,mädaulle,yai,meyang,pope,näni,mällpa yai,mädaulle,mädaulle,mädaulle,baba,yai,pope,pope,mällpa
8,0.14945290155041335,2.0154200277236187,1.8659671261732054,män,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mällpa,baba,mädaulle,yai,mädaulle,mädaulle,mädaulle,yai,pope,baba,meyang,pope,pope,mällpa yai,mädaulle,näni,nane,pope,meyang,mällpa yai
9,0.17791771774011633,2.0418808526673984,1.863963134927282,yäkäl,yäkäl,mosen,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,män,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mang,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,yäkäl,mänyan,yäkäl,yäkäl,yäkäl,baba,mädaulle,baba,mädaulle,mädaulle,pope,mällpa,meyang,yai,yai,näni,pope,pope,pope,mällpa yai,mädaulle,mädaulle,mällpa yai,meyang,nane
