simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.13963989993359038,1.3479100982119798,1.2082701982783894,nkol,lu-,tei-,lu-,tei-,tei-,lu-,tei-,tei-,lu-,lu-,lu-,tei-,nkol,lu-,lu-,nkol,lu-,tei-,lu-,lu-,tei-,tei-,lu-,lu-,lu-,tei-,tei-,tei-,lu-,tei-,tei-,lu-,lu-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,lu-,tei-,tei-,lu-,lu-,tei-,lu-,tei-,lu-,lu-,tei-,tei-,nkol,tei-,tei-,nkol,lu-,nkol,nkol,tei-,lu-,lu-,lu-,lu-,nkol,tei-,lu-,tei-,lu-,lu-,lu-,lu-,tei-,lu-,tei-,nkol,tei-,nkol,tei-,tei-,lu-,lu-,lu-,tei-,tama-,ngai,tna-,tna-,tna-,tama-,tama-,ngai,tama-,tna-,nbi,tna-,ngai,ngai,tna-,tama-,nbi,tama-,nbi,nbi
1,0.10636208261259816,1.3479100982119798,1.2415480155993817,tei-,tei-,tei-,tei-,lu-,tei-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,nkol,tei-,tei-,lu-,tei-,lu-,tei-,nkol,tei-,lu-,nkol,tei-,tei-,nkol,tei-,lu-,tei-,lu-,lu-,lu-,tei-,tei-,lu-,lu-,nkol,nkol,tei-,nkol,tei-,tei-,tei-,nkol,tei-,lu-,tei-,lu-,lu-,nkol,tei-,lu-,nkol,lu-,lu-,lu-,tei-,tei-,lu-,lu-,tei-,lu-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,lu-,tei-,lu-,lu-,tei-,lu-,tei-,lu-,nbi,tna-,tna-,tna-,tama-,ngai,tna-,nbi,tama-,tama-,ngai,tama-,tna-,ngai,nbi,ngai,tna-,nbi,tama-,tama-
2,0.1036205949760467,1.3652324447549333,1.2616118497788866,lu-,lu-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,lu-,lu-,tei-,nkol,lu-,lu-,lu-,lu-,lu-,tei-,nkol,tei-,lu-,nkol,tei-,lu-,lu-,tei-,tei-,tei-,lu-,tei-,lu-,tei-,lu-,tei-,lu-,lu-,lu-,tei-,tei-,lu-,lu-,lu-,nkol,lu-,nkol,tei-,lu-,tei-,lu-,tei-,lu-,tei-,tei-,lu-,tei-,lu-,lu-,tei-,lu-,lu-,tei-,nkol,lu-,tei-,lu-,tei-,tei-,nkol,lu-,tei-,lu-,tei-,lu-,tei-,tei-,lu-,tei-,lu-,nkol,tei-,nkol,tei-,tei-,nkol,nbi,ngai,tna-,tama-,tna-,tama-,ngai,tama-,nbi,tama-,ngai,nbi,tama-,tama-,tna-,tna-,tna-,tna-,ngai,nbi
3,0.0860036542652105,1.355324148501538,1.2693204942363274,nkol,tei-,lu-,tei-,tei-,lu-,lu-,lu-,lu-,lu-,tei-,tei-,lu-,lu-,lu-,lu-,lu-,lu-,lu-,nkol,tei-,lu-,lu-,lu-,tei-,lu-,tei-,tei-,tei-,lu-,nkol,tei-,lu-,tei-,tei-,lu-,lu-,lu-,lu-,tei-,tei-,tei-,nkol,tei-,lu-,tei-,lu-,lu-,tei-,lu-,lu-,tei-,nkol,lu-,tei-,lu-,tei-,tei-,lu-,tei-,lu-,nkol,tei-,lu-,tei-,lu-,lu-,tei-,lu-,nkol,lu-,tei-,nkol,nkol,tei-,tei-,lu-,lu-,tei-,lu-,lu-,lu-,nkol,lu-,tei-,ngai,nbi,nbi,tama-,tama-,tna-,tna-,tama-,nbi,ngai,tna-,ngai,tna-,ngai,nbi,tama-,tama-,tna-,tna-,tama-
4,0.14418564739278716,1.371768896629724,1.2275832492369367,lu-,tei-,nkol,tei-,lu-,tei-,tei-,tei-,lu-,lu-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,lu-,tei-,tei-,lu-,lu-,lu-,lu-,nkol,lu-,tei-,lu-,lu-,lu-,lu-,lu-,lu-,tei-,tei-,nkol,lu-,lu-,nkol,tei-,lu-,tei-,lu-,nkol,tei-,lu-,tei-,tei-,lu-,lu-,lu-,lu-,tei-,tei-,lu-,nkol,lu-,lu-,lu-,tei-,nkol,nkol,tei-,tei-,tei-,lu-,tei-,tei-,lu-,lu-,lu-,tei-,tei-,tei-,tei-,tei-,nkol,tei-,lu-,nkol,tei-,lu-,lu-,tei-,lu-,tama-,tama-,nbi,tama-,nbi,nbi,tna-,tama-,tna-,tna-,ngai,tna-,nbi,tama-,tama-,tna-,ngai,ngai,ngai,tna-
5,0.05300998099038701,1.3698615354811867,1.3168515544907997,lu-,tei-,lu-,tei-,tei-,tei-,lu-,tei-,lu-,lu-,tei-,tei-,tei-,lu-,lu-,lu-,lu-,tei-,lu-,lu-,tei-,tei-,lu-,nkol,tei-,tei-,lu-,nkol,tei-,lu-,tei-,lu-,lu-,nkol,tei-,lu-,lu-,tei-,nkol,tei-,lu-,lu-,lu-,lu-,lu-,lu-,tei-,nkol,nkol,tei-,tei-,tei-,lu-,lu-,lu-,lu-,tei-,lu-,tei-,nkol,tei-,tei-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,nkol,tei-,lu-,lu-,lu-,tei-,lu-,nkol,tei-,nkol,tei-,lu-,tei-,lu-,lu-,lu-,tama-,tama-,tna-,nbi,ngai,nbi,tna-,tna-,ngai,tama-,ngai,tna-,nbi,tama-,ngai,nbi,tna-,tna-,tama-,tama-
6,0.1230456157155706,1.3605772817418338,1.2375316660262632,lu-,tei-,lu-,tei-,nkol,lu-,lu-,lu-,nkol,lu-,nkol,nkol,tei-,tei-,lu-,lu-,tei-,tei-,lu-,tei-,nkol,tei-,nkol,tei-,lu-,lu-,lu-,tei-,tei-,lu-,lu-,lu-,tei-,nkol,lu-,tei-,lu-,lu-,lu-,tei-,tei-,tei-,tei-,tei-,tei-,tei-,lu-,nkol,lu-,lu-,lu-,tei-,nkol,tei-,lu-,tei-,lu-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,lu-,tei-,lu-,lu-,lu-,tei-,lu-,tei-,tei-,lu-,lu-,tei-,tei-,lu-,lu-,lu-,lu-,lu-,nkol,tei-,tei-,nbi,tna-,ngai,ngai,tama-,tama-,tama-,tna-,tama-,tna-,nbi,tama-,tna-,nbi,tna-,ngai,tna-,ngai,nbi,tama-
7,0.07106379601278157,1.3698615354811867,1.2987977394684052,lu-,nkol,lu-,lu-,tei-,lu-,tei-,lu-,lu-,tei-,lu-,lu-,tei-,lu-,lu-,lu-,lu-,lu-,tei-,nkol,tei-,tei-,tei-,tei-,lu-,lu-,lu-,lu-,lu-,nkol,nkol,lu-,lu-,lu-,tei-,lu-,lu-,lu-,lu-,nkol,tei-,tei-,tei-,lu-,tei-,tei-,tei-,tei-,lu-,tei-,nkol,tei-,lu-,lu-,lu-,lu-,tei-,lu-,tei-,lu-,tei-,tei-,lu-,nkol,tei-,lu-,tei-,tei-,lu-,tei-,nkol,tei-,tei-,lu-,lu-,lu-,tei-,lu-,lu-,nkol,lu-,tei-,nkol,tei-,lu-,nbi,tama-,ngai,tna-,ngai,tna-,nbi,ngai,nbi,tna-,tama-,ngai,tna-,tama-,nbi,tama-,tama-,tama-,tna-,tna-
8,0.06732469847591105,1.371768896629724,1.3044441981538129,lu-,lu-,tei-,nkol,tei-,tei-,tei-,lu-,tei-,tei-,lu-,lu-,lu-,lu-,tei-,tei-,lu-,lu-,lu-,nkol,tei-,lu-,tei-,tei-,lu-,lu-,tei-,lu-,lu-,lu-,tei-,lu-,tei-,lu-,nkol,tei-,nkol,tei-,lu-,tei-,tei-,nkol,tei-,nkol,lu-,lu-,lu-,lu-,lu-,tei-,tei-,tei-,tei-,tei-,nkol,lu-,lu-,lu-,tei-,nkol,lu-,lu-,lu-,lu-,tei-,tei-,lu-,tei-,nkol,lu-,lu-,tei-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,lu-,lu-,tei-,lu-,nkol,tei-,tna-,ngai,nbi,tama-,ngai,tama-,tna-,tama-,nbi,nbi,tama-,tama-,nbi,tama-,tna-,ngai,ngai,tna-,tna-,tna-
9,0.07557080709935882,1.3652324447549333,1.2896616376555745,tei-,lu-,lu-,nkol,lu-,lu-,lu-,tei-,lu-,lu-,lu-,lu-,lu-,tei-,lu-,tei-,nkol,lu-,lu-,nkol,tei-,lu-,lu-,tei-,tei-,tei-,tei-,lu-,tei-,lu-,lu-,tei-,nkol,tei-,lu-,nkol,tei-,lu-,tei-,lu-,tei-,lu-,tei-,lu-,lu-,lu-,lu-,tei-,lu-,nkol,lu-,tei-,nkol,lu-,tei-,nkol,lu-,lu-,tei-,lu-,lu-,tei-,nkol,tei-,tei-,lu-,lu-,lu-,tei-,lu-,lu-,tei-,tei-,lu-,tei-,lu-,tei-,nkol,lu-,tei-,lu-,tei-,tei-,tei-,lu-,nbi,nbi,tama-,tna-,tna-,ngai,ngai,tna-,nbi,tna-,tama-,nbi,tama-,tama-,ngai,tama-,ngai,tna-,tna-,tama-
