simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.01571472944844876,1.1907686023357982,1.1750538728873494,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,tukaka,poteha,tukaka,poteha,poteha,lakiˀina,lakiˀama,lakiˀama,lakiˀama,lakiˀina,lakiˀama,tuˀa,lakiˀina,indo,tuˀa,lakiˀina,lakiˀina,lakiˀama,lakiˀina,lakiˀama,lakiˀina,lakiˀina,indo,lakiˀama,lakiˀama
1,0.08424072626739676,1.2149847829974896,1.1307440567300928,poteha,poteha,tuai,poteha,poteha,tuai,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,lakiˀina,lakiˀina,indo,lakiˀina,tuˀa,indo,lakiˀama,lakiˀama,lakiˀama,lakiˀama,lakiˀama,lakiˀama,lakiˀina,lakiˀina,lakiˀina,lakiˀama,lakiˀina,tuˀa,lakiˀama,lakiˀina
2,0.05367827937366032,1.192854958575232,1.1391766792015716,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,tukaka,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,lakiˀina,lakiˀama,lakiˀina,lakiˀama,lakiˀama,lakiˀina,lakiˀama,lakiˀina,tuˀa,indo,lakiˀama,indo,lakiˀama,lakiˀina,lakiˀina,lakiˀama,lakiˀina,lakiˀina,tuˀa,lakiˀama
3,0.09813231838967362,1.192854958575232,1.0947226401855583,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,tuai,lakiˀina,lakiˀama,lakiˀama,lakiˀina,indo,tuˀa,lakiˀama,lakiˀina,lakiˀina,tuˀa,lakiˀina,lakiˀina,indo,lakiˀama,lakiˀama,lakiˀama,lakiˀama,lakiˀama,lakiˀina,lakiˀina
4,0.02908672823489411,1.192854958575232,1.1637682303403378,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,lakiˀama,lakiˀama,lakiˀina,lakiˀama,lakiˀina,lakiˀama,indo,lakiˀina,lakiˀama,indo,tuˀa,lakiˀina,lakiˀina,lakiˀama,lakiˀina,lakiˀina,lakiˀina,lakiˀama,lakiˀama,tuˀa
5,0.04147152427879219,1.2149847829974896,1.1735132587186974,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,tuai,poteha,poteha,lakiˀina,lakiˀina,tuˀa,lakiˀama,lakiˀama,lakiˀama,lakiˀina,lakiˀina,lakiˀama,tuˀa,lakiˀama,lakiˀina,lakiˀina,lakiˀama,lakiˀina,lakiˀina,indo,indo,lakiˀama,lakiˀama
6,0.06606397935489139,1.2135652713163758,1.1475012919614844,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,lakiˀina,lakiˀama,indo,lakiˀama,lakiˀina,lakiˀama,lakiˀama,tuˀa,lakiˀina,lakiˀina,lakiˀina,indo,lakiˀina,lakiˀina,lakiˀina,tuˀa,lakiˀama,lakiˀama,lakiˀama,lakiˀama
7,0.03141035278609938,1.2149847829974896,1.1835744302113902,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,tuai,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,lakiˀama,lakiˀama,indo,lakiˀina,lakiˀina,lakiˀama,lakiˀina,lakiˀina,lakiˀama,lakiˀama,lakiˀama,indo,tuˀa,lakiˀina,tuˀa,lakiˀina,lakiˀina,lakiˀama,lakiˀina,lakiˀama
8,0.05834040214763103,1.192854958575232,1.134514556427601,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,lakiˀina,lakiˀina,lakiˀama,lakiˀina,tuˀa,lakiˀama,lakiˀama,lakiˀama,lakiˀina,tuˀa,lakiˀama,lakiˀama,indo,lakiˀina,lakiˀama,indo,lakiˀina,lakiˀina,lakiˀina,lakiˀama
9,0.08020345420706643,1.1935496040981333,1.1133461498910668,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,poteha,poteha,tukaka,poteha,poteha,poteha,poteha,tuai,poteha,poteha,poteha,poteha,poteha,lakiˀama,lakiˀama,lakiˀina,lakiˀina,lakiˀama,lakiˀama,lakiˀina,indo,tuˀa,lakiˀina,lakiˀama,lakiˀina,lakiˀama,lakiˀina,lakiˀama,tuˀa,indo,lakiˀina,lakiˀina,lakiˀama
