simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.042714444565812415,0.639031859650177,0.5963174150843645,topisa,topisa,topisa,topisa,topisa,topisa,tuai,tukaka,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,tama,topisa,topisa,topisa,tina,tina,topisa,topisa,topisa,tama,topisa,topisa,topisa,topisa,topisa
1,0.01148191638070517,0.639031859650177,0.6275499432694718,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tina,topisa,tina,topisa,topisa,topisa,topisa,tama,topisa,topisa,topisa,tama
2,0.07060617024209953,0.5627298200345141,0.4921236497924146,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tina,topisa,tama,topisa,topisa,topisa,topisa,tina,topisa,tama,topisa,topisa,topisa,topisa
3,0.027900142106024095,0.639031859650177,0.6111317175441529,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tama,topisa,tina,topisa,topisa,topisa,tama,topisa,topisa,topisa,topisa,topisa,tina,topisa,topisa
4,0.06040983643087605,0.639031859650177,0.5786220232193009,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,tuai,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tina,topisa,topisa,topisa,tama,topisa,topisa,topisa,tama,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tina
5,0.052853177886324265,0.639031859650177,0.5861786817638527,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,tukaka,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tina,topisa,topisa,tina,topisa,tama,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tama
6,0.033726888620753015,0.672196809903296,0.638469921282543,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,tina,topisa,tina,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tama,topisa,topisa,topisa,topisa,tama,topisa,topisa
7,0.03466383426303221,0.639031859650177,0.6043680253871447,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,tuai,topisa,topisa,tuai,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,tukaka,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tina,topisa,tama,topisa,topisa,topisa,topisa,topisa,tina,topisa,topisa,tama,topisa,topisa
8,0.019521749946409317,0.639031859650177,0.6195101097037676,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,tukaka,tuai,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,tama,topisa,tama,topisa,topisa,topisa,tina,topisa,tina,topisa,topisa,topisa,topisa,topisa,topisa,topisa
9,0.04672066547464104,0.639031859650177,0.5923111941755359,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,tukaka,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tuai,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tukaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tina,topisa,topisa,topisa,tama,topisa,tina,tama,topisa,topisa
