simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.46278037400906746,1.7424857827187215,1.279705408709654,ˈᵐbua maˈᵐbisa,totu,ˈᵐbua maˈᵐbisa,βalu,ˈtotu,ˈtotu,ᵐbua (mambisa),ˈβalu,ᵐbua (mambisa),ᵐbua (mambisa),totu,ˈβalu,ˈtotu,ᵐbua (mambisa),ˈβalu,ˈβalu,ˈtotu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,βalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈβalu,βalu,ˈtotu,ɸalu,βalu,ˈtotu,ᵐbua (mambisa),ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ɸalu,βalu,ᵐbua (mambisa),ᵐbua (mambisa),ɸalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈβalu,totu,ˈᵐbua maˈᵐbisa,βalu,ˈtotu,ˈβalu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ˈtotu,ᵐbua (mambisa),ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),totu,ˈᵐbua maˈᵐbisa,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈβalu,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),βalu,βalu,ˈᵐbua maˈᵐbisa,ˈβalu,ˈtotu,βalu,mou,ɸeɸe kuru,tata,tata,mou,ɸeβe,ɸeɸe kuru,ɸeβe,mou,tata,ɸeɸe kuru,ɸeβe,ˈtata,ɸeɸe kuru,ˈɸeβe,ˈɸeβe,tata,ˈtata,mou,ɸeβe
1,0.45613394606417423,1.7546798950453013,1.298545948981127,ˈtotu,ˈβalu,ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),βalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈβalu,ˈᵐbua maˈᵐbisa,ˈtotu,totu,ˈβalu,ˈtotu,βalu,ᵐbua (mambisa),ˈβalu,ˈtotu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,βalu,ᵐbua (mambisa),βalu,ˈβalu,totu,ᵐbua (mambisa),ɸalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈβalu,ˈβalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,βalu,βalu,ˈβalu,ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,totu,ˈᵐbua maˈᵐbisa,ˈtotu,ɸalu,ᵐbua (mambisa),ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,βalu,ˈtotu,ˈtotu,ˈtotu,ˈβalu,ˈβalu,ˈᵐbua maˈᵐbisa,ɸalu,ˈtotu,ᵐbua (mambisa),βalu,βalu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,totu,ᵐbua (mambisa),ˈtotu,mou,ɸeɸe kuru,mou,ˈɸeβe,ɸeβe,mou,ɸeɸe kuru,ɸeβe,ˈtata,tata,ɸeβe,ˈtata,mou,ɸeβe,tata,ˈɸeβe,tata,ɸeɸe kuru,ɸeɸe kuru,tata
2,0.31279457964939583,1.7173082764094367,1.404513696760041,ɸalu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈβalu,ˈtotu,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),totu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈβalu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ˈβalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,βalu,βalu,βalu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,ˈβalu,totu,ˈβalu,ᵐbua (mambisa),ˈtotu,ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),totu,ᵐbua (mambisa),totu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,ˈtotu,ˈtotu,ɸalu,ɸalu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈβalu,ˈᵐbua maˈᵐbisa,ˈβalu,βalu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ˈtotu,ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),βalu,ˈβalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,βalu,βalu,βalu,ˈtata,ɸeβe,ɸeɸe kuru,tata,tata,ɸeβe,mou,mou,mou,tata,mou,ɸeβe,ɸeɸe kuru,ˈɸeβe,ɸeɸe kuru,ɸeβe,ɸeɸe kuru,tata,ˈtata,ˈɸeβe
3,0.5214959096839495,1.746676847664922,1.2251809379809724,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,totu,ᵐbua (mambisa),ˈtotu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),βalu,ˈᵐbua maˈᵐbisa,βalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ɸalu,ᵐbua (mambisa),ˈβalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,totu,ˈᵐbua maˈᵐbisa,ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),βalu,totu,βalu,ᵐbua (mambisa),ˈtotu,ˈβalu,ᵐbua (mambisa),ˈtotu,ɸalu,ˈβalu,ᵐbua (mambisa),ᵐbua (mambisa),ˈβalu,βalu,ˈᵐbua maˈᵐbisa,βalu,ˈtotu,ˈtotu,ˈβalu,ˈᵐbua maˈᵐbisa,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈβalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈβalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,ˈβalu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),βalu,ˈᵐbua maˈᵐbisa,βalu,ˈtotu,ˈβalu,ˈβalu,ɸalu,βalu,ˈtotu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,totu,ˈɸeβe,ˈtata,tata,mou,ɸeɸe kuru,ɸeɸe kuru,ɸeβe,mou,ɸeβe,ɸeɸe kuru,ˈɸeβe,tata,ɸeβe,mou,mou,ˈtata,ɸeβe,ɸeɸe kuru,tata,tata
4,0.4653087842496244,1.7466768476649221,1.2813680634152977,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ɸalu,ˈβalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,totu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,totu,ˈtotu,ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,ˈβalu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,βalu,ˈtotu,βalu,ɸalu,ᵐbua (mambisa),ᵐbua (mambisa),βalu,ˈβalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),βalu,ˈᵐbua maˈᵐbisa,βalu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,ˈtotu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,ˈtotu,ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),βalu,ˈβalu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ɸalu,βalu,ᵐbua (mambisa),ˈβalu,totu,ˈβalu,ᵐbua (mambisa),ˈβalu,ˈβalu,ᵐbua (mambisa),ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,ˈᵐbua maˈᵐbisa,βalu,ᵐbua (mambisa),ᵐbua (mambisa),totu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ɸeɸe kuru,mou,mou,ɸeɸe kuru,tata,ˈtata,tata,tata,ɸeβe,ɸeβe,ˈɸeβe,ɸeβe,ɸeβe,ɸeɸe kuru,tata,ˈɸeβe,ɸeɸe kuru,mou,mou,ˈtata
5,0.39374137491237504,1.7466768476649221,1.352935472752547,ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,totu,ᵐbua (mambisa),ˈtotu,ˈtotu,ˈtotu,ˈβalu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,ɸalu,βalu,ᵐbua (mambisa),ˈtotu,ˈtotu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈβalu,βalu,βalu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈβalu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),totu,ˈβalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,ᵐbua (mambisa),ˈtotu,ˈtotu,ᵐbua (mambisa),ˈβalu,ˈtotu,ˈᵐbua maˈᵐbisa,totu,ˈβalu,ˈᵐbua maˈᵐbisa,ˈtotu,βalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈβalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,ˈᵐbua maˈᵐbisa,ˈβalu,ɸalu,ɸalu,ᵐbua (mambisa),ˈβalu,ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),totu,βalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,ˈβalu,ˈtotu,tata,ˈɸeβe,tata,mou,ˈtata,ˈɸeβe,ˈtata,tata,ɸeβe,ɸeβe,mou,ɸeɸe kuru,ɸeɸe kuru,tata,ɸeβe,ɸeβe,mou,ɸeɸe kuru,mou,ɸeɸe kuru
6,0.4595339551936868,1.746676847664922,1.2871428924712351,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),βalu,ˈβalu,ˈᵐbua maˈᵐbisa,ˈtotu,totu,ˈᵐbua maˈᵐbisa,ˈβalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,totu,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),βalu,ˈtotu,βalu,ˈtotu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈβalu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,ˈtotu,ˈtotu,βalu,ᵐbua (mambisa),βalu,ˈtotu,ˈβalu,ᵐbua (mambisa),ˈβalu,ˈβalu,totu,βalu,βalu,ˈᵐbua maˈᵐbisa,totu,ɸalu,ɸalu,ᵐbua (mambisa),ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ɸalu,ˈtotu,βalu,ˈtotu,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈβalu,ᵐbua (mambisa),ˈβalu,ˈtotu,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),tata,tata,tata,ɸeβe,mou,ˈɸeβe,mou,mou,ˈtata,ˈtata,ɸeβe,ɸeɸe kuru,ɸeɸe kuru,ɸeβe,ɸeɸe kuru,tata,ɸeβe,mou,ɸeɸe kuru,ˈɸeβe
7,0.4411909758960013,1.7655906887373864,1.3243997128413851,totu,ˈᵐbua maˈᵐbisa,ˈβalu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈβalu,ˈᵐbua maˈᵐbisa,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ˈtotu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,ᵐbua (mambisa),ˈtotu,ˈβalu,βalu,ɸalu,ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈβalu,ˈβalu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈβalu,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,ˈtotu,βalu,ˈᵐbua maˈᵐbisa,βalu,ˈβalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈβalu,ᵐbua (mambisa),ɸalu,βalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,βalu,ˈtotu,ᵐbua (mambisa),ˈtotu,ˈβalu,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),totu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),totu,ˈᵐbua maˈᵐbisa,βalu,ˈβalu,ɸalu,ˈtotu,ˈᵐbua maˈᵐbisa,βalu,ˈtotu,totu,ᵐbua (mambisa),ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ɸeβe,tata,ˈɸeβe,ˈtata,ɸeɸe kuru,mou,ɸeɸe kuru,mou,ɸeβe,ɸeβe,mou,ɸeɸe kuru,tata,ɸeɸe kuru,tata,mou,ˈtata,ˈɸeβe,ɸeβe,tata
8,0.3375940979362906,1.7173082764094367,1.3797141784731461,ˈβalu,ˈβalu,ˈᵐbua maˈᵐbisa,totu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),βalu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),βalu,βalu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),βalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,totu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈβalu,totu,ˈβalu,ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ɸalu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ɸalu,ˈtotu,ᵐbua (mambisa),ᵐbua (mambisa),ˈtotu,ˈtotu,βalu,ˈβalu,ᵐbua (mambisa),ˈtotu,ˈtotu,ˈβalu,ᵐbua (mambisa),ˈβalu,βalu,ɸalu,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),βalu,βalu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,ˈβalu,ˈβalu,βalu,ˈtotu,ˈᵐbua maˈᵐbisa,totu,ᵐbua (mambisa),tata,tata,mou,ɸeɸe kuru,ɸeβe,ˈɸeβe,mou,ˈɸeβe,mou,ɸeβe,ɸeɸe kuru,ˈtata,ɸeɸe kuru,ˈtata,ɸeβe,mou,tata,ɸeɸe kuru,ɸeβe,tata
9,0.43275117727138546,1.7437691013532162,1.3110179240818307,ˈtotu,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,βalu,ɸalu,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,βalu,ˈβalu,ɸalu,ˈtotu,ˈtotu,ˈtotu,ᵐbua (mambisa),ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ɸalu,ˈtotu,ˈtotu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ᵐbua (mambisa),totu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,ˈtotu,ˈtotu,βalu,βalu,ˈtotu,ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,βalu,ˈβalu,ˈᵐbua maˈᵐbisa,ˈtotu,ᵐbua (mambisa),βalu,ˈᵐbua maˈᵐbisa,ˈβalu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,totu,ˈtotu,ˈᵐbua maˈᵐbisa,βalu,ˈβalu,ᵐbua (mambisa),ˈtotu,ᵐbua (mambisa),totu,ˈβalu,ˈβalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈᵐbua maˈᵐbisa,βalu,ˈᵐbua maˈᵐbisa,ˈβalu,ᵐbua (mambisa),totu,ᵐbua (mambisa),ˈᵐbua maˈᵐbisa,ˈβalu,ˈtotu,ˈβalu,ᵐbua (mambisa),ˈβalu,βalu,ˈᵐbua maˈᵐbisa,ᵐbua (mambisa),ˈtotu,ᵐbua (mambisa),ɸeɸe kuru,mou,mou,tata,ɸeβe,ɸeβe,ɸeɸe kuru,tata,tata,ɸeɸe kuru,ˈtata,ɸeβe,ˈɸeβe,ɸeβe,ˈtata,ɸeɸe kuru,mou,tata,mou,ˈɸeβe
