simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.029581794180863596,0.672196809903296,0.6426150157224324,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,andi,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,pinoli,pinoli,tama,pinoli,pinoli,tʃina,pinoli,pinoli,tama,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,tʃina
1,0.10026675591172052,0.639031859650177,0.5387651037384564,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,andi,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,tama,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,tʃina,tʃina,pinoli,pinoli,pinoli,tama
2,0.024396062630187565,0.6027288791394418,0.5783328165092543,kaka,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,tʃina,pinoli,pinoli,tama,pinoli,pinoli,pinoli,pinoli,tʃina,pinoli,pinoli,pinoli,pinoli,tama,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli
3,0.08892425660314207,0.639031859650177,0.5501076030470349,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,kaka,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,tʃina,pinoli,tʃina,pinoli,pinoli,pinoli,pinoli,pinoli,tama,pinoli,pinoli,tama,pinoli,pinoli
4,0.0037542216613764,0.639031859650177,0.6352776379888005,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,andi,kaka,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,pinoli,pinoli,pinoli,pinoli,tʃina,pinoli,pinoli,pinoli,tama,pinoli,pinoli,tʃina,pinoli,pinoli,tama,pinoli,pinoli,pinoli,pinoli,pinoli
5,0.0869075795164056,0.672196809903296,0.5852892303868904,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,andi,pinoli,pinoli,pinoli,tama,pinoli,pinoli,pinoli,pinoli,pinoli,tʃina,pinoli,pinoli,tʃina,pinoli,pinoli,pinoli,pinoli,tama,pinoli,pinoli
6,0.010417684963905938,0.6027288791394418,0.5923111941755359,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,kaka,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,pinoli,pinoli,tama,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,tama,pinoli,tʃina,tʃina,pinoli,pinoli,pinoli
7,0.02276095030799119,0.5627298200345141,0.5399688697265229,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,pinoli,pinoli,pinoli,pinoli,tʃina,tama,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,tama,pinoli,pinoli,tʃina,pinoli,pinoli,pinoli
8,0.006878696576429588,0.6027288791394418,0.5958501825630123,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,kaka,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,pinoli,pinoli,pinoli,tama,tʃina,pinoli,pinoli,tʃina,pinoli,pinoli,pinoli,pinoli,pinoli,tama,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli
9,0.019521749946409317,0.639031859650177,0.6195101097037676,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,kaka,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,andi,topisa,topisa,topisa,kaka,topisa,andi,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,topisa,pinoli,pinoli,pinoli,pinoli,tama,pinoli,pinoli,tama,pinoli,pinoli,tʃina,pinoli,tʃina,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli,pinoli
