simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.056107251744313524,1.2149847829974896,1.158877531253176,'pensan,'pensan,'wadi,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'dada,amay,amay,'ina,amay,'dada,amay,'dada,amay,'dada,'dada,'ama,'ina,amay,'dada,amay,'ama,amay,'dada,'dada
1,0.02959829175858819,1.2149847829974896,1.1853864912389014,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'wadi,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'ina,amay,'ama,'dada,amay,amay,amay,'ama,amay,'dada,'ina,'dada,amay,'dada,'dada,'dada,amay,'dada,amay,'dada
2,0.09054423579298199,1.2149847829974896,1.1244405472045076,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,amay,'dada,'ina,amay,'dada,'dada,'dada,amay,amay,'dada,amay,amay,'ama,amay,'dada,'ama,'ina,amay,'dada,'dada
3,0.05008383285776774,1.192854958575232,1.1427711257174642,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'aka,'pensan,amay,'ina,amay,'dada,'dada,'dada,amay,amay,'dada,'dada,amay,amay,amay,'dada,'ina,'ama,amay,'dada,'ama,'dada
4,0.1015789589906444,1.192854958575232,1.0912759995845875,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'dada,'dada,amay,'dada,'dada,amay,'dada,amay,'ama,'dada,amay,'ama,amay,amay,'ina,amay,'dada,'dada,amay,'ina
5,0.051732909927018955,1.1396856259428154,1.0879527160157965,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'aka,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'dada,'dada,'dada,'dada,'ina,amay,'dada,amay,'dada,amay,amay,amay,'ama,'ama,'dada,'ina,amay,amay,amay,'dada
6,0.10626153784602654,1.1935496040981333,1.0872880662521067,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,amay,'dada,'dada,'dada,amay,'dada,'dada,'dada,amay,'ina,amay,amay,'dada,'dada,amay,'ina,'ama,amay,'ama,amay
7,0.08235099527087986,1.1935496040981333,1.1111986088272534,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'dada,'dada,amay,amay,'ama,amay,'dada,'ama,'dada,'dada,'ina,amay,'dada,amay,amay,amay,'dada,'ina,'dada,amay
8,0.01548399301513892,1.2149847829974896,1.1995007899823507,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'aka,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,amay,'ama,'ina,amay,amay,'dada,amay,'ama,'dada,'dada,'ina,'dada,amay,amay,'dada,'dada,amay,'dada,amay,'dada
9,0.07975448492969606,1.2149847829974896,1.1352302980677935,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'aka,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'wadi,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'pensan,'ama,'dada,amay,'ina,'dada,'ama,amay,amay,'dada,amay,'dada,'dada,amay,amay,'ina,'dada,amay,'dada,'dada,amay
