simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.059069037396636714,1.1686289967621915,1.1095599593655547,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,capatát á babaí,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,dára,"tatá, ibpá ó táta",bápa,indá,dára,dára,bápa,dára,bápa,"tatá, ibpá ó táta",dára,bápa,dára,indá,dára,bápa,dára,bápa,bápa,bápa
1,0.11124185364336303,1.192854958575232,1.081613104931869,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,capatát á laláqui,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,bápa,indá,dára,bápa,bápa,bápa,dára,indá,dára,"tatá, ibpá ó táta",dára,dára,dára,dára,bápa,bápa,bápa,dára,"tatá, ibpá ó táta",bápa
2,0.05949126540591365,1.2135652713163756,1.154074005910462,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,indá,dára,indá,dára,bápa,bápa,bápa,"tatá, ibpá ó táta",bápa,bápa,dára,dára,dára,bápa,bápa,"tatá, ibpá ó táta",dára,dára,dára,bápa
3,0.044957476977584676,1.192854958575232,1.1478974815976473,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,capatát á babaí,capatát á babaí,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,dára,indá,bápa,dára,bápa,"tatá, ibpá ó táta",dára,bápa,"tatá, ibpá ó táta",bápa,dára,bápa,dára,bápa,indá,dára,dára,dára,bápa,bápa
4,0.040905991706547296,1.192854958575232,1.1519489668686846,písan,písan,písan,písan,písan,capatát á babaí,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,dára,bápa,dára,bápa,indá,"tatá, ibpá ó táta",dára,bápa,bápa,bápa,dára,bápa,bápa,dára,dára,dára,"tatá, ibpá ó táta",indá,bápa,dára
5,0.07393865202983929,1.193549604098133,1.1196109520682938,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,bápa,dára,dára,dára,bápa,indá,bápa,bápa,dára,bápa,indá,bápa,dára,dára,bápa,"tatá, ibpá ó táta",dára,"tatá, ibpá ó táta",bápa,dára
6,0.02954688808555761,1.192854958575232,1.1633080704896743,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,capatát á babaí,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,"tatá, ibpá ó táta",dára,dára,bápa,bápa,bápa,dára,bápa,indá,bápa,dára,dára,bápa,bápa,dára,dára,dára,bápa,"tatá, ibpá ó táta",indá
7,0.06864887040744838,1.1907686023357982,1.1221197319283498,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,bápa,bápa,bápa,bápa,"tatá, ibpá ó táta",dára,dára,indá,bápa,dára,bápa,dára,bápa,dára,dára,dára,indá,bápa,"tatá, ibpá ó táta",dára
8,0.016966696019958594,1.2135652713163756,1.196598575296417,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,dára,dára,dára,indá,"tatá, ibpá ó táta",bápa,bápa,dára,indá,bápa,bápa,bápa,bápa,bápa,dára,dára,dára,bápa,"tatá, ibpá ó táta",dára
9,0.054829142631943384,1.1935496040981333,1.1387204614661899,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,capatát á laláqui,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,písan,capatát á babaí,písan,písan,písan,písan,písan,písan,písan,capatát á laláqui,"tatá, ibpá ó táta",bápa,dára,dára,bápa,dára,indá,"tatá, ibpá ó táta",bápa,bápa,bápa,dára,indá,dára,bápa,bápa,bápa,dára,dára,dára
