simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.012829040304429107,1.2149847829974896,1.2021557426930605,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,mina,"sai, taliáy",mina,"sai, taliáy",baáy,"sai, taliáy","sai, taliáy",baáy,mama,baáy,baáy,"sai, taliáy","sai, taliáy","sai, taliáy","sai, taliáy",mama,baáy,baáy,baáy,baáy
1,0.05113785574559726,1.140352470501135,1.0892146147555377,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,baáy,baáy,baáy,"sai, taliáy","sai, taliáy",mina,"sai, taliáy",baáy,"sai, taliáy",mama,"sai, taliáy","sai, taliáy",baáy,mina,baáy,baáy,"sai, taliáy",mama,"sai, taliáy",baáy
2,0.04562983031557688,1.192854958575232,1.147225128259655,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",duksayan,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"sai, taliáy","sai, taliáy",baáy,"sai, taliáy",baáy,mama,mina,baáy,mina,mama,baáy,"sai, taliáy","sai, taliáy",baáy,"sai, taliáy",baáy,baáy,"sai, taliáy","sai, taliáy",baáy
3,0.042744665201123855,1.192854958575232,1.150110293374108,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,"sai, taliáy",baáy,baáy,"sai, taliáy","sai, taliáy",mama,baáy,"sai, taliáy",baáy,"sai, taliáy","sai, taliáy",mina,baáy,"sai, taliáy",mina,baáy,"sai, taliáy",baáy,baáy,mama
4,0.016208859173351797,1.192854958575232,1.1766460994018801,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,mina,"sai, taliáy",baáy,"sai, taliáy","sai, taliáy",mama,baáy,baáy,"sai, taliáy","sai, taliáy",baáy,"sai, taliáy",baáy,baáy,mama,mina,"sai, taliáy",baáy,baáy,"sai, taliáy"
5,0.06099370737968646,1.193549604098133,1.1325558967184466,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,"sai, taliáy","sai, taliáy",baáy,baáy,baáy,"sai, taliáy","sai, taliáy","sai, taliáy",mina,"sai, taliáy",baáy,mama,baáy,baáy,baáy,mina,baáy,"sai, taliáy","sai, taliáy",mama
6,0.054563222671597744,1.1396856259428154,1.0851224032712177,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,baáy,"sai, taliáy",baáy,baáy,"sai, taliáy","sai, taliáy","sai, taliáy","sai, taliáy",baáy,baáy,"sai, taliáy","sai, taliáy","sai, taliáy",mama,baáy,baáy,baáy,mina,mama,mina
7,0.0782358116092603,1.1935496040981333,1.115313792488873,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,"duksayan, kaká",mina,baáy,baáy,baáy,"sai, taliáy","sai, taliáy","sai, taliáy","sai, taliáy",baáy,mama,"sai, taliáy","sai, taliáy","sai, taliáy",baáy,mina,baáy,"sai, taliáy",mama,baáy,baáy
8,0.08051242749254373,1.192854958575232,1.1123425310826882,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,mina,baáy,"sai, taliáy",baáy,"sai, taliáy",mama,mina,baáy,baáy,"sai, taliáy",baáy,"sai, taliáy",baáy,"sai, taliáy","sai, taliáy",baáy,baáy,"sai, taliáy",mama,"sai, taliáy"
9,0.09561418694651969,1.1935496040981333,1.0979354171516136,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,"duksayan, kaká",lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,duksayan,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,lagbä,"sai, taliáy",mama,baáy,baáy,"sai, taliáy","sai, taliáy",baáy,"sai, taliáy","sai, taliáy",baáy,mina,"sai, taliáy",baáy,baáy,baáy,mama,baáy,mina,"sai, taliáy","sai, taliáy"
