simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.06924610973174583,1.3717688966297237,1.3025227868979778,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tua,tua,tua,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tua,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,taraᵐbe,tata,ᵐbotai,raβe,raβe,taraᵐbe,taraᵐbe,ᵐbotai,tata,tata,tata,ᵐbotai,ᵐbotai,ᵐbotai,tata,raβe,taraᵐbe,ᵐbotai,raβe,tata
1,0.024831699563706566,1.3624474851916286,1.337615785627922,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,tua,finfiⁿdi,tua,tua,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tua,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tua,finfiⁿdi,finfiⁿdi,finfiⁿdi,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,ᵐbotai,tata,tata,tata,tata,taraᵐbe,taraᵐbe,taraᵐbe,taraᵐbe,ᵐbotai,raβe,ᵐbotai,tata,ᵐbotai,raβe,raβe,raβe,ᵐbotai,tata,ᵐbotai
2,0.02009106744613276,1.3605772817418338,1.340486214295701,tuatua tavalaxum,tua,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tua,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,finfiⁿdi,tua,tua,tua,tua,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tua,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tua,tua,finfiⁿdi,tua,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tata,ᵐbotai,raβe,raβe,tata,ᵐbotai,raβe,ᵐbotai,tata,raβe,ᵐbotai,tata,tata,taraᵐbe,ᵐbotai,taraᵐbe,ᵐbotai,tata,taraᵐbe,taraᵐbe
3,0.050579656082277547,1.366158847569202,1.3155791914869244,finfiⁿdi,tua,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,tua,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,finfiⁿdi,finfiⁿdi,tua,tua,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tua,tua,tua,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,raβe,taraᵐbe,tata,tata,ᵐbotai,tata,taraᵐbe,ᵐbotai,raβe,ᵐbotai,ᵐbotai,taraᵐbe,tata,tata,ᵐbotai,raβe,ᵐbotai,tata,raβe,taraᵐbe
4,0.06086298578767435,1.3698615354811865,1.3089985496935121,tuatua tavalaxum,tua,tua,tua,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tua,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tua,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tua,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tua,finfiⁿdi,finfiⁿdi,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,finfiⁿdi,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,tua,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,ᵐbotai,raβe,raβe,tata,taraᵐbe,ᵐbotai,ᵐbotai,raβe,tata,taraᵐbe,tata,ᵐbotai,taraᵐbe,ᵐbotai,raβe,tata,ᵐbotai,tata,taraᵐbe,tata
5,0.058871207878474996,1.3717688966297237,1.3128976887512487,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tua,finfiⁿdi,tua,tua,tua,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tua,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tua,tua,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tua,finfiⁿdi,tua,tua,finfiⁿdi,tua,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,ᵐbotai,ᵐbotai,ᵐbotai,raβe,ᵐbotai,raβe,taraᵐbe,raβe,taraᵐbe,tata,ᵐbotai,tata,tata,ᵐbotai,raβe,taraᵐbe,taraᵐbe,tata,tata,tata
6,0.04021413797514595,1.371768896629724,1.331554758654578,tuatua tavalaxum,tua,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tuatua tavalaxum,tua,finfiⁿdi,tua,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tua,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,finfiⁿdi,finfiⁿdi,tua,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,raβe,raβe,ᵐbotai,raβe,taraᵐbe,ᵐbotai,ᵐbotai,raβe,tata,ᵐbotai,tata,taraᵐbe,ᵐbotai,ᵐbotai,tata,tata,taraᵐbe,taraᵐbe,tata,tata
7,0.0557880172991887,1.355324148501538,1.2995361312023492,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,tuatua tavalaxum,tua,finfiⁿdi,tua,tuatua tavalaxum,finfiⁿdi,tua,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,finfiⁿdi,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,tua,raβe,taraᵐbe,tata,taraᵐbe,ᵐbotai,tata,ᵐbotai,ᵐbotai,ᵐbotai,tata,ᵐbotai,tata,ᵐbotai,raβe,raβe,raβe,taraᵐbe,taraᵐbe,tata,tata
8,0.07055821729486023,1.3652324447549333,1.294674227460073,tua,tua,tuatua tavalaxum,tua,tua,tua,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,tua,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tua,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,tua,tua,finfiⁿdi,tua,finfiⁿdi,tua,raβe,taraᵐbe,ᵐbotai,tata,raβe,raβe,tata,tata,taraᵐbe,ᵐbotai,raβe,ᵐbotai,tata,ᵐbotai,taraᵐbe,taraᵐbe,ᵐbotai,tata,tata,ᵐbotai
9,0.07816924188784546,1.3487876966267474,1.270618454738902,finfiⁿdi,finfiⁿdi,tua,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tua,finfiⁿdi,tua,tuatua tavalaxum,tua,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tua,finfiⁿdi,tua,tua,tuatua tavalaxum,tua,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,tua,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,finfiⁿdi,tuatua tavalaxum,tua,tuatua tavalaxum,tuatua tavalaxum,tuatua tavalaxum,tua,tuatua tavalaxum,finfiⁿdi,tuatua tavalaxum,tuatua tavalaxum,finfiⁿdi,ᵐbotai,taraᵐbe,ᵐbotai,tata,ᵐbotai,raβe,tata,raβe,tata,taraᵐbe,ᵐbotai,ᵐbotai,raβe,raβe,taraᵐbe,ᵐbotai,tata,taraᵐbe,tata,tata
