simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.2217694441017748,1.519401765285261,1.2976323211834861,tua-k,tumtum,tua-k,tumtum,tumtum,tumtum,tumtum,tua-k,tumtum,tumtum,ɸindik,tumtum,tumtum,tua-k,ɸindik,tumtum,tua-k,ɸindi-k,tua-k,ɸindi-k,ɸindi-k,tumtum,tua-k,tumtum,tumtum,ɸindi-k,tumtum,tua-k,ɸindi-k,tua-k,tumtum,ɸindi-k,tua-k,tumtum,tumtum,tumtum,ɸindi-k,tumtum,ɸindi-k,tua-k,tumtum,tumtum,tua-k,tumtum,tumtum,tumtum,tumtum,ɸindi-k,ɸindi-k,ɸindik,tumtum,ɸindi-k,tua-k,tumtum,tumtum,tumtum,ɸindi-k,ɸindi-k,tumtum,ɸindi-k,ɸindik,tumtum,tua-k,tua-k,tua-k,tumtum,ɸindi-k,tua-k,tumtum,tua-k,tumtum,ɸindi-k,tumtum,tumtum,tua-k,tumtum,tumtum,ɸindi-k,tumtum,tumtum,ɸindi-k,tua-k,tua-k,tua-k,ɸindik,ˈraβe ˈkuru,ˈtata,raβe,ˈᵐbʷau,ˈtata,ˈᵐbʷau,ˈtata,ˈᵐbʷau,mamou,ˈtata,ˈᵐbʷau,ˈᵐbʷau,raβe,ˈtata,mamou,ˈᵐbʷau,ˈtata,mamou,ˈraβe ˈkuru,mamou
1,0.13325859787737948,1.5194017652852607,1.3861431674078812,ɸindi-k,tumtum,tumtum,tumtum,tua-k,tua-k,tumtum,tua-k,tumtum,ɸindik,ɸindi-k,tumtum,tumtum,ɸindi-k,ɸindi-k,tumtum,ɸindi-k,tua-k,ɸindi-k,ɸindi-k,ɸindi-k,tumtum,ɸindi-k,tua-k,tumtum,ɸindi-k,tumtum,tua-k,tumtum,tumtum,tumtum,ɸindi-k,tua-k,tua-k,tumtum,tua-k,tua-k,tumtum,tumtum,tua-k,tumtum,tua-k,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindi-k,ɸindi-k,tumtum,tua-k,tumtum,ɸindik,ɸindik,tua-k,ɸindik,tumtum,tua-k,tumtum,tumtum,tumtum,ɸindik,tumtum,tumtum,tua-k,tumtum,tua-k,tua-k,tumtum,tua-k,tua-k,ɸindi-k,tua-k,tumtum,ɸindi-k,tumtum,tua-k,ɸindi-k,ɸindi-k,ˈraβe ˈkuru,ˈᵐbʷau,raβe,ˈtata,ˈᵐbʷau,mamou,ˈᵐbʷau,ˈtata,ˈtata,mamou,ˈtata,ˈᵐbʷau,mamou,ˈᵐbʷau,mamou,ˈᵐbʷau,ˈraβe ˈkuru,raβe,ˈtata,ˈtata
2,0.21792011775997988,1.5010769213036177,1.2831568035436378,tumtum,tua-k,tua-k,tumtum,tua-k,tumtum,ɸindik,tua-k,tumtum,tumtum,tua-k,tua-k,tumtum,tua-k,tua-k,ɸindik,tumtum,tua-k,ɸindi-k,tumtum,ɸindi-k,tua-k,ɸindik,ɸindik,tumtum,tumtum,tumtum,tumtum,ɸindi-k,tua-k,tumtum,tumtum,tua-k,tumtum,tumtum,ɸindik,tumtum,tumtum,ɸindi-k,ɸindi-k,tumtum,tua-k,tua-k,ɸindi-k,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tumtum,tua-k,tumtum,ɸindi-k,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tumtum,tua-k,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tumtum,ɸindi-k,tumtum,tumtum,ɸindi-k,tua-k,tumtum,ɸindi-k,tumtum,tumtum,ɸindi-k,tua-k,ɸindi-k,tua-k,tua-k,ɸindi-k,ɸindi-k,tua-k,tua-k,ɸindi-k,mamou,raβe,ˈtata,ˈtata,ˈtata,mamou,ˈᵐbʷau,raβe,ˈᵐbʷau,ˈtata,ˈtata,ˈᵐbʷau,ˈtata,ˈᵐbʷau,mamou,ˈᵐbʷau,ˈraβe ˈkuru,mamou,ˈraβe ˈkuru,ˈᵐbʷau
3,0.1989533086300519,1.4968613309252328,1.2979080222951809,tumtum,tumtum,tumtum,tua-k,ɸindik,ɸindi-k,tumtum,tua-k,tumtum,tua-k,tumtum,tumtum,tumtum,tumtum,tua-k,ɸindi-k,ɸindi-k,tua-k,tua-k,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tua-k,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindi-k,tumtum,tumtum,tumtum,ɸindi-k,tumtum,ɸindi-k,tua-k,tua-k,tumtum,ɸindi-k,tumtum,ɸindi-k,ɸindik,tua-k,tumtum,tua-k,tua-k,tumtum,ɸindi-k,tua-k,tumtum,tumtum,tumtum,tumtum,tua-k,tua-k,ɸindi-k,tua-k,ɸindi-k,tumtum,tua-k,tua-k,ɸindi-k,ɸindik,tumtum,tumtum,tua-k,ɸindik,ɸindik,ɸindi-k,tua-k,ɸindi-k,tumtum,tumtum,ɸindi-k,ɸindi-k,ɸindi-k,tumtum,tua-k,tumtum,tua-k,tumtum,ˈᵐbʷau,ˈtata,ˈtata,mamou,ˈtata,ˈᵐbʷau,ˈtata,ˈraβe ˈkuru,raβe,ˈᵐbʷau,mamou,ˈᵐbʷau,ˈtata,mamou,ˈᵐbʷau,ˈᵐbʷau,mamou,raβe,ˈraβe ˈkuru,ˈtata
4,0.14343875951674234,1.519401765285261,1.3759630057685186,tumtum,tumtum,tua-k,tua-k,tumtum,tumtum,tua-k,tumtum,ɸindi-k,tua-k,ɸindi-k,tumtum,tumtum,tua-k,tumtum,tua-k,tumtum,tua-k,tua-k,tumtum,tumtum,ɸindik,ɸindi-k,ɸindi-k,tua-k,ɸindi-k,ɸindi-k,tumtum,ɸindi-k,tumtum,tumtum,tumtum,ɸindi-k,tumtum,ɸindi-k,tumtum,tumtum,tua-k,tumtum,tua-k,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tua-k,tumtum,ɸindik,ɸindi-k,tumtum,tumtum,tumtum,tua-k,tua-k,tumtum,tumtum,tumtum,ɸindi-k,tua-k,tua-k,ɸindik,ɸindi-k,tumtum,tumtum,tua-k,tumtum,tumtum,ɸindik,tumtum,tumtum,ɸindi-k,tumtum,tua-k,tua-k,tumtum,ɸindi-k,tua-k,tumtum,tua-k,ɸindi-k,ɸindik,tumtum,ɸindi-k,tua-k,ɸindi-k,ˈᵐbʷau,ˈtata,ˈᵐbʷau,ˈraβe ˈkuru,ˈᵐbʷau,raβe,mamou,mamou,raβe,ˈtata,ˈtata,ˈtata,ˈtata,ˈtata,ˈᵐbʷau,mamou,ˈraβe ˈkuru,ˈᵐbʷau,ˈᵐbʷau,mamou
5,0.21530157285438767,1.4600787093801892,1.2447771365258016,tumtum,ɸindik,tumtum,tua-k,tua-k,tumtum,tumtum,tua-k,ɸindik,tumtum,tumtum,tua-k,tumtum,tua-k,tumtum,tumtum,tumtum,tua-k,ɸindi-k,tumtum,tua-k,tua-k,tua-k,ɸindik,ɸindi-k,tua-k,tumtum,ɸindi-k,ɸindi-k,ɸindi-k,tumtum,tumtum,tumtum,ɸindi-k,ɸindi-k,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tua-k,tumtum,ɸindik,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tua-k,tua-k,tumtum,tumtum,tua-k,tua-k,tumtum,tumtum,tua-k,tumtum,tua-k,ɸindi-k,ɸindi-k,tumtum,tumtum,tumtum,tua-k,ɸindi-k,tumtum,tua-k,ɸindi-k,ɸindik,tumtum,tua-k,ɸindi-k,ɸindi-k,tumtum,tumtum,ɸindi-k,tua-k,ɸindi-k,tumtum,tua-k,tumtum,tumtum,tumtum,ɸindi-k,mamou,ˈᵐbʷau,ˈtata,ˈtata,ˈtata,ˈᵐbʷau,ˈᵐbʷau,ˈᵐbʷau,ˈraβe ˈkuru,ˈraβe ˈkuru,ˈᵐbʷau,ˈtata,ˈtata,raβe,mamou,mamou,ˈtata,mamou,raβe,ˈᵐbʷau
6,0.0915759535621361,1.5038618808669224,1.4122859273047863,tumtum,ɸindik,tua-k,ɸindi-k,tumtum,tua-k,tumtum,ɸindi-k,tua-k,tumtum,tumtum,tumtum,tumtum,tua-k,tua-k,tumtum,tumtum,ɸindi-k,ɸindi-k,ɸindik,tumtum,tua-k,tua-k,tumtum,ɸindi-k,tumtum,tumtum,tua-k,tumtum,tumtum,ɸindi-k,tua-k,tua-k,tumtum,tua-k,ɸindi-k,ɸindi-k,tumtum,tua-k,tua-k,ɸindik,tua-k,ɸindi-k,ɸindik,tumtum,tumtum,tumtum,tumtum,ɸindik,tumtum,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tumtum,ɸindi-k,tumtum,tua-k,ɸindi-k,ɸindi-k,tua-k,tua-k,ɸindi-k,tumtum,tumtum,tua-k,tua-k,ɸindi-k,tumtum,ɸindi-k,tua-k,tua-k,tumtum,tumtum,ɸindi-k,tumtum,tua-k,tumtum,tumtum,tumtum,ɸindi-k,tumtum,tumtum,tumtum,mamou,ˈᵐbʷau,ˈtata,ˈᵐbʷau,ˈtata,raβe,ˈraβe ˈkuru,ˈtata,ˈraβe ˈkuru,ˈᵐbʷau,mamou,mamou,raβe,ˈtata,ˈtata,ˈtata,ˈᵐbʷau,ˈᵐbʷau,mamou,ˈᵐbʷau
7,0.08195816846908666,1.5344598931515927,1.452501724682506,tua-k,tumtum,tumtum,tumtum,tua-k,tumtum,ɸindi-k,ɸindik,tumtum,tumtum,tua-k,ɸindik,tumtum,tumtum,tumtum,tumtum,tumtum,tua-k,tua-k,tumtum,ɸindi-k,ɸindi-k,tumtum,tumtum,tua-k,ɸindi-k,tumtum,tumtum,tua-k,ɸindi-k,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tua-k,ɸindi-k,tumtum,tumtum,ɸindi-k,tumtum,tua-k,tumtum,tumtum,tumtum,tua-k,tumtum,tua-k,tua-k,tua-k,tumtum,tumtum,ɸindi-k,ɸindik,tua-k,tumtum,ɸindi-k,tua-k,ɸindi-k,ɸindi-k,ɸindi-k,tumtum,ɸindik,tua-k,ɸindi-k,ɸindi-k,tumtum,tua-k,tumtum,tua-k,tumtum,ɸindi-k,tua-k,ɸindi-k,tumtum,ɸindik,ɸindi-k,tumtum,tua-k,tua-k,tua-k,tumtum,ɸindi-k,tumtum,ˈᵐbʷau,mamou,ˈraβe ˈkuru,ˈraβe ˈkuru,mamou,ˈtata,ˈtata,raβe,ˈᵐbʷau,mamou,mamou,ˈtata,raβe,ˈᵐbʷau,ˈᵐbʷau,ˈtata,ˈᵐbʷau,ˈtata,ˈᵐbʷau,ˈtata
8,0.201554506741781,1.5048643783056121,1.3033098715638312,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tua-k,tua-k,ɸindi-k,tumtum,tua-k,tumtum,tumtum,tua-k,tua-k,tua-k,ɸindik,tumtum,tumtum,tua-k,tumtum,ɸindi-k,tua-k,ɸindi-k,tumtum,tua-k,ɸindi-k,tumtum,tumtum,ɸindik,tua-k,tumtum,tua-k,tumtum,ɸindik,tumtum,tumtum,tua-k,tumtum,tumtum,ɸindi-k,tua-k,tumtum,tumtum,tua-k,tumtum,ɸindi-k,tumtum,tumtum,ɸindik,ɸindi-k,ɸindi-k,tumtum,tumtum,tua-k,ɸindik,ɸindi-k,tumtum,tua-k,ɸindi-k,ɸindi-k,tumtum,tumtum,tua-k,ɸindi-k,ɸindi-k,tua-k,tumtum,tumtum,ɸindi-k,ɸindi-k,tua-k,ɸindi-k,tua-k,ɸindi-k,tumtum,tumtum,tumtum,tumtum,tua-k,tumtum,tua-k,tumtum,tumtum,tumtum,tumtum,ˈtata,ˈᵐbʷau,raβe,ˈᵐbʷau,mamou,mamou,ˈtata,ˈᵐbʷau,ˈtata,ˈraβe ˈkuru,mamou,ˈtata,ˈᵐbʷau,mamou,ˈtata,ˈtata,ˈᵐbʷau,raβe,ˈᵐbʷau,ˈraβe ˈkuru
9,0.2251779734705579,1.4600787093801895,1.2349007359096316,ɸindi-k,tumtum,ɸindi-k,tumtum,ɸindi-k,ɸindi-k,tua-k,ɸindik,tumtum,ɸindi-k,ɸindi-k,tua-k,tumtum,tua-k,tua-k,tua-k,tua-k,tua-k,tumtum,tua-k,ɸindi-k,tua-k,tumtum,tumtum,tua-k,tumtum,tumtum,ɸindi-k,ɸindi-k,tua-k,ɸindi-k,tumtum,tua-k,ɸindi-k,tumtum,ɸindi-k,tumtum,tumtum,tua-k,tumtum,ɸindik,tumtum,tumtum,ɸindi-k,tumtum,tumtum,tua-k,ɸindi-k,tua-k,tua-k,tumtum,tua-k,tumtum,tumtum,tumtum,tua-k,tumtum,tua-k,tumtum,tua-k,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,tumtum,ɸindi-k,ɸindi-k,tumtum,ɸindik,tua-k,tumtum,ɸindik,tumtum,ɸindi-k,tumtum,tumtum,ɸindi-k,tumtum,tumtum,tumtum,tua-k,ɸindik,mamou,ˈtata,ˈᵐbʷau,ˈᵐbʷau,ˈᵐbʷau,ˈᵐbʷau,raβe,ˈtata,ˈtata,ˈᵐbʷau,ˈtata,ˈtata,raβe,ˈraβe ˈkuru,ˈtata,mamou,ˈraβe ˈkuru,mamou,ˈᵐbʷau,mamou
