simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.19895289981069975,1.3605772817418338,1.161624381931134,taigu,nauvagu,taigu,taigu,nauvagu,turagukava,taigu,tanavavigukava,nauvagu,nauvagu,nauvagu,turagu,taigu,taigu,turagu,nauvagu,taigu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,tanavavigukava,nauvagu,tanavavigukava,nauvagu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,tanavavigu,taigu,tanavavigu,turagu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,taigu,nauvagu,turagu,turagukava,nauvagu,turagu,tanavavigukava,nauvagu,turagukava,nauvagu,tanavavigu,turagu,nauvagu,tanavavigu,nauvagu,taigu,turagu,taigu,turagukava,taigu,nauvagu,taigu,nauvagu,taigu,tanavavigu,turagu,nauvagu,nauvagu,taigu,nauvagu,taigu,taigu,turagukava,nauvagu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,tamagu,tamagu,matuagu,matuagu,vivigu,nagu,nagu,tamagu,tamagu,nagu,tamagu,vivigu,matuagu,vivigu,nagu,vivigu,nagu,matuagu,tamagu,nagu
1,0.13892243549405814,1.3698615354811867,1.2309390999871286,turagu,nauvagu,nauvagu,tanavavigukava,nauvagu,nauvagu,tanavavigukava,nauvagu,turagukava,taigu,turagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,turagukava,nauvagu,turagukava,taigu,turagu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,turagukava,nauvagu,taigu,tanavavigukava,nauvagu,nauvagu,turagu,nauvagu,turagu,taigu,taigu,tanavavigu,taigu,taigu,turagu,tanavavigu,nauvagu,taigu,tanavavigu,taigu,nauvagu,nauvagu,turagu,turagukava,tanavavigu,taigu,nauvagu,nauvagu,taigu,nauvagu,taigu,taigu,nauvagu,taigu,taigu,nauvagu,taigu,nauvagu,tanavavigu,taigu,nauvagu,taigu,tanavavigukava,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,taigu,taigu,nauvagu,nauvagu,taigu,turagu,matuagu,tamagu,vivigu,nagu,tamagu,matuagu,tamagu,nagu,vivigu,nagu,vivigu,matuagu,vivigu,tamagu,nagu,nagu,tamagu,tamagu,matuagu,nagu
2,0.19613044759950005,1.3698615354811867,1.1737310878816867,taigu,tanavavigukava,taigu,taigu,taigu,turagu,nauvagu,taigu,nauvagu,nauvagu,taigu,nauvagu,tanavavigu,nauvagu,taigu,nauvagu,taigu,turagu,nauvagu,tanavavigu,turagu,nauvagu,turagukava,taigu,nauvagu,taigu,nauvagu,nauvagu,turagu,nauvagu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,tanavavigukava,nauvagu,nauvagu,turagu,taigu,tanavavigukava,nauvagu,nauvagu,nauvagu,nauvagu,turagukava,nauvagu,turagukava,taigu,nauvagu,taigu,taigu,turagu,taigu,nauvagu,nauvagu,taigu,turagu,taigu,nauvagu,taigu,nauvagu,tanavavigu,nauvagu,nauvagu,nauvagu,nauvagu,taigu,turagukava,nauvagu,tanavavigukava,nauvagu,nauvagu,turagu,turagukava,nauvagu,tanavavigu,taigu,taigu,nauvagu,nauvagu,taigu,nauvagu,tanavavigu,nauvagu,tamagu,matuagu,vivigu,nagu,vivigu,tamagu,matuagu,vivigu,vivigu,matuagu,tamagu,tamagu,nagu,tamagu,nagu,tamagu,nagu,matuagu,nagu,nagu
3,0.14258154339052953,1.3487876966267476,1.206206153236218,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,tanavavigukava,tanavavigukava,turagu,nauvagu,nauvagu,turagu,nauvagu,tanavavigukava,taigu,taigu,taigu,tanavavigukava,tanavavigu,nauvagu,taigu,nauvagu,nauvagu,turagukava,turagukava,nauvagu,nauvagu,taigu,nauvagu,tanavavigu,taigu,nauvagu,turagukava,nauvagu,taigu,taigu,nauvagu,turagu,nauvagu,nauvagu,nauvagu,taigu,turagukava,taigu,nauvagu,nauvagu,turagu,taigu,turagu,nauvagu,nauvagu,taigu,taigu,taigu,taigu,tanavavigu,turagukava,tanavavigu,nauvagu,tanavavigu,nauvagu,nauvagu,turagu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,taigu,taigu,nauvagu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,taigu,taigu,nauvagu,turagu,taigu,taigu,nauvagu,turagu,matuagu,vivigu,nagu,tamagu,tamagu,tamagu,nagu,matuagu,vivigu,nagu,matuagu,nagu,vivigu,vivigu,tamagu,nagu,tamagu,tamagu,nagu,matuagu
4,0.3914232757000986,1.3763979873559773,0.9849747116558787,nauvagu,nauvagu,tanavavigu,nauvagu,nauvagu,tanavavigukava,nauvagu,tanavavigu,nauvagu,taigu,taigu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,taigu,turagukava,taigu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,turagu,turagu,taigu,nauvagu,taigu,taigu,nauvagu,taigu,taigu,nauvagu,turagukava,taigu,nauvagu,turagu,turagu,nauvagu,turagukava,turagu,turagukava,taigu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,tanavavigukava,tanavavigukava,nauvagu,nauvagu,taigu,turagu,tanavavigu,nauvagu,taigu,nauvagu,nauvagu,tanavavigu,turagu,taigu,tanavavigu,nauvagu,taigu,taigu,taigu,taigu,nauvagu,nauvagu,nauvagu,nauvagu,taigu,turagukava,nauvagu,nauvagu,turagu,tanavavigukava,nauvagu,taigu,nauvagu,vivigu,tamagu,matuagu,vivigu,tamagu,matuagu,tamagu,vivigu,tamagu,tamagu,matuagu,nagu,tamagu,nagu,nagu,matuagu,vivigu,nagu,nagu,nagu
5,0.29180517079605583,1.355324148501538,1.063518977705482,turagukava,taigu,nauvagu,tanavavigukava,tanavavigukava,nauvagu,nauvagu,turagu,nauvagu,nauvagu,turagukava,turagukava,nauvagu,taigu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,tanavavigu,taigu,nauvagu,nauvagu,nauvagu,turagu,nauvagu,nauvagu,turagu,nauvagu,nauvagu,taigu,taigu,taigu,tanavavigu,nauvagu,turagu,taigu,taigu,taigu,nauvagu,nauvagu,taigu,taigu,turagu,nauvagu,turagu,taigu,nauvagu,tanavavigukava,nauvagu,nauvagu,nauvagu,tanavavigukava,nauvagu,turagu,tanavavigu,taigu,nauvagu,taigu,taigu,taigu,nauvagu,tanavavigu,nauvagu,taigu,taigu,taigu,tanavavigu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,taigu,turagu,nauvagu,nauvagu,turagukava,taigu,taigu,nauvagu,nauvagu,turagukava,nauvagu,nauvagu,nagu,nagu,tamagu,vivigu,matuagu,nagu,tamagu,vivigu,nagu,matuagu,tamagu,vivigu,nagu,matuagu,tamagu,matuagu,nagu,tamagu,vivigu,tamagu
6,0.2773611797996671,1.3698615354811867,1.0925003556815196,taigu,nauvagu,turagu,nauvagu,nauvagu,taigu,taigu,nauvagu,taigu,turagukava,nauvagu,taigu,turagu,turagu,taigu,taigu,nauvagu,turagukava,taigu,nauvagu,turagu,taigu,nauvagu,tanavavigu,tanavavigukava,nauvagu,nauvagu,taigu,taigu,nauvagu,nauvagu,taigu,nauvagu,taigu,turagu,nauvagu,nauvagu,nauvagu,taigu,tanavavigu,nauvagu,nauvagu,nauvagu,turagukava,nauvagu,nauvagu,nauvagu,nauvagu,taigu,taigu,nauvagu,nauvagu,nauvagu,taigu,tanavavigukava,turagu,taigu,turagukava,nauvagu,nauvagu,tanavavigu,tanavavigukava,taigu,nauvagu,nauvagu,taigu,tanavavigu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,nauvagu,tanavavigu,nauvagu,turagu,tanavavigukava,nauvagu,turagu,nauvagu,turagukava,taigu,nauvagu,taigu,nauvagu,tamagu,vivigu,nagu,vivigu,matuagu,matuagu,nagu,tamagu,tamagu,vivigu,vivigu,matuagu,nagu,tamagu,matuagu,tamagu,nagu,tamagu,nagu,nagu
7,0.22848692272672855,1.3624474851916286,1.1339605624649,nauvagu,nauvagu,tanavavigukava,nauvagu,taigu,nauvagu,nauvagu,nauvagu,turagu,nauvagu,turagu,nauvagu,nauvagu,nauvagu,nauvagu,turagu,taigu,turagu,tanavavigukava,nauvagu,turagukava,tanavavigukava,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,tanavavigu,taigu,taigu,taigu,nauvagu,turagukava,nauvagu,taigu,taigu,taigu,nauvagu,turagu,taigu,taigu,nauvagu,nauvagu,taigu,turagu,turagu,turagu,nauvagu,nauvagu,taigu,nauvagu,turagukava,nauvagu,nauvagu,taigu,taigu,nauvagu,nauvagu,turagukava,nauvagu,taigu,tanavavigukava,nauvagu,nauvagu,tanavavigu,taigu,taigu,tanavavigu,nauvagu,nauvagu,nauvagu,tanavavigu,taigu,taigu,nauvagu,taigu,taigu,nauvagu,nauvagu,taigu,nauvagu,turagukava,taigu,tanavavigu,vivigu,nagu,nagu,nagu,nagu,vivigu,nagu,tamagu,tamagu,vivigu,matuagu,vivigu,matuagu,tamagu,tamagu,matuagu,nagu,tamagu,matuagu,tamagu
8,0.2250758770794794,1.3487876966267474,1.123711819547268,tanavavigukava,nauvagu,nauvagu,taigu,taigu,tanavavigukava,nauvagu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,nauvagu,tanavavigu,taigu,turagu,nauvagu,taigu,taigu,nauvagu,nauvagu,nauvagu,tanavavigu,nauvagu,turagu,taigu,turagukava,nauvagu,taigu,nauvagu,turagu,nauvagu,nauvagu,nauvagu,nauvagu,taigu,turagukava,nauvagu,taigu,tanavavigu,taigu,nauvagu,turagukava,taigu,turagu,nauvagu,nauvagu,tanavavigukava,taigu,turagu,taigu,taigu,tanavavigu,nauvagu,nauvagu,taigu,tanavavigu,taigu,taigu,nauvagu,taigu,turagu,turagu,turagukava,nauvagu,nauvagu,taigu,nauvagu,turagu,tanavavigukava,turagukava,nauvagu,nauvagu,taigu,taigu,nauvagu,nauvagu,taigu,nagu,nagu,tamagu,nagu,matuagu,nagu,nagu,tamagu,tamagu,vivigu,matuagu,vivigu,tamagu,vivigu,matuagu,tamagu,tamagu,nagu,matuagu,vivigu
9,0.13751500950019757,1.358231894813244,1.2207168853130463,taigu,tanavavigu,nauvagu,taigu,taigu,turagukava,taigu,nauvagu,tanavavigu,taigu,turagu,tanavavigu,turagu,tanavavigukava,turagukava,nauvagu,nauvagu,nauvagu,turagu,taigu,nauvagu,tanavavigu,taigu,nauvagu,taigu,tanavavigu,nauvagu,tanavavigukava,nauvagu,taigu,nauvagu,nauvagu,taigu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,turagukava,taigu,taigu,taigu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,nauvagu,turagu,nauvagu,taigu,nauvagu,nauvagu,taigu,turagukava,turagukava,nauvagu,nauvagu,taigu,nauvagu,nauvagu,nauvagu,taigu,nauvagu,turagu,turagu,nauvagu,nauvagu,nauvagu,nauvagu,turagu,turagu,taigu,taigu,tanavavigukava,nauvagu,nauvagu,tanavavigukava,nauvagu,tamagu,nagu,vivigu,nagu,tamagu,matuagu,nagu,matuagu,nagu,tamagu,matuagu,tamagu,nagu,vivigu,tamagu,matuagu,vivigu,tamagu,vivigu,nagu
