simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.44268864221014015,2.0404604432608204,1.5977718010506803,ina,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe",ina saχenji,ina,ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,gege',"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,ina saχenji,age',ina,"jyalxi,jyalxe",ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe",ina saχenji,ina saχenji,"jyalxi,jyalxe",nuN,ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe",ina saχenji,ina,ina,nuN,ina,"jyalxi,jyalxe",ina,ina saχenji,du,ina saχenji,du,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,ina,gege',ina,ina,"jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,naxce',guxu',ame',ame',ambame',guxu',naxce',guxu',ame naxce',dexeme',ambame',dexeme',ame naxce',dexeme',ajyame',ajyame',eni',eni',dexeme',guxu'
1,0.39015300865324454,2.0348465135809852,1.6446935049277407,ina,"jyalxi saχenji,jyalxe saχenji",ina,ina,ina saχenji,ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina,ina,"jyalxi,jyalxe",ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji",gege',ina,ina,ina,nuN,ina,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,ina saχenji,ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina,ina,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina,ina saχenji,ina saχenji,"jyalxi,jyalxe",ina saχenji,ina,nuN,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,ina saχenji,gege',"jyalxi,jyalxe",age',"jyalxi,jyalxe","jyalxi,jyalxe",du,"jyalxi,jyalxe",ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina saχenji,du,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,ina saχenji,"jyalxi,jyalxe",guxu',eni',dexeme',ame',dexeme',guxu',naxce',ame naxce',naxce',guxu',ajyame',eni',ame naxce',dexeme',ambame',ame',dexeme',ambame',guxu',ajyame'
2,0.5978610174435532,2.031938767269279,1.4340777498257258,ina,ina saχenji,"jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina,ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,ina,ina saχenji,gege',ina,nuN,ina saχenji,ina saχenji,ina,ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe",ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,ina,ina saχenji,"jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji",du,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",gege',ina,ina saχenji,"jyalxi,jyalxe",nuN,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,ina saχenji,age',du,ina saχenji,"jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina,"jyalxi,jyalxe",ina,ina,eni',dexeme',ambame',dexeme',ambame',eni',ame',dexeme',guxu',guxu',ame naxce',ajyame',naxce',guxu',ajyame',dexeme',ame naxce',naxce',guxu',ame'
3,0.47601269355035214,1.99328382999892,1.5172711364485678,ina,"jyalxi,jyalxe",ina saχenji,ina saχenji,"jyalxi,jyalxe",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina saχenji,nuN,"jyalxi,jyalxe",ina,ina saχenji,ina,ina saχenji,ina,gege',ina saχenji,ina saχenji,ina saχenji,ina,ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina,ina saχenji,ina,"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina,ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe",du,"jyalxi,jyalxe",ina,ina,nuN,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,age',ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe",du,"jyalxi,jyalxe",gege',"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,dexeme',ambame',guxu',guxu',ame naxce',ajyame',guxu',eni',ajyame',ame',guxu',ambame',ame naxce',eni',dexeme',naxce',dexeme',dexeme',naxce',ame'
4,0.4425879255668659,2.031938767269279,1.5893508417024131,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",du,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,ina,ina saχenji,"jyalxi,jyalxe",ina saχenji,ina,ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi,jyalxe",ina,du,ina saχenji,ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,ina saχenji,nuN,ina,"jyalxi saχenji,jyalxe saχenji",gege',"jyalxi,jyalxe",ina,ina saχenji,ina saχenji,ina,"jyalxi,jyalxe",ina,ina,ina,ina saχenji,ina,ina,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",age',"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,nuN,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina,gege',"jyalxi saχenji,jyalxe saχenji",ina,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe",ina saχenji,guxu',ajyame',ambame',dexeme',ame',ajyame',ambame',ame',naxce',naxce',dexeme',ame naxce',guxu',guxu',dexeme',dexeme',ame naxce',eni',eni',guxu'
5,0.2986153810514751,2.0054779423255,1.7068625612740247,"jyalxi,jyalxe",ina saχenji,ina,ina saχenji,ina,ina saχenji,ina saχenji,"jyalxi,jyalxe",ina,gege',ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji",nuN,nuN,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina,ina,ina saχenji,ina saχenji,"jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji",du,"jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji",ina,ina saχenji,ina,"jyalxi,jyalxe",ina,ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,du,ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe",age',"jyalxi,jyalxe",gege',ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi,jyalxe",ina,ina,ina,ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe",ina,"jyalxi,jyalxe","jyalxi,jyalxe",ina,ina saχenji,ame naxce',ame naxce',ajyame',dexeme',guxu',guxu',ambame',dexeme',eni',dexeme',ame',dexeme',eni',naxce',guxu',ambame',naxce',ajyame',ame',guxu'
6,0.46860100550460415,1.9945671486334144,1.5259661431288103,ina saχenji,ina saχenji,"jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",gege',ina saχenji,ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,ina,ina,ina,"jyalxi saχenji,jyalxe saχenji",du,ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina,nuN,ina,age',ina,ina,ina saχenji,ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe",ina,"jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji",nuN,ina saχenji,ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina,du,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina,ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe",ina,"jyalxi,jyalxe","jyalxi,jyalxe",ina,ina,ina saχenji,ina,gege',dexeme',naxce',guxu',dexeme',ame naxce',ajyame',guxu',dexeme',guxu',guxu',eni',naxce',ame naxce',ame',ame',ambame',eni',dexeme',ajyame',ambame'
7,0.45163265449138246,2.0054779423255,1.5538452878341174,"jyalxi,jyalxe",age',du,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,du,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina saχenji,nuN,ina,ina saχenji,ina saχenji,ina,ina saχenji,"jyalxi,jyalxe",ina saχenji,ina saχenji,ina,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe",gege',ina saχenji,"jyalxi,jyalxe",ina,ina,ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina,ina,nuN,ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,ina saχenji,ina,"jyalxi,jyalxe",ina,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,gege',"jyalxi,jyalxe",ina,"jyalxi,jyalxe",ina,ina saχenji,ina saχenji,ame naxce',naxce',eni',dexeme',dexeme',dexeme',guxu',dexeme',guxu',ame',naxce',ambame',guxu',ajyame',eni',ame',ajyame',ame naxce',ambame',guxu'
8,0.4331543219465528,2.0163887360175847,1.583234414071032,"jyalxi saχenji,jyalxe saχenji",gege',"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe","jyalxi,jyalxe",ina,"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,ina,ina saχenji,ina saχenji,ina saχenji,ina saχenji,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,ina,ina saχenji,"jyalxi,jyalxe",ina,"jyalxi,jyalxe",ina saχenji,ina,ina,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina,nuN,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina,ina saχenji,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina saχenji,nuN,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe","jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,du,ina,ina,ina saχenji,ina saχenji,gege',du,ina,age',"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina,ina,"jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe",ina,"jyalxi,jyalxe",ina,guxu',guxu',ame naxce',eni',dexeme',ame',dexeme',dexeme',ajyame',ajyame',ambame',ame naxce',guxu',naxce',dexeme',naxce',ambame',eni',guxu',ame'
9,0.47641245169409707,2.0163887360175847,1.5399762843234877,"jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,nuN,ina,ina,ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,ina,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe",ina saχenji,ina,ina,"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,age',"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,gege',ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,nuN,ina saχenji,"jyalxi saχenji,jyalxe saχenji",ina,ina saχenji,"jyalxi,jyalxe",ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji","jyalxi,jyalxe",ina saχenji,ina,ina saχenji,ina saχenji,gege',"jyalxi saχenji,jyalxe saχenji",ina saχenji,ina saχenji,ina,ina saχenji,"jyalxi saχenji,jyalxe saχenji",du,"jyalxi,jyalxe","jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji","jyalxi saχenji,jyalxe saχenji",ina saχenji,"jyalxi,jyalxe",ina saχenji,"jyalxi,jyalxe",ina,"jyalxi,jyalxe",ina,"jyalxi,jyalxe",du,"jyalxi,jyalxe",ina,"jyalxi saχenji,jyalxe saχenji",ina,"jyalxi,jyalxe","jyalxi saχenji,jyalxe saχenji",guxu',naxce',ajyame',eni',guxu',dexeme',eni',ame',ambame',dexeme',ame',dexeme',ame naxce',ame naxce',naxce',dexeme',ajyame',ambame',guxu',guxu'
