simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.38807664839360534,1.754679895045301,1.3666032466516957,ñbem,mam,ay,ñbem,mam,ay,pañbem,ñbem,ay,ñbem,pañbem,ay,ay,pañbem,ay,ñbem,ay,pañbem,pañbem,ñbem,ñbem,ay,mam,mam,mam,pañbem,ñbem,mam nd,pañbem,ay,pañbem,pañbem,mam ksen,ay,mam nd,mam,mam,pañbem,pañbem,ay,pañbem,mam,ay,mam,mam,ñbem,ñbem,ñbem,pañbem,ñbem,ñbem,ñbem,mam,pañbem,ay,pañbem,mam,"mam nd, ay",mam,ñbem,ay,mam,ñbem,mam,mam,ñbem,"mam ksen, ay",pañbem,pañbem,ñbem,mam,ay,ñbem,ay,ñbem,pañbem,ay,mam,ay,mam,mam ksen,"mam ksen, ay",pañbem,ay,pañbem,"bwow, buow","bwow, buow",ami,awal,awal,bpap,"bwow, buow",awal,awal,amkan,amkan,amkan,bapi,"bwow, buow",bpap,ami,bapi,amkan,bpap,bpap
1,0.3862242995664704,1.7282190701015219,1.3419947705350515,mam,ñbem,ñbem,ay,mam,pañbem,ñbem,pañbem,pañbem,ay,pañbem,"mam ksen, ay",ñbem,pañbem,pañbem,mam ksen,mam,pañbem,mam,ay,pañbem,mam,mam,mam,ñbem,mam nd,mam,pañbem,ay,ñbem,ñbem,ñbem,mam,ay,ay,ñbem,ay,mam ksen,"mam ksen, ay",pañbem,ñbem,ay,ay,pañbem,mam,ay,pañbem,mam,mam,mam,ay,mam,pañbem,ay,mam,ay,ñbem,ñbem,ñbem,ñbem,mam,ay,"mam nd, ay",mam nd,pañbem,mam,pañbem,ñbem,pañbem,pañbem,pañbem,mam,ay,ñbem,pañbem,ay,ñbem,ay,ay,ñbem,pañbem,mam,ñbem,ñbem,ay,bapi,"bwow, buow",bapi,"bwow, buow","bwow, buow","bwow, buow",bpap,amkan,amkan,awal,awal,bpap,amkan,ami,awal,awal,amkan,ami,bpap,bpap
2,0.4067144414603836,1.7437691013532162,1.3370546598928326,ay,ñbem,pañbem,mam nd,pañbem,ay,mam,pañbem,mam,"mam nd, ay",pañbem,ñbem,ay,pañbem,ñbem,"mam ksen, ay",ñbem,pañbem,pañbem,mam,mam,ay,ay,mam,ay,ñbem,ay,ñbem,pañbem,mam,mam,ñbem,ñbem,pañbem,ay,ñbem,ñbem,mam,mam,ñbem,pañbem,ñbem,"mam ksen, ay",ñbem,ñbem,ñbem,ñbem,mam,pañbem,ay,pañbem,pañbem,pañbem,mam,ay,ay,pañbem,pañbem,ay,mam ksen,ay,mam,mam ksen,pañbem,mam,mam,ay,ay,mam nd,ñbem,ay,pañbem,mam,ay,ay,mam,ñbem,mam,pañbem,ay,ñbem,pañbem,mam,ñbem,mam,"bwow, buow",amkan,awal,bpap,bapi,amkan,bapi,bpap,"bwow, buow",ami,awal,bpap,"bwow, buow",amkan,"bwow, buow",awal,amkan,ami,awal,bpap
3,0.31049325666151395,1.743769101353216,1.433275844691702,pañbem,mam,ay,mam,ay,mam,ay,mam,ay,pañbem,mam,mam ksen,mam,"mam ksen, ay",ñbem,pañbem,mam,mam,pañbem,mam,ñbem,ay,ay,"mam ksen, ay",ay,ñbem,ñbem,ay,pañbem,ñbem,ñbem,pañbem,pañbem,mam,ay,mam,pañbem,ñbem,ñbem,mam nd,ñbem,pañbem,ay,ñbem,pañbem,pañbem,ñbem,ay,pañbem,pañbem,"mam nd, ay",ñbem,ay,mam ksen,pañbem,ñbem,pañbem,mam nd,pañbem,ñbem,ay,ay,pañbem,ay,pañbem,ñbem,ay,ñbem,mam,mam,ñbem,mam,ñbem,ay,ñbem,pañbem,ñbem,mam,mam,mam,ay,ay,pañbem,mam,mam,"bwow, buow",awal,bpap,"bwow, buow","bwow, buow",bpap,awal,bpap,bpap,amkan,amkan,ami,bapi,amkan,awal,"bwow, buow",amkan,ami,awal,bapi
4,0.3301586418943989,1.7173082764094365,1.3871496345150376,pañbem,ay,ñbem,ay,pañbem,ay,pañbem,pañbem,mam,ay,ñbem,mam,ay,mam,ñbem,pañbem,mam,ñbem,pañbem,mam,ay,ay,mam,ñbem,mam,mam,pañbem,ñbem,pañbem,ñbem,mam,pañbem,ay,ñbem,ñbem,pañbem,"mam ksen, ay",pañbem,mam ksen,mam,ñbem,pañbem,mam,pañbem,ay,pañbem,ñbem,ñbem,ay,"mam ksen, ay",ay,mam,pañbem,pañbem,ñbem,ay,ñbem,mam,mam nd,mam,pañbem,ñbem,ñbem,ay,ay,mam,mam ksen,ay,ñbem,mam,mam,mam,"mam nd, ay",pañbem,ay,pañbem,mam,ñbem,ay,ñbem,ay,mam nd,ñbem,pañbem,ay,ami,awal,"bwow, buow",awal,"bwow, buow",bpap,amkan,awal,amkan,amkan,"bwow, buow",amkan,"bwow, buow",ami,awal,bpap,bpap,bapi,bpap,bapi
5,0.4035806540221696,1.7546798950453013,1.3510992410231317,ñbem,mam,ñbem,ñbem,ay,ñbem,mam,mam,ay,pañbem,mam,ñbem,ñbem,pañbem,ñbem,"mam ksen, ay",ay,mam,ay,pañbem,ñbem,mam,mam,mam,ay,ay,pañbem,mam,mam nd,ay,ñbem,pañbem,mam,pañbem,ñbem,ñbem,pañbem,mam,mam ksen,ñbem,ay,ay,pañbem,ñbem,ñbem,pañbem,ñbem,ay,mam,pañbem,ay,"mam ksen, ay",ñbem,ay,ay,mam,ñbem,mam,ay,mam ksen,mam,ay,ñbem,mam,pañbem,pañbem,ay,mam,ñbem,pañbem,mam,ay,"mam nd, ay",pañbem,pañbem,pañbem,pañbem,pañbem,pañbem,ñbem,ay,ay,mam,mam nd,pañbem,"bwow, buow","bwow, buow",bpap,bapi,awal,bpap,ami,awal,ami,bpap,"bwow, buow",amkan,amkan,awal,bapi,"bwow, buow",amkan,bpap,awal,amkan
6,0.32818681241682435,1.7546798950453015,1.4264930826284772,ay,pañbem,pañbem,ñbem,mam,ay,ñbem,ay,mam nd,"mam ksen, ay",pañbem,ay,ñbem,mam,mam,mam ksen,"mam ksen, ay",mam,ay,pañbem,pañbem,pañbem,pañbem,mam,mam ksen,pañbem,ñbem,ñbem,ñbem,ay,ñbem,ay,mam,ay,"mam nd, ay",pañbem,ñbem,mam,ñbem,mam,mam,ay,mam,ay,mam,ñbem,pañbem,mam,ay,ñbem,ñbem,ay,mam,pañbem,ay,ñbem,pañbem,pañbem,ay,ñbem,ay,pañbem,mam,pañbem,mam,ñbem,pañbem,pañbem,mam,ñbem,pañbem,pañbem,pañbem,ñbem,ay,ñbem,mam nd,ay,mam,ay,ay,mam,mam,ñbem,ñbem,awal,bpap,bapi,"bwow, buow",amkan,ami,amkan,amkan,awal,amkan,bpap,ami,"bwow, buow",bpap,awal,awal,bapi,bpap,"bwow, buow","bwow, buow"
7,0.22662536401779088,1.7173082764094367,1.4906829123916459,ay,ay,ñbem,ñbem,ay,pañbem,mam,ñbem,pañbem,mam,mam,mam,"mam ksen, ay",pañbem,ay,ay,pañbem,ñbem,ñbem,ñbem,"mam nd, ay",pañbem,pañbem,ay,mam,ñbem,ñbem,ay,mam,ay,mam,ay,pañbem,mam,mam,mam,mam,ay,mam,mam ksen,ay,mam,ay,pañbem,pañbem,pañbem,ñbem,mam,mam,pañbem,mam,pañbem,pañbem,pañbem,pañbem,ñbem,ñbem,ñbem,pañbem,mam,mam,ay,ñbem,ñbem,"mam ksen, ay",ñbem,ñbem,ñbem,ñbem,ñbem,ñbem,pañbem,ay,ay,pañbem,pañbem,mam nd,mam ksen,pañbem,mam nd,ay,ay,ay,mam,ay,amkan,bpap,"bwow, buow",amkan,"bwow, buow",bapi,awal,bapi,awal,amkan,ami,"bwow, buow","bwow, buow",ami,awal,bpap,bpap,amkan,bpap,awal
8,0.40455145196118614,1.7575876413570073,1.3530361893958212,ay,ñbem,ay,pañbem,ñbem,pañbem,ñbem,pañbem,pañbem,ñbem,mam,ay,mam,ñbem,mam,mam ksen,pañbem,pañbem,mam,ay,mam ksen,ay,ay,ay,mam,ay,ñbem,ñbem,mam,"mam ksen, ay",ñbem,ay,pañbem,mam nd,ñbem,pañbem,mam,mam,ay,ñbem,ay,pañbem,ay,"mam nd, ay",mam,mam,ay,ñbem,mam,mam,mam,ñbem,ay,ñbem,mam,ay,mam nd,ay,mam,ñbem,ñbem,pañbem,ay,pañbem,pañbem,ñbem,mam,"mam ksen, ay",pañbem,ay,pañbem,mam,pañbem,ñbem,ñbem,pañbem,ñbem,ay,pañbem,mam,mam,pañbem,pañbem,pañbem,ñbem,awal,awal,bapi,"bwow, buow",bpap,bpap,amkan,"bwow, buow","bwow, buow",amkan,bpap,ami,bpap,"bwow, buow",awal,amkan,awal,amkan,ami,bapi
9,0.3474639710237013,1.7466768476649221,1.3992128766412208,mam,pañbem,ñbem,pañbem,pañbem,mam,ay,ñbem,ay,ay,pañbem,ñbem,mam,mam,mam,ñbem,mam,ñbem,ñbem,mam,pañbem,ñbem,ay,mam nd,"mam nd, ay",pañbem,mam,ay,pañbem,mam,ñbem,ñbem,ay,ñbem,ñbem,pañbem,mam,pañbem,ay,pañbem,pañbem,mam,"mam ksen, ay",ay,mam,ñbem,ay,ñbem,mam,ay,pañbem,pañbem,ñbem,ay,pañbem,ñbem,ay,mam,ay,pañbem,pañbem,mam ksen,ay,ñbem,mam,pañbem,mam,ay,ñbem,mam ksen,ñbem,pañbem,ñbem,ay,mam,"mam ksen, ay",ay,pañbem,ay,ay,mam,ñbem,mam,pañbem,mam nd,awal,"bwow, buow",bpap,"bwow, buow",ami,amkan,"bwow, buow",bapi,bpap,awal,awal,ami,bapi,"bwow, buow",amkan,bpap,awal,amkan,amkan,bpap
