simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.09339964615745289,1.0133921791895577,0.9199925330321048,thungane,thungane,thungane,kave,thungane,kave,teina,kave,thuohine,kave,kave,kave,kave,kave,kave,thuohine,kave,thokana,kave,kave,thungane,thuohine,thuohine,kave,kave,thuohine,kave,thungane,thuohine,thuohine,thuohine,thungane,thuohine,thuohine,kave,kave,thuohine,kave,kave,kave,kave,thungane,thungane,thuohine,thuohine,thuohine,thungane,kave,kave,kave,thuohine,thungane,thuohine,kave,kave,kave,thuohine,thuohine,teina,thungane,kave,kave,thungane,thungane,thuohine,thungane,kave,thungane,kave,kave,thungane,kave,thungane,kave,kave,thungane,kave,thuohine,thungane,kave,kave,thuohine,thuohine,thungane,kave,"hinana, nhana","tamana, mhana",ingoa,"hinana, nhana","hinana, nhana","tamana, mhana","hinana, nhana","hinana, nhana",ingoa,"hinana, nhana","hinana, nhana","tamana, mhana","tamana, mhana",ingoa,"hinana, nhana","hinana, nhana","tamana, mhana",ingoa,"hinana, nhana","tamana, mhana"
1,0.17740627726675662,1.0133921791895577,0.8359859019228011,kave,thungane,kave,thuohine,kave,kave,thuohine,thuohine,kave,thuohine,kave,kave,kave,kave,thuohine,thungane,thungane,kave,kave,kave,kave,thungane,thuohine,kave,kave,kave,kave,thungane,thuohine,kave,kave,thungane,kave,thuohine,kave,thungane,kave,kave,thuohine,kave,teina,thuohine,thungane,kave,kave,thuohine,thuohine,kave,thungane,thuohine,thungane,thuohine,kave,kave,kave,teina,thungane,thungane,thungane,kave,thokana,thuohine,thungane,thungane,kave,kave,thuohine,kave,thungane,thuohine,thuohine,kave,thungane,thungane,thuohine,thungane,thuohine,thungane,kave,thungane,kave,kave,thuohine,kave,thuohine,"hinana, nhana","tamana, mhana",ingoa,"hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana","tamana, mhana","hinana, nhana","hinana, nhana","tamana, mhana","hinana, nhana",ingoa,ingoa,"tamana, mhana","tamana, mhana",ingoa,"tamana, mhana","hinana, nhana"
2,0.1510815587152441,1.0296530140645737,0.8785714553493296,kave,kave,kave,thuohine,kave,thungane,thuohine,thungane,thuohine,kave,kave,kave,thungane,kave,thuohine,thungane,kave,kave,thuohine,kave,thuohine,thungane,thungane,kave,thuohine,thungane,teina,thungane,thuohine,thungane,kave,kave,kave,kave,thuohine,thuohine,thungane,kave,thokana,kave,kave,kave,thungane,kave,kave,thuohine,kave,thuohine,thungane,teina,thungane,thungane,kave,thungane,kave,kave,thuohine,kave,kave,thungane,kave,kave,thuohine,thuohine,thuohine,kave,kave,kave,kave,kave,thungane,thungane,thuohine,kave,kave,kave,thuohine,thuohine,thuohine,thungane,thungane,thuohine,thungane,thuohine,kave,"tamana, mhana","hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana",ingoa,ingoa,ingoa,"hinana, nhana","tamana, mhana","hinana, nhana","hinana, nhana","tamana, mhana",ingoa,"hinana, nhana","tamana, mhana","tamana, mhana","tamana, mhana"
3,0.06912576447463237,1.0250218198575005,0.9558960553828681,kave,kave,kave,thungane,thuohine,thungane,thungane,kave,kave,kave,kave,thokana,kave,thuohine,thungane,thungane,teina,thuohine,kave,thuohine,kave,kave,kave,kave,thungane,thuohine,kave,kave,thungane,thuohine,thuohine,thungane,kave,kave,thuohine,thungane,kave,kave,kave,kave,thungane,thungane,kave,kave,thuohine,kave,thuohine,thuohine,kave,kave,kave,thuohine,thungane,thuohine,kave,thuohine,kave,thuohine,thungane,thuohine,kave,kave,thungane,kave,thuohine,teina,thuohine,thuohine,kave,thuohine,thungane,thungane,kave,thungane,thungane,thungane,kave,thungane,thuohine,kave,thungane,kave,kave,thuohine,kave,"tamana, mhana",ingoa,ingoa,"hinana, nhana","hinana, nhana","tamana, mhana","hinana, nhana",ingoa,"hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana","tamana, mhana","tamana, mhana","hinana, nhana","hinana, nhana",ingoa,"hinana, nhana","tamana, mhana","tamana, mhana"
4,0.08229346305655816,1.0439676895764558,0.9616742265198976,kave,thuohine,thungane,thungane,thuohine,kave,thungane,thuohine,thuohine,thuohine,thuohine,kave,kave,thuohine,thungane,kave,kave,thungane,kave,kave,thuohine,thuohine,thungane,thuohine,thuohine,kave,thuohine,kave,thuohine,thungane,kave,kave,teina,thuohine,kave,kave,thungane,kave,kave,thokana,kave,thungane,thuohine,thungane,kave,thungane,thungane,thungane,thuohine,thuohine,kave,kave,thuohine,kave,thuohine,thungane,kave,kave,kave,kave,thuohine,kave,kave,kave,thuohine,kave,thungane,kave,kave,kave,kave,kave,kave,thungane,thungane,kave,kave,kave,thungane,kave,thungane,thuohine,teina,thungane,thungane,"tamana, mhana","tamana, mhana",ingoa,"hinana, nhana","hinana, nhana","tamana, mhana","tamana, mhana","hinana, nhana","hinana, nhana","tamana, mhana","hinana, nhana",ingoa,"hinana, nhana","hinana, nhana",ingoa,ingoa,"hinana, nhana","hinana, nhana","tamana, mhana","hinana, nhana"
5,0.056175776849499814,1.0439676895764558,0.987791912726956,thungane,kave,thungane,thungane,kave,thuohine,kave,thuohine,kave,teina,kave,thungane,kave,kave,kave,thungane,thuohine,kave,kave,kave,teina,kave,kave,kave,thuohine,thungane,thungane,thuohine,thuohine,thungane,thungane,thuohine,thokana,kave,kave,kave,thuohine,kave,kave,thuohine,kave,kave,thungane,thuohine,thuohine,thuohine,thungane,kave,kave,thungane,thuohine,thuohine,kave,thuohine,thuohine,kave,kave,thungane,kave,thungane,kave,thungane,thungane,thungane,thungane,kave,thungane,kave,kave,thuohine,thungane,kave,kave,thungane,thuohine,thuohine,kave,kave,thuohine,thuohine,kave,kave,kave,thuohine,kave,"tamana, mhana","tamana, mhana","hinana, nhana",ingoa,"hinana, nhana",ingoa,"hinana, nhana","hinana, nhana","tamana, mhana","hinana, nhana","hinana, nhana",ingoa,"tamana, mhana","hinana, nhana","tamana, mhana",ingoa,"hinana, nhana","hinana, nhana","tamana, mhana","hinana, nhana"
6,0.17368377821649772,1.0374312377016655,0.8637474594851677,thungane,thuohine,kave,thungane,thungane,thungane,thungane,thuohine,thuohine,thungane,kave,kave,thungane,kave,kave,kave,kave,kave,thuohine,thuohine,thungane,kave,thokana,kave,kave,kave,kave,kave,thungane,kave,kave,kave,thuohine,thuohine,thungane,kave,thungane,thungane,thungane,kave,teina,kave,kave,thuohine,kave,thuohine,kave,thungane,thungane,kave,kave,kave,thuohine,kave,thungane,thuohine,thuohine,kave,thungane,kave,thuohine,thungane,thuohine,thuohine,thungane,thungane,kave,thuohine,thuohine,thuohine,kave,kave,thungane,thuohine,thuohine,kave,kave,kave,thuohine,kave,thuohine,teina,kave,kave,kave,"hinana, nhana","hinana, nhana","hinana, nhana","tamana, mhana",ingoa,"tamana, mhana","tamana, mhana","hinana, nhana",ingoa,"hinana, nhana","tamana, mhana","tamana, mhana",ingoa,"hinana, nhana","hinana, nhana","hinana, nhana",ingoa,"tamana, mhana","hinana, nhana","hinana, nhana"
7,0.06595629067316389,1.0250218198575005,0.9590655291843366,kave,thungane,thungane,thuohine,kave,kave,kave,kave,teina,kave,thungane,thungane,thungane,kave,kave,kave,kave,kave,thuohine,thuohine,kave,kave,thungane,kave,kave,thungane,kave,kave,thungane,kave,thuohine,kave,thuohine,kave,kave,thuohine,kave,thuohine,kave,thungane,kave,kave,thungane,thungane,thungane,kave,thuohine,kave,kave,kave,thuohine,teina,thuohine,thuohine,thuohine,thuohine,thungane,thungane,thokana,kave,kave,kave,thungane,thuohine,thuohine,thuohine,thungane,kave,thuohine,thungane,thuohine,kave,thuohine,thuohine,thungane,kave,kave,kave,thuohine,kave,thungane,kave,thungane,thuohine,thungane,"hinana, nhana","tamana, mhana","hinana, nhana",ingoa,"hinana, nhana","tamana, mhana","tamana, mhana",ingoa,"tamana, mhana","hinana, nhana","hinana, nhana","hinana, nhana","tamana, mhana","tamana, mhana","hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana",ingoa,ingoa
8,0.1547253292414731,1.0386088352168543,0.8838835059753812,kave,thokana,thungane,kave,kave,kave,thuohine,kave,thungane,kave,thungane,thungane,kave,thungane,thungane,thungane,thuohine,thungane,thungane,teina,kave,kave,kave,thungane,kave,thuohine,kave,thuohine,kave,thuohine,thungane,kave,thungane,thuohine,kave,kave,thungane,thuohine,kave,thuohine,kave,thungane,kave,thuohine,kave,thungane,thungane,kave,thungane,thuohine,thuohine,kave,kave,kave,kave,thuohine,thungane,kave,kave,thuohine,thuohine,teina,kave,thungane,thungane,thuohine,kave,kave,kave,thuohine,kave,kave,kave,thuohine,thuohine,kave,kave,thuohine,kave,thuohine,kave,kave,thuohine,thungane,thuohine,"tamana, mhana","hinana, nhana",ingoa,ingoa,"tamana, mhana","tamana, mhana",ingoa,"hinana, nhana","tamana, mhana","hinana, nhana",ingoa,"hinana, nhana","hinana, nhana","tamana, mhana","tamana, mhana","hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana","hinana, nhana"
9,0.0991448901400881,1.0511710866209665,0.9520261964808784,kave,thungane,kave,thuohine,kave,kave,kave,kave,thuohine,thungane,kave,kave,thuohine,thungane,kave,kave,kave,thuohine,thungane,kave,thuohine,kave,thuohine,thokana,kave,thuohine,thungane,thungane,thuohine,thungane,kave,thungane,kave,kave,kave,kave,thungane,kave,thuohine,kave,kave,thuohine,kave,thungane,thuohine,teina,thungane,thungane,kave,kave,thuohine,thuohine,kave,thungane,kave,kave,thuohine,kave,thuohine,thungane,kave,thuohine,thungane,thungane,kave,kave,teina,thungane,thungane,kave,kave,thungane,thuohine,thuohine,kave,kave,thungane,kave,thuohine,thuohine,kave,thuohine,thungane,kave,thuohine,"hinana, nhana","hinana, nhana",ingoa,"tamana, mhana","hinana, nhana","hinana, nhana","tamana, mhana","tamana, mhana","tamana, mhana","hinana, nhana",ingoa,"hinana, nhana",ingoa,"hinana, nhana","tamana, mhana","tamana, mhana","hinana, nhana","hinana, nhana",ingoa,"hinana, nhana"
