simulation_number,mutual_information,entropy,conditional_entropy,mB,mZ,myB,myZ,mFZD,mFBD,mMBD,mMZD,mFBS,mFZS,mMBS,mMZS,meB,meZ,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fB,fZ,fyB,fyZ,fFZD,fFBD,fMBD,fMZD,fFBS,fFZS,fMBS,fMZS,feB,feZ,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,mFB,mFZ,mMB,mMZ,mFeB,mFyB,mFeZ,mFyZ,mMeZ,mMyZ,mMeB,mMyB,fF,fM,fFB,fFZ,fMB,fMZ,fFeB,fFyB,fFeZ,fFyZ,fMeZ,fMyZ,fMeB,fMyB
0,0.12437201393467334,1.8501321515966906,1.7257601376620173,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yac̄,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,wac̄,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,dadal yac̄,emen,bubal yac̄,dadal yac̄,ʕeʕe,ʕeʕe,гІегІе,bubal yac̄,bubal yac̄,bubal wac̄,bubal wac̄,ʕeʕe,bubal yac̄,dadal yac̄,bubal wac̄,ebel,bubal yac̄,гІегІе,dadal yac̄,bubal wac̄,dadal yac̄,bubal wac̄,ebel,emen,bubal yac̄,dadal yac̄,bubal wac̄,гІегІе
1,0.10174389939613926,1.812499366251358,1.7107554668552187,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,dadal yac̄,bubal yac̄,bubal wac̄,гІегІе,bubal wac̄,dadal yac̄,ebel,bubal yac̄,emen,гІегІе,bubal wac̄,ʕeʕe,bubal yac̄,ebel,dadal yac̄,bubal yac̄,emen,bubal yac̄,bubal wac̄,ʕeʕe,dadal yac̄,гІегІе,dadal yac̄,ʕeʕe,bubal wac̄,bubal wac̄,dadal yac̄,bubal yac̄
2,0.11040003674328935,1.8197888333249896,1.7093887965817003,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yac̄,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,bubal yac̄,bubal wac̄,bubal wac̄,dadal yac̄,bubal yac̄,гІегІе,bubal yac̄,bubal yac̄,гІегІе,emen,ebel,ebel,bubal wac̄,bubal yac̄,ʕeʕe,гІегІе,bubal wac̄,dadal yac̄,ʕeʕe,ʕeʕe,bubal wac̄,dadal yac̄,emen,bubal yac̄,dadal yac̄,bubal wac̄,dadal yac̄,dadal yac̄
3,0.1412114269314999,1.8740082339856166,1.7327968070541167,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,wac̄,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,tʼinay yac̄,yacaʕal,wac̄,yacaʕal,dadal yac̄,emen,emen,гІегІе,bubal yac̄,bubal wac̄,гІегІе,bubal wac̄,ʕeʕe,bubal yac̄,ebel,bubal yac̄,bubal yac̄,dadal yac̄,bubal wac̄,ebel,ʕeʕe,dadal yac̄,bubal wac̄,ʕeʕe,bubal wac̄,dadal yac̄,гІегІе,dadal yac̄,bubal yac̄,bubal yac̄,bubal wac̄,dadal yac̄
4,0.14507169490906158,1.8371917266729043,1.6921200317638427,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,wac̄,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,tʼinaw wac̄,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,bubal yac̄,bubal wac̄,emen,гІегІе,bubal yac̄,bubal yac̄,bubal wac̄,dadal yac̄,dadal yac̄,dadal yac̄,bubal yac̄,dadal yac̄,ʕeʕe,dadal yac̄,ebel,bubal wac̄,emen,bubal wac̄,гІегІе,bubal wac̄,ʕeʕe,dadal yac̄,гІегІе,bubal wac̄,bubal yac̄,ebel,ʕeʕe,bubal yac̄
5,0.16526238999930198,1.8304564183096081,1.6651940283103062,yac̄,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,dadal yac̄,dadal yac̄,bubal yac̄,bubal wac̄,гІегІе,emen,ʕeʕe,bubal yac̄,bubal wac̄,bubal wac̄,bubal wac̄,ebel,ʕeʕe,bubal yac̄,bubal yac̄,bubal wac̄,ebel,bubal yac̄,dadal yac̄,гІегІе,гІегІе,emen,ʕeʕe,dadal yac̄,bubal yac̄,dadal yac̄,dadal yac̄,bubal wac̄
6,0.12513476022436243,1.7976843858657199,1.6725496256413575,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yac̄,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,wac̄,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,bubal wac̄,ebel,bubal yac̄,bubal yac̄,dadal yac̄,dadal yac̄,bubal yac̄,гІегІе,bubal yac̄,dadal yac̄,bubal wac̄,dadal yac̄,bubal wac̄,гІегІе,ʕeʕe,гІегІе,bubal wac̄,dadal yac̄,ʕeʕe,bubal wac̄,ʕeʕe,ebel,emen,dadal yac̄,bubal yac̄,emen,bubal yac̄,bubal wac̄
7,0.1428396285814617,1.811485969677371,1.6686463410959094,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,гІегІе,bubal wac̄,bubal wac̄,bubal yac̄,dadal yac̄,dadal yac̄,гІегІе,dadal yac̄,bubal wac̄,bubal wac̄,bubal wac̄,dadal yac̄,emen,ʕeʕe,ebel,bubal yac̄,ebel,bubal yac̄,dadal yac̄,bubal yac̄,ʕeʕe,dadal yac̄,гІегІе,bubal yac̄,ʕeʕe,bubal yac̄,emen,bubal wac̄
8,0.1577706959637144,1.839667633160848,1.6818969371971335,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,wac̄,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,bubal wac̄,гІегІе,dadal yac̄,dadal yac̄,bubal wac̄,bubal wac̄,bubal yac̄,ebel,dadal yac̄,bubal yac̄,dadal yac̄,bubal yac̄,bubal wac̄,гІегІе,bubal yac̄,ebel,dadal yac̄,ʕeʕe,emen,emen,bubal yac̄,ʕeʕe,гІегІе,bubal wac̄,bubal yac̄,ʕeʕe,bubal wac̄,dadal yac̄
9,0.13704900627651218,1.8121828024152498,1.6751337961387376,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinay yac̄,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,tʼinaw wac̄,yacaʕal,yacaʕal,yacaʕal,yacaʕal,yacaʕal,гІегІе,dadal yac̄,bubal yac̄,ʕeʕe,bubal wac̄,dadal yac̄,bubal wac̄,ebel,bubal wac̄,bubal wac̄,bubal yac̄,ʕeʕe,гІегІе,emen,bubal wac̄,dadal yac̄,гІегІе,bubal yac̄,dadal yac̄,emen,ʕeʕe,ebel,bubal wac̄,bubal yac̄,dadal yac̄,bubal yac̄,bubal yac̄,dadal yac̄
