simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.036652401353255426,1.3698615354811867,1.3332091341279313,"ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","nara, naran, nusa","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","nara, naran, nusa","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","nara, naran, nusa","nara, naran, nusa","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin",hain,hain,hain,"ama, aman","ama, aman","ina, inan",lain,"ama, aman","ina, inan","ama, aman","ama, aman",lain,"ama, aman","ina, inan",lain,"ina, inan","ina, inan","ina, inan",hain,lain
1,0.11036410606226021,1.3661588475692017,1.2557947415069415,"rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","nara, naran, nusa","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","nara, naran, nusa","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","nara, naran, nusa","ali, alin","ali, alin","ali, alin","nara, naran, nusa","ali, alin","ina, inan","ina, inan","ama, aman","ama, aman",hain,"ama, aman",hain,lain,lain,hain,"ina, inan",lain,"ama, aman","ama, aman",lain,hain,"ama, aman","ina, inan","ina, inan","ina, inan"
2,0.1794269923285925,1.3763979873559773,1.1969709950273848,"rian, riań","rian, riań","nara, naran, nusa","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","nara, naran, nusa","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","nara, naran, nusa","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","nara, naran, nusa","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin",hain,hain,lain,hain,"ama, aman","ama, aman","ina, inan","ina, inan",hain,"ama, aman","ama, aman","ama, aman",lain,"ina, inan",lain,lain,"ina, inan","ina, inan","ama, aman","ina, inan"
3,0.11159417148675788,1.3487876966267474,1.2371935251399895,"rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","nara, naran, nusa","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","nara, naran, nusa","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","nara, naran, nusa","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","nara, naran, nusa","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ama, aman",lain,"ama, aman","ina, inan","ina, inan",hain,hain,"ama, aman","ama, aman","ina, inan",lain,hain,hain,lain,"ama, aman","ina, inan",lain,"ina, inan","ama, aman","ina, inan"
4,0.07306625025570623,1.3487876966267474,1.2757214463710411,"nara, naran, nusa","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","nara, naran, nusa","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","nara, naran, nusa","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","nara, naran, nusa","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin",lain,"ama, aman","ina, inan","ama, aman",lain,"ama, aman",lain,hain,"ama, aman","ina, inan","ina, inan",hain,lain,hain,"ama, aman","ina, inan","ama, aman",hain,"ina, inan","ina, inan"
5,0.08916967263770537,1.3487876966267474,1.259618023989042,"ali, alin","nara, naran, nusa","rian, riań","rian, riań","nara, naran, nusa","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","nara, naran, nusa","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","nara, naran, nusa","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań",hain,"ina, inan","ina, inan","ama, aman","ama, aman",lain,"ama, aman","ama, aman","ina, inan","ina, inan","ama, aman","ina, inan",hain,hain,"ina, inan",lain,lain,lain,"ama, aman",hain
6,0.02408641624381369,1.3487876966267474,1.3247012803829337,"nara, naran, nusa","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","nara, naran, nusa","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","nara, naran, nusa","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","nara, naran, nusa","rian, riań","rian, riań","rian, riań","rian, riań","ina, inan",hain,"ama, aman","ina, inan",lain,"ama, aman","ama, aman","ina, inan",hain,"ina, inan",lain,lain,lain,hain,"ama, aman","ina, inan","ama, aman","ina, inan","ama, aman",hain
7,0.08829186901681219,1.358231894813244,1.2699400257964317,"ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","nara, naran, nusa","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","nara, naran, nusa","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","nara, naran, nusa","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","nara, naran, nusa","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","ama, aman","ina, inan","ina, inan",hain,"ama, aman","ama, aman",lain,lain,hain,"ama, aman","ina, inan",lain,"ina, inan",hain,"ama, aman",lain,"ina, inan","ina, inan",hain,"ama, aman"
8,0.12176259645194176,1.3698615354811865,1.2480989390292447,"nara, naran, nusa","ali, alin","rian, riań","nara, naran, nusa","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","nara, naran, nusa","rian, riań","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","nara, naran, nusa","ali, alin","rian, riań","ali, alin",lain,lain,"ina, inan",hain,lain,hain,"ina, inan","ama, aman","ina, inan","ina, inan","ama, aman",hain,"ina, inan","ama, aman",hain,"ama, aman","ama, aman","ina, inan","ama, aman",lain
9,0.07707315711120843,1.371768896629724,1.2946957395185155,"rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","nara, naran, nusa","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","nara, naran, nusa","nara, naran, nusa","ali, alin","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","nara, naran, nusa","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","ali, alin","ali, alin","rian, riań","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","rian, riań","rian, riań","rian, riań","rian, riań","rian, riań","ali, alin","rian, riań","rian, riań","ali, alin","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań","rian, riań","ali, alin","rian, riań","ali, alin","rian, riań","ali, alin","ali, alin","rian, riań",lain,hain,lain,"ama, aman","ina, inan","ina, inan","ama, aman","ama, aman","ina, inan","ina, inan",hain,"ina, inan","ama, aman","ama, aman",lain,"ama, aman","ina, inan",lain,hain,hain
