simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.16183816041453336,1.5627231471181675,1.4008849867036341,kazensista,kazenbrada,kazensista,brada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,sisi,kazensista,kazensista,kazensista,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,brada,kazensista,kazensista,sisi,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,sisi,kazenbrada,kazenbrada,brada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,sisi,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,"awa, awade","ama, mama","ama, mama","ankel, dadi, papa",anti,anti,"ama, mama","ankel, dadi, papa","ankel, dadi, papa","awa, awade","ankel, dadi, papa","awa, awade",anti,"ama, mama","ama, mama","ama, mama","dadi, pada, papa",anti,"awa, awade","dadi, pada, papa"
1,0.1618221631070056,1.5491861453016877,1.3873639821946822,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,brada,kazensista,kazensista,kazenbrada,kazenbrada,sisi,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,sisi,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,sisi,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,brada,sisi,kazenbrada,kazensista,brada,kazensista,kazensista,kazenbrada,"ankel, dadi, papa","awa, awade",anti,"ama, mama","awa, awade","ama, mama",anti,"awa, awade","ankel, dadi, papa","ama, mama","dadi, pada, papa","ankel, dadi, papa","dadi, pada, papa",anti,"ama, mama","ama, mama","awa, awade","ama, mama",anti,"ankel, dadi, papa"
2,0.213657254548542,1.5673522378444211,1.3536949832958791,kazensista,kazensista,sisi,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,brada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,brada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,sisi,kazenbrada,kazensista,sisi,kazensista,sisi,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,brada,kazenbrada,kazenbrada,kazenbrada,kazensista,"awa, awade","ankel, dadi, papa",anti,"awa, awade","ama, mama","awa, awade","ama, mama","dadi, pada, papa",anti,"ama, mama","ankel, dadi, papa","ama, mama",anti,"ama, mama","ama, mama","ankel, dadi, papa",anti,"ankel, dadi, papa","dadi, pada, papa","awa, awade"
3,0.18652188401511838,1.5627231471181677,1.3762012631030494,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,brada,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazensista,brada,kazenbrada,kazenbrada,kazensista,kazensista,sisi,kazenbrada,kazenbrada,kazenbrada,sisi,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,sisi,sisi,kazensista,kazensista,brada,kazenbrada,kazensista,kazensista,kazensista,kazensista,anti,"ama, mama","ama, mama",anti,"dadi, pada, papa","awa, awade","ankel, dadi, papa","ama, mama","ama, mama","dadi, pada, papa","awa, awade","ankel, dadi, papa","ama, mama","ama, mama","awa, awade",anti,"ankel, dadi, papa","awa, awade","ankel, dadi, papa",anti
4,0.25025217827343527,1.5627231471181675,1.3124709688447322,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,sisi,kazenbrada,kazensista,kazensista,sisi,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,brada,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,brada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,brada,kazensista,kazensista,kazensista,kazenbrada,kazensista,sisi,sisi,"ankel, dadi, papa","ankel, dadi, papa","awa, awade","ama, mama","dadi, pada, papa","ama, mama",anti,"awa, awade","awa, awade","ankel, dadi, papa",anti,"awa, awade","ama, mama","ama, mama","ama, mama",anti,"dadi, pada, papa","ankel, dadi, papa","ama, mama",anti
5,0.12008720948560092,1.5388643487004237,1.4187771392148227,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,brada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,sisi,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,brada,kazensista,sisi,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,brada,sisi,kazenbrada,kazensista,kazenbrada,kazenbrada,sisi,kazenbrada,"dadi, pada, papa","ankel, dadi, papa","ama, mama","ama, mama","awa, awade","dadi, pada, papa","awa, awade",anti,anti,anti,"awa, awade","ama, mama","ankel, dadi, papa","awa, awade","ama, mama","ankel, dadi, papa","ankel, dadi, papa","ama, mama",anti,"ama, mama"
6,0.05335295094513892,1.5462783989899815,1.4929254480448426,kazensista,kazenbrada,kazensista,kazenbrada,sisi,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,sisi,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,brada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,sisi,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,brada,kazenbrada,brada,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,sisi,kazensista,"ama, mama",anti,"awa, awade","ama, mama","ankel, dadi, papa","ama, mama","ama, mama",anti,"awa, awade","awa, awade",anti,"ama, mama","ankel, dadi, papa","ankel, dadi, papa","dadi, pada, papa","awa, awade","dadi, pada, papa","ankel, dadi, papa",anti,"ama, mama"
7,0.17676553956506025,1.5462783989899818,1.3695128594249215,kazensista,brada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazensista,sisi,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,brada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,sisi,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,brada,kazenbrada,kazensista,kazenbrada,kazenbrada,sisi,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,sisi,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazensista,"ama, mama","dadi, pada, papa","ama, mama","ankel, dadi, papa",anti,anti,"awa, awade","awa, awade","ama, mama","ankel, dadi, papa","dadi, pada, papa",anti,"ankel, dadi, papa","awa, awade",anti,"awa, awade","ama, mama","ankel, dadi, papa","ama, mama","ama, mama"
8,0.24599192651822732,1.5571130980576458,1.3111211715394184,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,brada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,sisi,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,brada,kazensista,kazensista,kazenbrada,brada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,sisi,kazenbrada,kazensista,sisi,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,sisi,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazensista,"awa, awade",anti,"ama, mama","ama, mama","ankel, dadi, papa","ankel, dadi, papa",anti,"ama, mama","ama, mama","ama, mama",anti,"awa, awade","ankel, dadi, papa","ama, mama","dadi, pada, papa","dadi, pada, papa","awa, awade","ankel, dadi, papa","awa, awade",anti
9,0.12137584759356224,1.5660689192099264,1.4446930716163642,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,sisi,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,sisi,kazenbrada,kazenbrada,kazensista,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,brada,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazenbrada,brada,kazenbrada,kazenbrada,kazensista,kazenbrada,sisi,kazensista,sisi,kazenbrada,kazensista,kazensista,kazenbrada,kazenbrada,kazensista,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazensista,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazenbrada,kazenbrada,kazensista,kazensista,kazenbrada,kazensista,kazenbrada,kazensista,kazenbrada,brada,kazenbrada,"ama, mama","awa, awade",anti,anti,"dadi, pada, papa","awa, awade","awa, awade","awa, awade",anti,"ankel, dadi, papa","dadi, pada, papa","ama, mama","ama, mama","ama, mama","ama, mama","ankel, dadi, papa","ama, mama","ankel, dadi, papa",anti,"ankel, dadi, papa"
