simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.09325971185636672,1.2135652713163758,1.120305559460009,kaki,ka',kaki,di',kaki,di',kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,bu',bu',iyang,bu',pa',pa',bu',bu',bu',bu',pa',pa',pa',pa',emma',pa',emma',iyang,pa',bu'
1,0.07634936400235892,1.192854958575232,1.116505594572873,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,pa',bu',pa',bu',pa',pa',iyang,bu',emma',bu',pa',iyang,pa',bu',bu',bu',emma',bu',pa',pa'
2,0.05421680291802611,1.192854958575232,1.1386381556572058,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,bu',pa',pa',bu',pa',bu',bu',iyang,pa',bu',bu',emma',emma',pa',pa',bu',pa',bu',iyang,pa'
3,0.04571545767161833,1.192854958575232,1.1471395009036136,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,bu',emma',pa',bu',bu',iyang,pa',iyang,pa',bu',bu',bu',bu',pa',pa',emma',pa',pa',bu',pa'
4,0.058832029024808774,1.140352470501135,1.0815204414763262,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,bu',bu',bu',pa',pa',bu',bu',pa',iyang,bu',pa',pa',bu',iyang,pa',emma',pa',bu',emma',pa'
5,0.013804121900836241,1.192854958575232,1.1790508366743957,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,ka',kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',bu',bu',bu',pa',bu',iyang,bu',pa',pa',pa',pa',bu',pa',pa',pa',iyang,emma',bu',bu',emma'
6,0.06721957757498553,1.2135652713163756,1.14634569374139,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',bu',pa',bu',emma',bu',bu',emma',pa',iyang,pa',pa',iyang,bu',pa',pa',bu',pa',bu',bu',pa'
7,0.013804121900836241,1.192854958575232,1.1790508366743957,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',ka',kaki,kaki,kaki,pa',emma',bu',pa',bu',pa',bu',bu',bu',iyang,iyang,pa',pa',pa',bu',bu',pa',pa',emma',bu'
8,0.09377551345194357,1.1935496040981333,1.0997740906461897,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,bu',emma',pa',pa',pa',bu',bu',pa',bu',bu',pa',emma',pa',pa',pa',iyang,iyang,bu',bu',bu'
9,0.06173424371074243,1.1403524705011352,1.0786182267903928,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,di',ka',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,di',kaki,kaki,kaki,kaki,kaki,kaki,kaki,kaki,pa',pa',bu',pa',pa',bu',pa',bu',bu',pa',pa',pa',bu',emma',bu',iyang,bu',bu',iyang,emma'
