simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.3119947371144427,1.8559377125214254,1.5439429754069827,gite,sibo,sibo,ginuwe,siwe,gibo,gibo,sibo,gibo,sibo,sibo,site,ginuwe,sibo,sibo,gibo,ginuwe,site,gibo,ginuwe,site,ginuwe,sibo,gibo,site,sibo,sibo,gite,gite,siwe,siwe,siwe,gibo,gibo,gibo,gite,ginuwe,gibo,gibo,siwe,siwe,gibo,ginuwe,ginuwe,site,gite,gite,sibo,gibo,gibo,gibo,gibo,site,sibo,ginuwe,siwe,gibo,siwe,sibo,ginuwe,gibo,gite,site,gite,site,site,gibo,sibo,siwe,gite,sibo,siwe,ginuwe,siwe,sibo,gibo,siwe,sibo,gite,sibo,gite,sibo,site,site,sibo,giängä,tumä,isä,giängä,"tumä, gelitumä",isä,site,giängä,tumä,site,"tumä, gelitumä",tumä,tumä,siwe,"isä, gelivitä",siwe,isä,"isä, gelivitä",isä,giängä
1,0.5223453199031314,1.9018310071488316,1.3794856872457002,site,site,ginuwe,sibo,sibo,sibo,site,gibo,gibo,site,sibo,sibo,sibo,siwe,siwe,siwe,ginuwe,sibo,gibo,siwe,ginuwe,ginuwe,siwe,gibo,siwe,gibo,gibo,sibo,gite,siwe,gibo,site,gibo,siwe,site,ginuwe,sibo,gite,siwe,gibo,ginuwe,site,ginuwe,gibo,siwe,gibo,gibo,sibo,gibo,sibo,ginuwe,gite,sibo,ginuwe,gibo,site,gite,site,sibo,gibo,siwe,gibo,sibo,gibo,gite,gite,sibo,gite,sibo,gite,gibo,site,gibo,gite,ginuwe,sibo,gite,sibo,site,sibo,sibo,gite,siwe,ginuwe,gibo,isä,"tumä, gelitumä","isä, gelivitä","isä, gelivitä",giängä,isä,giängä,giängä,siwe,site,tumä,tumä,giängä,isä,"tumä, gelitumä",siwe,tumä,tumä,isä,site
2,0.4636079948165046,1.8668485062135105,1.403240511397006,siwe,gibo,site,sibo,sibo,gibo,sibo,siwe,gite,sibo,siwe,gibo,gibo,ginuwe,site,gite,sibo,gibo,siwe,site,ginuwe,ginuwe,ginuwe,sibo,siwe,sibo,gibo,gite,gibo,siwe,sibo,sibo,ginuwe,gibo,gibo,sibo,ginuwe,site,siwe,gite,sibo,gite,sibo,gite,sibo,site,site,ginuwe,sibo,gibo,sibo,gibo,gite,gibo,site,sibo,gibo,sibo,ginuwe,gibo,siwe,siwe,gibo,gibo,gite,gibo,siwe,gibo,ginuwe,gite,siwe,site,site,ginuwe,siwe,gibo,gite,gite,sibo,ginuwe,site,sibo,gibo,sibo,site,tumä,tumä,"isä, gelivitä",tumä,"isä, gelivitä",giängä,isä,siwe,siwe,giängä,"tumä, gelitumä",giängä,isä,site,giängä,isä,site,"tumä, gelitumä",isä,tumä
3,0.4616245390435467,1.8559377125214256,1.3943131734778789,gibo,sibo,gibo,ginuwe,ginuwe,gite,gibo,site,gibo,siwe,gite,site,siwe,sibo,siwe,sibo,siwe,ginuwe,site,sibo,ginuwe,site,siwe,gibo,gibo,gibo,sibo,site,sibo,gite,site,siwe,gite,siwe,gite,sibo,site,gibo,siwe,ginuwe,gite,sibo,gite,sibo,sibo,siwe,sibo,sibo,gibo,ginuwe,ginuwe,gite,sibo,site,ginuwe,gite,site,ginuwe,site,gibo,gite,sibo,sibo,sibo,sibo,gibo,sibo,gibo,sibo,sibo,ginuwe,gite,gibo,siwe,gibo,site,gibo,gibo,siwe,gibo,gibo,ginuwe,siwe,gibo,gibo,"isä, gelivitä",giängä,isä,tumä,"tumä, gelitumä",giängä,tumä,site,isä,giängä,giängä,isä,isä,"tumä, gelitumä",tumä,siwe,tumä,"isä, gelivitä",siwe,site
4,0.3766370792570022,1.8668485062135107,1.4902114269565085,gite,sibo,siwe,siwe,sibo,site,siwe,gite,site,gibo,gite,siwe,ginuwe,ginuwe,ginuwe,siwe,gibo,gibo,gite,gite,siwe,site,gibo,gibo,site,sibo,gibo,siwe,ginuwe,siwe,siwe,gite,sibo,site,gibo,sibo,gite,ginuwe,site,ginuwe,sibo,sibo,site,gibo,sibo,site,site,sibo,ginuwe,sibo,sibo,gibo,gite,gibo,site,site,siwe,gite,sibo,ginuwe,gite,sibo,gibo,ginuwe,sibo,ginuwe,gite,gibo,gibo,sibo,gibo,gibo,sibo,siwe,sibo,siwe,ginuwe,gibo,gibo,gibo,sibo,gibo,sibo,gibo,sibo,giängä,"isä, gelivitä",site,isä,tumä,giängä,site,"isä, gelivitä",isä,"tumä, gelitumä",siwe,tumä,tumä,"tumä, gelitumä",isä,giängä,tumä,isä,siwe,giängä
5,0.39979476922641566,1.8962170774689961,1.4964223082425805,sibo,site,ginuwe,gibo,gibo,sibo,sibo,gibo,gibo,site,ginuwe,gibo,site,sibo,gibo,siwe,gite,gite,siwe,gibo,gite,sibo,siwe,gite,gibo,ginuwe,siwe,gite,site,sibo,sibo,siwe,sibo,gite,gibo,sibo,ginuwe,site,sibo,gibo,siwe,site,siwe,gibo,gibo,gibo,gibo,sibo,sibo,gite,ginuwe,ginuwe,gibo,sibo,siwe,sibo,siwe,gite,gite,sibo,ginuwe,sibo,sibo,sibo,site,site,gibo,gite,ginuwe,sibo,site,gite,ginuwe,ginuwe,gibo,site,siwe,site,sibo,gibo,ginuwe,siwe,gibo,gibo,siwe,giängä,"tumä, gelitumä",tumä,"tumä, gelitumä",site,isä,isä,tumä,giängä,"isä, gelivitä",giängä,tumä,isä,tumä,siwe,giängä,"isä, gelivitä",siwe,site,isä
6,0.4070442853345597,1.8559377125214254,1.4488934271868656,gibo,ginuwe,sibo,sibo,gibo,siwe,sibo,sibo,gibo,ginuwe,sibo,siwe,ginuwe,gibo,sibo,gibo,sibo,siwe,sibo,gibo,siwe,gite,gibo,gibo,gibo,gite,siwe,sibo,siwe,siwe,site,site,sibo,site,site,siwe,ginuwe,gibo,gite,sibo,site,ginuwe,gite,gibo,ginuwe,sibo,gibo,site,site,gibo,sibo,site,ginuwe,gite,gite,sibo,sibo,site,siwe,gibo,gite,siwe,sibo,site,gite,gite,sibo,gibo,ginuwe,gibo,gite,siwe,gibo,ginuwe,site,sibo,gite,sibo,siwe,sibo,gibo,ginuwe,ginuwe,gibo,gibo,isä,isä,isä,giängä,giängä,"isä, gelivitä",site,giängä,"isä, gelivitä",tumä,tumä,tumä,siwe,"tumä, gelitumä",siwe,"tumä, gelitumä",tumä,isä,site,giängä
7,0.425436092476424,1.8853062837769108,1.4598701913004868,ginuwe,site,site,site,gite,gibo,site,siwe,sibo,gite,site,siwe,gibo,site,ginuwe,ginuwe,sibo,siwe,sibo,gibo,gibo,gite,gibo,ginuwe,sibo,sibo,siwe,ginuwe,gibo,ginuwe,sibo,gite,ginuwe,gibo,ginuwe,sibo,gibo,site,gibo,site,sibo,sibo,gibo,sibo,siwe,siwe,sibo,gibo,gite,gibo,gibo,siwe,gibo,ginuwe,sibo,sibo,site,sibo,sibo,gibo,sibo,site,sibo,gite,siwe,gibo,sibo,gibo,gibo,ginuwe,gibo,siwe,sibo,sibo,gite,gite,siwe,gite,gite,site,gibo,siwe,siwe,gite,ginuwe,siwe,tumä,isä,giängä,"tumä, gelitumä",site,"tumä, gelitumä",tumä,giängä,giängä,tumä,site,isä,isä,tumä,"isä, gelivitä","isä, gelivitä",isä,siwe,giängä
8,0.4807644160163993,1.8853062837769108,1.4045418677605115,ginuwe,ginuwe,site,siwe,siwe,gibo,site,gite,site,site,site,sibo,ginuwe,gibo,gibo,gite,sibo,gibo,siwe,ginuwe,site,gibo,sibo,sibo,siwe,gibo,siwe,site,site,ginuwe,sibo,gibo,sibo,sibo,sibo,gibo,gibo,ginuwe,gite,sibo,gite,sibo,gite,sibo,ginuwe,sibo,sibo,sibo,ginuwe,gibo,sibo,ginuwe,sibo,gite,gibo,siwe,siwe,siwe,site,site,gite,gite,siwe,sibo,sibo,gite,gibo,siwe,gibo,ginuwe,sibo,gibo,gite,site,gibo,ginuwe,gibo,siwe,siwe,gibo,sibo,gibo,gibo,gite,gibo,isä,isä,giängä,isä,giängä,"isä, gelivitä",site,"isä, gelivitä",giängä,tumä,tumä,tumä,tumä,isä,siwe,siwe,"tumä, gelitumä","tumä, gelitumä",site,giängä
9,0.5399943696028395,1.8668485062135105,1.326854136610671,gite,site,sibo,gibo,siwe,site,sibo,ginuwe,gite,gibo,site,gibo,sibo,sibo,gibo,gite,site,gibo,sibo,ginuwe,gite,ginuwe,gibo,gibo,gibo,gite,gibo,sibo,siwe,sibo,sibo,sibo,site,ginuwe,gite,gibo,gibo,ginuwe,ginuwe,sibo,siwe,sibo,siwe,sibo,ginuwe,gibo,site,gibo,ginuwe,siwe,site,siwe,sibo,gibo,gite,siwe,sibo,site,site,gite,sibo,siwe,gibo,ginuwe,site,siwe,ginuwe,gibo,siwe,sibo,gibo,gite,sibo,sibo,gibo,gite,siwe,sibo,gite,gibo,siwe,site,ginuwe,gibo,sibo,"tumä, gelitumä",tumä,site,tumä,giängä,isä,giängä,tumä,giängä,tumä,isä,"isä, gelivitä","tumä, gelitumä",siwe,"isä, gelivitä",giängä,isä,isä,site,siwe
