simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.16056277372682448,1.355324148501538,1.1947613747747134,ihanos,namuk,namuk,es-anem,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,namek,es-anem,ihanos,ihanos,ihanos,namuk,namuk,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,es-anum,ihanos,namek,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,maɣay-anem,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namek,ihanos,namek,ihanos,ihanos,es-anum,ihanos,namek,namek,ihanos,ihanos,namek,ihanos,maɣay-anum,namek,maɣay-anum,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,namek,ihanos,namuk,ihanos,wahok,wahok,wah,wahok,ehway,ehway,ehway,wah,wah,wah,ehwyak,wah,ehway,ehwyak,ehway,ehway,wah,ehwyak,wahok,ehwyak
1,0.13889092241249545,1.355324148501538,1.2164332260890425,ihanos,namuk,namek,ihanos,ihanos,ihanos,ihanos,maɣay-anum,namuk,ihanos,namek,ihanos,ihanos,namek,namuk,namuk,ihanos,namek,maɣay-anem,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,es-anum,namuk,ihanos,ihanos,namek,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,maɣay-anum,ihanos,ihanos,ihanos,namek,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namek,es-anem,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,es-anem,namuk,ihanos,ihanos,ihanos,namek,es-anum,ihanos,wah,ehwyak,ehwyak,wah,ehway,wahok,ehway,wahok,wahok,wah,ehway,ehwyak,wah,wahok,ehway,wah,ehway,ehway,wah,ehwyak
2,0.17639885160021884,1.371768896629724,1.195370045029505,namek,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,es-anem,ihanos,ihanos,namuk,namuk,ihanos,namek,ihanos,namek,ihanos,ihanos,ihanos,es-anum,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,maɣay-anum,ihanos,ihanos,ihanos,namuk,namuk,ihanos,es-anum,ihanos,ihanos,ihanos,ihanos,namek,ihanos,namek,ihanos,ihanos,namuk,namuk,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namek,maɣay-anum,namek,ihanos,ihanos,ihanos,ihanos,es-anem,namek,ihanos,ihanos,ihanos,namek,maɣay-anem,ihanos,namuk,ihanos,namuk,ihanos,namuk,ihanos,ihanos,ehway,ehwyak,ehwyak,wah,wahok,ehwyak,ehway,wah,ehwyak,wah,wahok,wahok,wah,wah,ehway,ehway,wahok,ehway,wah,ehway
3,0.1683886539417625,1.355324148501538,1.1869354945597754,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,namek,namuk,maɣay-anum,ihanos,es-anum,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,namuk,ihanos,namek,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,es-anem,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namek,namek,namek,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,namuk,ihanos,namuk,ihanos,ihanos,ihanos,es-anem,ihanos,ihanos,maɣay-anem,ihanos,ihanos,ihanos,ihanos,maɣay-anum,ihanos,namuk,namuk,namuk,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,es-anum,wahok,wahok,wah,ehwyak,ehway,wah,wah,wah,ehwyak,ehway,wahok,wah,ehway,wahok,ehway,ehway,wah,ehway,ehwyak,ehwyak
4,0.2273554405005178,1.34791009821198,1.1205546577114622,namek,namuk,namuk,ihanos,ihanos,namuk,ihanos,namek,ihanos,namuk,ihanos,namek,ihanos,maɣay-anum,namuk,ihanos,maɣay-anem,ihanos,namek,namek,es-anum,ihanos,ihanos,ihanos,ihanos,ihanos,es-anem,ihanos,ihanos,namuk,ihanos,es-anum,ihanos,ihanos,ihanos,ihanos,namek,ihanos,namuk,namek,ihanos,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,es-anem,namek,namek,maɣay-anum,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,wah,wahok,ehway,ehway,wah,wah,wah,ehway,ehwyak,wah,wah,wahok,wahok,wahok,ehway,ehway,ehwyak,ehwyak,ehwyak,ehway
5,0.16943993219439046,1.3698615354811867,1.2004216032867963,ihanos,ihanos,ihanos,namek,namek,ihanos,ihanos,es-anem,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,namek,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,namuk,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,namuk,namek,ihanos,es-anum,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,maɣay-anum,es-anum,ihanos,ihanos,namek,namek,ihanos,ihanos,ihanos,namuk,ihanos,namuk,ihanos,ihanos,namek,ihanos,maɣay-anem,ihanos,namek,ihanos,maɣay-anum,namuk,ihanos,es-anem,namek,ihanos,wahok,wah,ehwyak,ehway,ehwyak,ehway,wah,wahok,wah,ehway,wahok,ehwyak,wahok,wah,ehwyak,ehway,wah,ehway,ehway,wah
6,0.1314419678948342,1.3647683466880343,1.2333263787932,namek,ihanos,ihanos,ihanos,ihanos,ihanos,es-anem,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,namek,ihanos,ihanos,es-anem,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,namuk,ihanos,maɣay-anum,ihanos,namuk,ihanos,ihanos,namek,ihanos,ihanos,ihanos,maɣay-anem,namek,ihanos,namek,namek,ihanos,ihanos,ihanos,namek,namuk,ihanos,ihanos,ihanos,es-anum,ihanos,ihanos,ihanos,namek,namek,namuk,ihanos,ihanos,es-anum,maɣay-anum,ehway,ehwyak,wahok,ehwyak,ehway,ehwyak,ehway,wah,wah,ehway,ehway,wahok,wah,ehwyak,ehway,wah,wahok,wah,wahok,wah
7,0.3076580745007129,1.3652324447549333,1.0575743702542204,namuk,ihanos,namek,ihanos,ihanos,namek,ihanos,namek,namek,ihanos,ihanos,ihanos,namek,ihanos,namuk,ihanos,namek,ihanos,es-anum,ihanos,ihanos,namuk,maɣay-anem,ihanos,ihanos,ihanos,ihanos,namuk,es-anem,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,maɣay-anum,ihanos,namek,ihanos,ihanos,ihanos,es-anem,ihanos,namuk,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,namuk,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,namek,ihanos,maɣay-anum,ihanos,ihanos,namek,ihanos,es-anum,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,ehwyak,wah,wah,ehway,ehwyak,wahok,wahok,ehway,wah,wah,wahok,ehwyak,ehway,ehway,ehwyak,wahok,ehway,ehway,wah,wah
8,0.19519075240389339,1.3487876966267474,1.153596944222854,ihanos,ihanos,maɣay-anum,ihanos,ihanos,ihanos,ihanos,namek,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namek,ihanos,maɣay-anum,namuk,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,namek,ihanos,namuk,ihanos,es-anem,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,namuk,ihanos,namek,ihanos,ihanos,ihanos,namuk,ihanos,es-anum,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,namek,ihanos,es-anem,namek,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,es-anum,namuk,ihanos,namek,namuk,maɣay-anem,ihanos,ihanos,ihanos,ihanos,namek,wahok,wah,ehway,wah,ehwyak,ehwyak,ehway,ehway,wahok,wah,wah,wah,ehway,ehwyak,ehway,wah,ehway,wahok,ehwyak,wahok
9,0.12475519258264112,1.3487876966267474,1.2240325040441062,ihanos,ihanos,ihanos,ihanos,ihanos,namek,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,maɣay-anum,namek,ihanos,ihanos,namuk,ihanos,es-anum,ihanos,namuk,namuk,ihanos,ihanos,namuk,ihanos,namek,namek,ihanos,ihanos,ihanos,ihanos,namek,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,namek,ihanos,namek,ihanos,ihanos,namek,ihanos,es-anem,ihanos,ihanos,ihanos,ihanos,namek,ihanos,maɣay-anem,ihanos,ihanos,maɣay-anum,ihanos,ihanos,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,namek,es-anem,namuk,es-anum,ihanos,ihanos,ihanos,namuk,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ihanos,ehwyak,wah,ehway,wah,wahok,wah,wah,ehwyak,wahok,ehwyak,wah,ehway,ehway,wahok,ehway,ehwyak,ehway,wah,ehway,wahok
