simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.1187756205944761,1.1935496040981333,1.0747739835036572,kayim,kayim,kayim,"ötad, agi, anochi","ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna","ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,mother,mother,"alitau, ama","alitau, ama",ina,ama,ina,mother,"alitau, ama",mother,mother,mother,mother,"alitau, ama","alitau, ama","alitau, ama","alitau, ama",ama,"alitau, ama",mother
1,0.047807178843298104,1.1935496040981333,1.1457424252548352,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,"ötad, agi, anochi",kayim,kayim,"ötad, agi, yuna","ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,mother,ina,"alitau, ama","alitau, ama",ama,mother,"alitau, ama",mother,"alitau, ama","alitau, ama",ama,"alitau, ama",mother,"alitau, ama",mother,mother,ina,mother,"alitau, ama",mother
2,0.0471578420256602,1.1935496040981333,1.146391762072473,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,"alitau, ama","alitau, ama","alitau, ama","alitau, ama",ama,ina,mother,ama,mother,"alitau, ama",mother,mother,"alitau, ama","alitau, ama",mother,mother,ina,mother,mother,"alitau, ama"
3,0.11094405772987481,1.192854958575232,1.0819109008453571,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi","ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,mother,ina,mother,"alitau, ama",ina,mother,"alitau, ama","alitau, ama","alitau, ama",mother,mother,mother,"alitau, ama",mother,ama,mother,"alitau, ama","alitau, ama","alitau, ama",ama
4,0.06410404229739974,1.2149847829974896,1.1508807407000898,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,mother,mother,ama,"alitau, ama","alitau, ama","alitau, ama",mother,"alitau, ama",ama,mother,mother,mother,"alitau, ama","alitau, ama","alitau, ama",ina,"alitau, ama",mother,ina,mother
5,0.15123189193690778,1.1907686023357982,1.0395367103988904,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna","ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,mother,mother,mother,mother,"alitau, ama",mother,ama,"alitau, ama","alitau, ama","alitau, ama","alitau, ama",ama,mother,"alitau, ama","alitau, ama",ina,"alitau, ama",mother,ina,mother
6,0.09604045337056744,1.192854958575232,1.0968145052046645,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,ama,"alitau, ama",mother,"alitau, ama",mother,"alitau, ama","alitau, ama",mother,"alitau, ama",mother,ama,"alitau, ama",mother,"alitau, ama","alitau, ama",ina,mother,ina,mother,mother
7,0.0743885921148042,1.2135652713163756,1.1391766792015714,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,mother,"alitau, ama",ama,"alitau, ama",ina,"alitau, ama",ina,mother,"alitau, ama",mother,"alitau, ama",mother,"alitau, ama",mother,"alitau, ama",ama,"alitau, ama",mother,mother,mother
8,0.10621686757218973,1.2149847829974896,1.1087679154252998,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna","ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,"ötad, agi, yuna",kayim,kayim,"alitau, ama",mother,ama,"alitau, ama",mother,mother,mother,ama,"alitau, ama",mother,ina,mother,ina,"alitau, ama","alitau, ama",mother,mother,"alitau, ama","alitau, ama","alitau, ama"
9,0.08447750251896302,1.1403524705011352,1.0558749679821722,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi","ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,"ötad, agi, yuna",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,kayim,kayim,kayim,kayim,kayim,"ötad, agi, anochi",kayim,mother,ina,"alitau, ama",mother,mother,mother,"alitau, ama","alitau, ama","alitau, ama","alitau, ama",mother,mother,ina,ama,"alitau, ama","alitau, ama","alitau, ama",mother,ama,mother
