simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.07644541555314466,1.358231894813244,1.2817864792600993,kasen,sista,kasen,kasen,kasen,sista,kasen,kasen,barata,kasen,sista,kasen,kasen,kasen,kasen,sista,barata,kasen,kasen,kasen,barata,sista,kasen,sista,barata,kasen,sista,barata,barata,barata,barata,kasen,sista,kasen,sista,kasen,kasen,sista,barata,kasen,kasen,sista,kasen,sista,sista,kasen,sista,kasen,kasen,sista,barata,sista,kasen,kasen,barata,kasen,kasen,barata,sista,sista,sista,kasen,kasen,kasen,kasen,kasen,sista,kasen,barata,sista,barata,barata,barata,barata,barata,barata,barata,kasen,barata,sista,kasen,kasen,sista,kasen,barata,(nil),mama,(nil),papa,kandere,papa,mama,papa,mama,kandere,kandere,papa,papa,(nil),(nil),papa,mama,mama,kandere,mama
1,0.036990102114270895,1.376397987355977,1.3394078852417062,kasen,barata,barata,sista,sista,sista,kasen,kasen,barata,sista,kasen,kasen,barata,sista,kasen,kasen,kasen,barata,kasen,sista,kasen,sista,kasen,kasen,barata,kasen,kasen,barata,kasen,sista,sista,sista,kasen,sista,kasen,barata,barata,barata,sista,barata,kasen,barata,kasen,kasen,sista,kasen,barata,kasen,barata,barata,barata,kasen,kasen,sista,kasen,kasen,kasen,barata,kasen,sista,barata,sista,barata,barata,kasen,kasen,kasen,sista,barata,kasen,barata,kasen,kasen,sista,sista,kasen,kasen,sista,kasen,kasen,kasen,kasen,sista,sista,sista,papa,(nil),kandere,(nil),papa,papa,papa,mama,papa,kandere,mama,papa,(nil),mama,mama,kandere,(nil),mama,mama,kandere
2,0.12066583253759888,1.358231894813244,1.237566062275645,kasen,sista,kasen,sista,kasen,kasen,barata,kasen,kasen,sista,kasen,barata,kasen,kasen,barata,sista,barata,kasen,barata,kasen,barata,kasen,sista,barata,barata,kasen,kasen,kasen,kasen,kasen,sista,sista,kasen,kasen,barata,barata,sista,kasen,kasen,sista,kasen,sista,kasen,barata,barata,barata,kasen,kasen,sista,sista,kasen,kasen,barata,sista,barata,barata,kasen,barata,sista,kasen,sista,sista,kasen,sista,sista,kasen,sista,sista,sista,kasen,kasen,kasen,barata,kasen,sista,kasen,barata,kasen,barata,kasen,barata,kasen,barata,kasen,sista,papa,kandere,papa,(nil),(nil),kandere,kandere,mama,(nil),papa,mama,mama,mama,(nil),papa,mama,papa,mama,papa,kandere
3,0.20033687288923563,1.3624474851916286,1.162110612302393,kasen,kasen,sista,kasen,sista,sista,kasen,barata,barata,kasen,kasen,kasen,sista,kasen,kasen,barata,sista,sista,barata,barata,kasen,barata,kasen,barata,barata,barata,sista,barata,kasen,sista,sista,kasen,sista,kasen,kasen,kasen,kasen,sista,sista,sista,kasen,sista,barata,barata,sista,sista,kasen,kasen,kasen,kasen,kasen,sista,sista,kasen,kasen,barata,kasen,kasen,barata,kasen,sista,barata,kasen,sista,kasen,barata,kasen,kasen,kasen,kasen,kasen,kasen,kasen,kasen,barata,barata,sista,kasen,sista,kasen,sista,barata,barata,barata,barata,kandere,(nil),mama,mama,mama,papa,kandere,kandere,papa,mama,(nil),mama,papa,papa,(nil),kandere,papa,mama,(nil),papa
4,0.07701783612570545,1.3647683466880343,1.2877505105623288,barata,sista,kasen,kasen,sista,kasen,sista,kasen,kasen,kasen,sista,sista,barata,sista,sista,barata,kasen,kasen,barata,kasen,sista,kasen,barata,kasen,kasen,sista,sista,barata,kasen,kasen,barata,kasen,kasen,kasen,barata,barata,sista,kasen,kasen,sista,sista,kasen,barata,sista,barata,kasen,sista,barata,kasen,kasen,barata,sista,sista,kasen,kasen,barata,sista,sista,kasen,kasen,kasen,kasen,barata,barata,barata,kasen,kasen,kasen,barata,barata,kasen,kasen,kasen,barata,kasen,barata,kasen,sista,kasen,kasen,sista,sista,barata,kasen,sista,papa,(nil),(nil),kandere,papa,mama,(nil),kandere,kandere,papa,papa,mama,papa,(nil),mama,mama,mama,kandere,mama,papa
5,0.08632199483787839,1.3624474851916286,1.2761254903537502,sista,sista,barata,sista,kasen,kasen,sista,kasen,kasen,sista,kasen,sista,barata,kasen,barata,kasen,kasen,barata,sista,kasen,kasen,kasen,sista,barata,barata,kasen,kasen,barata,kasen,barata,kasen,kasen,kasen,barata,kasen,sista,kasen,kasen,kasen,kasen,kasen,barata,barata,barata,sista,barata,barata,sista,kasen,barata,kasen,kasen,kasen,kasen,barata,kasen,sista,kasen,sista,kasen,kasen,sista,kasen,kasen,sista,barata,kasen,kasen,barata,sista,kasen,sista,kasen,sista,sista,sista,barata,barata,sista,kasen,barata,sista,kasen,barata,sista,papa,(nil),papa,papa,mama,(nil),mama,(nil),mama,(nil),kandere,mama,kandere,mama,kandere,papa,mama,papa,papa,kandere
6,0.017105427441119536,1.365232444754933,1.3481270173138136,kasen,sista,kasen,sista,kasen,kasen,sista,sista,barata,sista,barata,barata,barata,barata,barata,kasen,kasen,barata,kasen,barata,kasen,kasen,sista,barata,kasen,sista,kasen,kasen,kasen,kasen,kasen,sista,sista,kasen,kasen,kasen,kasen,kasen,kasen,barata,sista,kasen,sista,barata,barata,barata,sista,kasen,barata,sista,sista,kasen,barata,kasen,kasen,barata,sista,kasen,barata,sista,sista,kasen,barata,sista,kasen,kasen,kasen,barata,kasen,kasen,kasen,kasen,kasen,barata,sista,sista,kasen,kasen,sista,barata,barata,sista,kasen,sista,kasen,mama,papa,papa,mama,(nil),mama,(nil),kandere,papa,papa,kandere,papa,(nil),mama,kandere,papa,mama,kandere,(nil),mama
7,0.023291163831378858,1.358231894813244,1.334940730981865,kasen,sista,kasen,kasen,kasen,sista,kasen,sista,kasen,kasen,barata,kasen,kasen,barata,kasen,kasen,kasen,kasen,sista,barata,sista,sista,kasen,kasen,barata,kasen,kasen,kasen,barata,sista,barata,sista,barata,sista,kasen,kasen,sista,sista,kasen,barata,sista,kasen,barata,barata,kasen,barata,barata,kasen,kasen,barata,sista,barata,kasen,kasen,kasen,sista,barata,sista,kasen,kasen,kasen,barata,sista,kasen,barata,kasen,sista,kasen,kasen,sista,kasen,barata,kasen,sista,barata,sista,sista,kasen,barata,sista,kasen,kasen,barata,sista,barata,(nil),papa,kandere,mama,kandere,mama,kandere,papa,papa,(nil),mama,mama,mama,kandere,mama,papa,papa,(nil),(nil),papa
8,0.0708379871383793,1.358231894813244,1.2873939076748646,kasen,kasen,sista,kasen,sista,kasen,barata,sista,sista,sista,barata,kasen,barata,barata,barata,barata,kasen,sista,sista,kasen,kasen,kasen,barata,kasen,kasen,barata,kasen,kasen,barata,barata,barata,sista,kasen,sista,barata,sista,kasen,barata,kasen,barata,kasen,kasen,kasen,barata,kasen,kasen,sista,sista,kasen,barata,sista,sista,barata,kasen,kasen,kasen,kasen,barata,kasen,kasen,sista,barata,barata,kasen,sista,barata,kasen,sista,kasen,sista,sista,kasen,kasen,kasen,sista,sista,sista,kasen,kasen,kasen,barata,kasen,sista,kasen,kasen,papa,papa,kandere,papa,papa,mama,kandere,(nil),(nil),(nil),mama,papa,mama,kandere,mama,mama,papa,(nil),mama,kandere
9,0.04559654719582218,1.3624474851916286,1.3168509379958064,sista,barata,barata,barata,kasen,kasen,kasen,kasen,kasen,kasen,barata,sista,sista,sista,kasen,kasen,sista,barata,kasen,barata,kasen,barata,kasen,kasen,barata,sista,kasen,barata,kasen,kasen,sista,kasen,kasen,kasen,kasen,sista,kasen,barata,sista,kasen,barata,kasen,barata,kasen,kasen,kasen,kasen,barata,kasen,kasen,barata,kasen,kasen,kasen,sista,kasen,barata,sista,kasen,kasen,sista,sista,kasen,barata,barata,barata,sista,sista,kasen,kasen,sista,sista,sista,kasen,barata,sista,barata,barata,barata,sista,kasen,sista,kasen,sista,sista,papa,kandere,papa,papa,(nil),(nil),(nil),papa,papa,(nil),kandere,kandere,kandere,mama,papa,mama,mama,mama,mama,mama
