simulation_number,mutual_information,entropy,conditional_entropy,mB,mZ,myB,myZ,mFZD,mFBD,mMBD,mMZD,mFBS,mFZS,mMBS,mMZS,meB,meZ,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fB,fZ,fyB,fyZ,fFZD,fFBD,fMBD,fMZD,fFBS,fFZS,fMBS,fMZS,feB,feZ,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,mFB,mFZ,mMB,mMZ,mFeB,mFyB,mFeZ,mFyZ,mMeZ,mMyZ,mMeB,mMyB,fF,fM,fFB,fFZ,fMB,fMZ,fFeB,fFyB,fFeZ,fFyZ,fMeZ,fMyZ,fMeB,fMyB
0,0.08360479413217647,1.376409952981727,1.2928051588495506,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,tʸetʸa,sɨr̃ʸkay,lʸelʸa,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸa,lʸelʸax,lʸelʸax,sɨr̃ʸkay,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸax,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,ava,sɨr̃ʸkay,ava,lʸelʸa,tʸetʸa,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax
1,0.05505256447935958,1.4504850051968006,1.395432440717441,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,ava,lʸelʸax,lʸelʸa,tʸetʸa,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,lʸelʸax,lʸelʸa,sɨr̃ʸkay,lʸelʸax,tʸetʸa,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,ava,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,lʸelʸa
2,0.07665741680714455,1.4178628563774824,1.3412054395703379,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸax,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,lʸelʸa,lʸelʸax,tʸetʸa,sɨr̃ʸkay,lʸelʸa,lʸelʸa,sɨr̃ʸkay,lʸelʸax,lʸelʸax,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,ava,tʸetʸa,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,ava,lʸelʸa,sɨr̃ʸkay,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay
3,0.09247159515757963,1.4449222901163001,1.3524506949587205,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,sɨr̃ʸkay,lʸelʸa,ava,tʸetʸa,sɨr̃ʸkay,lʸelʸax,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,ava,lʸelʸa,lʸelʸax,sɨr̃ʸkay,tʸetʸa,sɨr̃ʸkay,lʸelʸa,lʸelʸa,lʸelʸax,sɨr̃ʸkay,lʸelʸa
4,0.04387032254446832,1.383626989246886,1.3397566667024177,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸa,ava,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,ava,lʸelʸax,tʸetʸa,lʸelʸa,tʸetʸa,lʸelʸax,lʸelʸa,lʸelʸa,lʸelʸax,lʸelʸax,sɨr̃ʸkay,lʸelʸax
5,0.05899163010594277,1.4482417450954748,1.389250114989532,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸax,ava,sɨr̃ʸkay,lʸelʸax,tʸetʸa,lʸelʸa,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,lʸelʸa,lʸelʸa,lʸelʸa,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,ava,sɨr̃ʸkay,lʸelʸa,lʸelʸax,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,tʸetʸa,lʸelʸax,sɨr̃ʸkay
6,0.05262131077766519,1.429109154146545,1.3764878433688799,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,patʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sɨr̃ʸkay,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,tʸetʸa,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸa,lʸelʸax,sɨr̃ʸkay,lʸelʸa,sɨr̃ʸkay,lʸelʸax,ava,sɨr̃ʸkay,lʸelʸa,ava,lʸelʸax,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,lʸelʸa,tʸetʸa,lʸelʸa,sɨr̃ʸkay,lʸelʸax
7,0.09303228937891439,1.407887759221751,1.3148554698428365,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,ava,sɨr̃ʸkay,lʸelʸa,lʸelʸa,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,ava,lʸelʸax,lʸelʸa,tʸetʸa,lʸelʸa,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,tʸetʸa,lʸelʸax,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸa,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay
8,0.050142299616865005,1.430753298624558,1.380610999007693,lʸelʸa,patʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,lʸelʸax,ava,lʸelʸa,lʸelʸax,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸa,ava,sɨr̃ʸkay,sɨr̃ʸkay,tʸetʸa,lʸelʸa,lʸelʸax,sɨr̃ʸkay,lʸelʸa,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸa,sɨr̃ʸkay,tʸetʸa,sɨr̃ʸkay,lʸelʸa
9,0.052001266731330764,1.4211609503915823,1.3691596836602515,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,yalaks,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,lʸelʸa,patʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,sazor̃,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸa,lʸelʸax,lʸelʸa,sɨr̃ʸkay,lʸelʸa,ava,tʸetʸa,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸa,sɨr̃ʸkay,tʸetʸa,lʸelʸax,lʸelʸax,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,sɨr̃ʸkay,sɨr̃ʸkay,lʸelʸax,sɨr̃ʸkay,lʸelʸa,lʸelʸa,ava,lʸelʸax,lʸelʸa
