simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.23626468721715232,1.5637256445568575,1.3274609573397051,bangunji,kambanmu,yaba,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,jinkurr,kambanmu,kambanmu,bangunji,kambanmu,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,jinkurr,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,yabaju,kambanmu,kambanmu,bangunji,babarr,bangunji,babarr,bangunji,bangunji,kambanmu,kambanmu,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,bangunji,bangunji,bangunji,bangunji,kambanmu,yabaju,bangunji,nganjan,"bimakay, bimay, mukay",kalnga,ngamu,"bimakay, bimay, mukay, ngamu",nganjan,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay","bimakay, bimay, mukay, ngamu",nganjan,nganjan,"bimakay, bimay, mukay, ngamu",kalnga,"bimakay, bimay, mukay",ngamu,nganjan,"bimakay, bimay, mukay",kalnga,kalnga,nganjan
1,0.0985259939218377,1.5736339408102529,1.4751079468884152,bangunji,bangunji,kambanmu,bangunji,kambanmu,bangunji,kambanmu,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,bangunji,jinkurr,bangunji,bangunji,bangunji,bangunji,yabaju,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,yabaju,bangunji,bangunji,kambanmu,kambanmu,yaba,kambanmu,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,kambanmu,babarr,bangunji,bangunji,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,bangunji,bangunji,jinkurr,kambanmu,bangunji,bangunji,bangunji,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,babarr,bangunji,kambanmu,bangunji,kambanmu,bangunji,kambanmu,bangunji,kambanmu,nganjan,"bimakay, bimay, mukay, ngamu",ngamu,nganjan,ngamu,kalnga,kalnga,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay","bimakay, bimay, mukay","bimakay, bimay, mukay",nganjan,kalnga,nganjan,"bimakay, bimay, mukay, ngamu",nganjan,"bimakay, bimay, mukay",kalnga,"bimakay, bimay, mukay, ngamu",nganjan
2,0.1577302019899629,1.5528148508647721,1.3950846488748092,kambanmu,jinkurr,kambanmu,jinkurr,babarr,kambanmu,bangunji,kambanmu,bangunji,bangunji,bangunji,yabaju,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,babarr,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,bangunji,yaba,bangunji,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,yabaju,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,bangunji,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,kalnga,ngamu,kalnga,"bimakay, bimay, mukay, ngamu",nganjan,"bimakay, bimay, mukay",kalnga,nganjan,"bimakay, bimay, mukay, ngamu",ngamu,nganjan,"bimakay, bimay, mukay","bimakay, bimay, mukay","bimakay, bimay, mukay","bimakay, bimay, mukay, ngamu",nganjan,kalnga,"bimakay, bimay, mukay, ngamu",nganjan,nganjan
3,0.11849304722110565,1.557189192682067,1.4386961454609613,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,bangunji,bangunji,kambanmu,bangunji,bangunji,bangunji,bangunji,bangunji,yaba,bangunji,bangunji,kambanmu,bangunji,kambanmu,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,bangunji,bangunji,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,babarr,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,kambanmu,bangunji,bangunji,kambanmu,yabaju,bangunji,kambanmu,bangunji,kambanmu,kambanmu,babarr,bangunji,bangunji,jinkurr,bangunji,kambanmu,kambanmu,yabaju,kambanmu,bangunji,kambanmu,kambanmu,jinkurr,kambanmu,bangunji,nganjan,kalnga,nganjan,ngamu,"bimakay, bimay, mukay",ngamu,"bimakay, bimay, mukay",nganjan,kalnga,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay, ngamu",nganjan,"bimakay, bimay, mukay",kalnga,"bimakay, bimay, mukay, ngamu",kalnga,nganjan,nganjan,"bimakay, bimay, mukay"
4,0.05707321673938859,1.5627231471181675,1.505649930378779,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,babarr,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,bangunji,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,babarr,kambanmu,bangunji,bangunji,kambanmu,jinkurr,bangunji,bangunji,kambanmu,yabaju,kambanmu,bangunji,kambanmu,bangunji,yaba,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,yabaju,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,bangunji,kambanmu,jinkurr,bangunji,bangunji,bangunji,kambanmu,bangunji,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay",nganjan,"bimakay, bimay, mukay","bimakay, bimay, mukay, ngamu",ngamu,nganjan,kalnga,kalnga,nganjan,"bimakay, bimay, mukay",ngamu,"bimakay, bimay, mukay",nganjan,"bimakay, bimay, mukay, ngamu",kalnga,kalnga,nganjan,nganjan,"bimakay, bimay, mukay, ngamu"
5,0.23250703226886515,1.5637256445568575,1.3312186122879923,babarr,kambanmu,kambanmu,bangunji,bangunji,yaba,kambanmu,bangunji,bangunji,bangunji,babarr,bangunji,bangunji,kambanmu,jinkurr,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,kambanmu,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,bangunji,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,yabaju,kambanmu,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,kambanmu,yabaju,kambanmu,jinkurr,bangunji,kambanmu,bangunji,kambanmu,bangunji,bangunji,bangunji,nganjan,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay",ngamu,nganjan,"bimakay, bimay, mukay","bimakay, bimay, mukay, ngamu",kalnga,nganjan,nganjan,"bimakay, bimay, mukay, ngamu",nganjan,"bimakay, bimay, mukay",kalnga,nganjan,ngamu,"bimakay, bimay, mukay",kalnga,kalnga,"bimakay, bimay, mukay, ngamu"
6,0.1759699333381144,1.5660689192099264,1.390098985871812,bangunji,kambanmu,kambanmu,bangunji,kambanmu,bangunji,jinkurr,bangunji,kambanmu,kambanmu,kambanmu,bangunji,bangunji,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,yaba,bangunji,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,yabaju,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,babarr,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,bangunji,babarr,bangunji,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,jinkurr,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,bangunji,bangunji,bangunji,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,yabaju,bangunji,"bimakay, bimay, mukay, ngamu",ngamu,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay","bimakay, bimay, mukay",nganjan,kalnga,nganjan,kalnga,"bimakay, bimay, mukay, ngamu",nganjan,nganjan,nganjan,ngamu,kalnga,"bimakay, bimay, mukay","bimakay, bimay, mukay",nganjan,kalnga
7,0.1540913586620971,1.5782630315365063,1.4241716728744092,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,yabaju,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,babarr,kambanmu,bangunji,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,yabaju,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,bangunji,bangunji,yaba,kambanmu,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,bangunji,babarr,kambanmu,kambanmu,bangunji,kambanmu,jinkurr,bangunji,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,kambanmu,jinkurr,bangunji,kambanmu,bangunji,bangunji,bangunji,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay, ngamu",ngamu,"bimakay, bimay, mukay, ngamu",kalnga,"bimakay, bimay, mukay",kalnga,nganjan,"bimakay, bimay, mukay","bimakay, bimay, mukay",kalnga,"bimakay, bimay, mukay",nganjan,nganjan,ngamu,nganjan,"bimakay, bimay, mukay, ngamu",nganjan,kalnga,nganjan
8,0.19596181354369624,1.5557225971764783,1.359760783632782,kambanmu,jinkurr,kambanmu,kambanmu,bangunji,kambanmu,babarr,kambanmu,babarr,jinkurr,kambanmu,kambanmu,bangunji,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,bangunji,bangunji,bangunji,bangunji,bangunji,yabaju,kambanmu,bangunji,kambanmu,kambanmu,bangunji,kambanmu,bangunji,kambanmu,bangunji,kambanmu,bangunji,yabaju,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,yaba,bangunji,bangunji,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,ngamu,kalnga,"bimakay, bimay, mukay",kalnga,nganjan,"bimakay, bimay, mukay","bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay, ngamu",nganjan,nganjan,ngamu,nganjan,nganjan,"bimakay, bimay, mukay",kalnga,nganjan,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay",kalnga,"bimakay, bimay, mukay, ngamu"
9,0.13546603354354048,1.5557225971764783,1.4202565636329378,bangunji,jinkurr,bangunji,bangunji,kambanmu,bangunji,yabaju,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,kambanmu,bangunji,kambanmu,bangunji,babarr,kambanmu,bangunji,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,yabaju,kambanmu,kambanmu,bangunji,kambanmu,kambanmu,bangunji,kambanmu,bangunji,kambanmu,jinkurr,bangunji,bangunji,kambanmu,kambanmu,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,bangunji,bangunji,kambanmu,bangunji,kambanmu,kambanmu,kambanmu,bangunji,kambanmu,babarr,kambanmu,bangunji,bangunji,kambanmu,bangunji,kambanmu,yaba,kambanmu,bangunji,bangunji,bangunji,kambanmu,kambanmu,bangunji,bangunji,kambanmu,bangunji,bangunji,kambanmu,kambanmu,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay",kalnga,"bimakay, bimay, mukay",nganjan,nganjan,ngamu,nganjan,"bimakay, bimay, mukay",nganjan,"bimakay, bimay, mukay, ngamu","bimakay, bimay, mukay, ngamu",kalnga,ngamu,kalnga,nganjan,"bimakay, bimay, mukay",kalnga,nganjan
