simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.06374024280305512,1.1907686023357982,1.127028359532743,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,"kapatararian, kaka",insan,kapatararian,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,bayi,bapa,bapa,bapa,bapa,bapa,ináng,bayi,amang,bayi,bayi,bapa,bayi,bayi,amang,bayi,bapa,bayi,bapa,ináng
1,0.024065262393114573,1.1907686023357982,1.1667033399426836,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,ináng,bapa,bayi,bayi,bapa,bayi,bayi,bayi,bayi,bapa,bayi,bapa,bapa,bapa,bapa,amang,bayi,ináng,amang,bapa
2,0.052651794104222605,1.192854958575232,1.1402031644710093,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,bapa,bayi,bapa,bayi,bapa,amang,bapa,bapa,bapa,amang,bayi,bapa,ináng,bayi,bayi,bayi,ináng,bapa,bayi,bayi
3,0.03899898167149263,1.1907686023357982,1.1517696206643055,insan,insan,"kapatararian, kaka",kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,bapa,bayi,bayi,bayi,bapa,bayi,bapa,bayi,bapa,ináng,bapa,ináng,bapa,bapa,bayi,bayi,amang,bapa,amang,bayi
4,0.11124185364336303,1.192854958575232,1.081613104931869,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,kapatararian,bapa,bapa,bapa,bayi,bapa,bapa,amang,bayi,bapa,bayi,bapa,bayi,ináng,bayi,bapa,bayi,ináng,bayi,amang,bayi
5,0.06173424371074243,1.192854958575232,1.1311207148644895,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,bapa,bapa,bayi,bapa,bayi,ináng,bapa,bayi,bapa,bayi,bapa,bayi,amang,bayi,bayi,bapa,amang,bayi,bapa,ináng
6,0.03141035278609938,1.2149847829974896,1.1835744302113902,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,"kapatararian, kaka",insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,bayi,bayi,bapa,amang,bayi,bayi,bayi,amang,bapa,bapa,bapa,bapa,bayi,bapa,ináng,bayi,bapa,bapa,bayi,ináng
7,0.030715707263198277,1.192854958575232,1.1621392513120337,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,kapatararian,insan,insan,insan,"kapatararian, kaka",kapatararian,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,amang,bapa,bapa,bayi,bayi,bapa,bayi,bayi,bapa,bayi,amang,bapa,bayi,bapa,ináng,bapa,bayi,bayi,ináng,bapa
8,0.07919856514675194,1.2149847829974898,1.1357862178507379,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,"kapatararian, kaka",insan,insan,kapatararian,insan,insan,"kapatararian, kaka",insan,insan,insan,bayi,bayi,amang,bayi,bapa,bapa,bapa,amang,bapa,bapa,bapa,bayi,bayi,bayi,bayi,bapa,bayi,bapa,ináng,ináng
9,0.08051242749254395,1.192854958575232,1.112342531082688,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,insan,insan,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,kapatararian,"kapatararian, kaka",insan,insan,insan,insan,insan,insan,insan,insan,insan,bapa,bayi,bapa,bayi,bapa,bayi,bayi,ináng,amang,bayi,bapa,bapa,bapa,bayi,bapa,bayi,bayi,amang,ináng,bapa
