simulation_number,mutual_information,entropy,conditional_entropy,mB,mZ,myB,myZ,mFZD,mFBD,mMBD,mMZD,mFBS,mFZS,mMBS,mMZS,meB,meZ,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fB,fZ,fyB,fyZ,fFZD,fFBD,fMBD,fMZD,fFBS,fFZS,fMBS,fMZS,feB,feZ,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,mFB,mFZ,mMB,mMZ,mFeB,mFyB,mFeZ,mFyZ,mMeZ,mMyZ,mMeB,mMyB,fF,fM,fFB,fFZ,fMB,fMZ,fFeB,fFyB,fFeZ,fFyZ,fMeZ,fMyZ,fMeB,fMyB
0,0.09665176338668413,1.6579912631354892,1.561339499748805,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,was̄,hitʼino was̄,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,ebelaɬul yas̄,insol was̄,insol was̄,ebelaɬul yas̄,ebelaɬul yas̄,ebelaɬul was̄,ebelaɬul yas̄,ensol (insol) yas̄,ebelaɬul was̄,ensol (insol) yas̄,ebelaɬul was̄,insol was̄,ensol (insol) yas̄,ebel,ebelaɬul yas̄,insol was̄,ebelaɬul yas̄,insol was̄,ebel,ebelaɬul was̄,ensol (insol) yas̄,ensol (insol) yas̄,ebelaɬul was̄,enso,ebelaɬul was̄,insol was̄,ensol (insol) yas̄,enso
1,0.1411805213848083,1.6689290667747416,1.5277485453899333,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,ebelaɬul yas̄,insol was̄,ebelaɬul yas̄,insol was̄,ensol (insol) yas̄,insol was̄,insol was̄,ebelaɬul yas̄,ensol (insol) yas̄,ebelaɬul yas̄,ebelaɬul was̄,ebelaɬul yas̄,ebel,ebel,ebelaɬul yas̄,insol was̄,enso,ebelaɬul was̄,ensol (insol) yas̄,insol was̄,enso,ebelaɬul was̄,ensol (insol) yas̄,ebelaɬul was̄,ebelaɬul was̄,ensol (insol) yas̄,ensol (insol) yas̄,ebelaɬul was̄
2,0.15231632210462265,1.7123095232344467,1.559993201129824,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,hitʼine yas̄,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,ebel,ebelaɬul yas̄,ensol (insol) yas̄,insol was̄,ensol (insol) yas̄,insol was̄,insol was̄,ensol (insol) yas̄,ebelaɬul yas̄,ebelaɬul was̄,ebelaɬul was̄,ebelaɬul was̄,insol was̄,ensol (insol) yas̄,ebelaɬul was̄,ebel,ebelaɬul yas̄,ebelaɬul yas̄,ensol (insol) yas̄,enso,ebelaɬul yas̄,insol was̄,ebelaɬul yas̄,insol was̄,enso,ensol (insol) yas̄,ebelaɬul was̄,ebelaɬul was̄
3,0.14838103590393237,1.6883744175168809,1.5399933816129485,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,ebelaɬul yas̄,ensol (insol) yas̄,ensol (insol) yas̄,ensol (insol) yas̄,ebel,ensol (insol) yas̄,enso,ensol (insol) yas̄,insol was̄,insol was̄,ensol (insol) yas̄,insol was̄,ebelaɬul was̄,ebelaɬul was̄,ebelaɬul was̄,ebelaɬul was̄,ebelaɬul yas̄,insol was̄,ebel,ebelaɬul yas̄,ebelaɬul yas̄,insol was̄,enso,insol was̄,ebelaɬul was̄,ebelaɬul was̄,ebelaɬul yas̄,ebelaɬul yas̄
4,0.15468949782888908,1.7088530591210027,1.5541635612921136,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,ebelaɬul was̄,insol was̄,ebelaɬul yas̄,ebelaɬul was̄,enso,insol was̄,ensol (insol) yas̄,ebel,ensol (insol) yas̄,ebelaɬul was̄,insol was̄,ebelaɬul yas̄,insol was̄,ebelaɬul yas̄,ebel,insol was̄,ebelaɬul was̄,ensol (insol) yas̄,ebelaɬul yas̄,enso,ebelaɬul yas̄,ensol (insol) yas̄,ensol (insol) yas̄,ensol (insol) yas̄,ebelaɬul yas̄,insol was̄,ebelaɬul was̄,ebelaɬul was̄
5,0.12436044555773296,1.64615226511952,1.521791819561787,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,was̄,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,was̄,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,ebelaɬul yas̄,insol was̄,insol was̄,ensol (insol) yas̄,ebelaɬul was̄,ebelaɬul was̄,ebel,ebelaɬul yas̄,ebelaɬul yas̄,insol was̄,ensol (insol) yas̄,ebelaɬul was̄,enso,ebel,ensol (insol) yas̄,ebelaɬul yas̄,ensol (insol) yas̄,insol was̄,ebelaɬul was̄,ensol (insol) yas̄,insol was̄,ebelaɬul was̄,ebelaɬul yas̄,insol was̄,ensol (insol) yas̄,ebelaɬul was̄,enso,ebelaɬul yas̄
6,0.11511890588539542,1.6791817002865712,1.5640627944011758,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,hitʼine yas̄,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,ebelaɬul yas̄,ebelaɬul was̄,ensol (insol) yas̄,ebelaɬul yas̄,insol was̄,ebelaɬul was̄,ebelaɬul yas̄,ensol (insol) yas̄,insol was̄,ebelaɬul was̄,ebelaɬul yas̄,insol was̄,enso,ensol (insol) yas̄,ensol (insol) yas̄,ensol (insol) yas̄,insol was̄,enso,ensol (insol) yas̄,ebelaɬul was̄,ebel,insol was̄,ebelaɬul was̄,ebel,ebelaɬul yas̄,ebelaɬul yas̄,insol was̄,ebelaɬul was̄
7,0.14288781117798144,1.7246051854105369,1.5817173742325554,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,ebelaɬul yas̄,ebelaɬul was̄,ensol (insol) yas̄,ebelaɬul yas̄,ebelaɬul yas̄,ensol (insol) yas̄,insol was̄,ebelaɬul yas̄,ebelaɬul yas̄,ensol (insol) yas̄,insol was̄,ebelaɬul was̄,insol was̄,ensol (insol) yas̄,ebelaɬul was̄,ebelaɬul was̄,ebelaɬul was̄,ebel,enso,ebel,insol was̄,ensol (insol) yas̄,enso,ensol (insol) yas̄,ebelaɬul yas̄,ebelaɬul was̄,insol was̄,insol was̄
8,0.1355521597273499,1.7180346308985661,1.5824824711712162,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,was̄,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,was̄,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,ensol (insol) yas̄,ebel,ebel,enso,ensol (insol) yas̄,ebelaɬul was̄,ebelaɬul was̄,ebelaɬul was̄,ebelaɬul was̄,ensol (insol) yas̄,insol was̄,ebelaɬul yas̄,insol was̄,ebelaɬul yas̄,ebelaɬul was̄,ebelaɬul yas̄,insol was̄,insol was̄,insol was̄,insol was̄,ebelaɬul was̄,ebelaɬul yas̄,ebelaɬul yas̄,ensol (insol) yas̄,ebelaɬul yas̄,ensol (insol) yas̄,enso,ensol (insol) yas̄
9,0.14811848050441778,1.6676916108543194,1.5195731303499016,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,hitʼino was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,was̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄,hitʼine yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,yas̄ʕal,hitʼino was̄,yas̄ʕal,insol was̄,enso,ensol (insol) yas̄,ensol (insol) yas̄,ebelaɬul was̄,ensol (insol) yas̄,insol was̄,ebelaɬul yas̄,ebelaɬul yas̄,ebelaɬul was̄,insol was̄,ensol (insol) yas̄,ebelaɬul yas̄,insol was̄,ebelaɬul yas̄,ebelaɬul was̄,ebelaɬul was̄,enso,ensol (insol) yas̄,ebelaɬul yas̄,ebelaɬul was̄,ebel,ebelaɬul was̄,insol was̄,ebel,ensol (insol) yas̄,insol was̄,ebelaɬul yas̄
