simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.15128900362280073,1.34791009821198,1.1966210945891793,nepa,nepa,buku,muna,buku,buku,nepa,nepa,nepa,buku,nepa,nepa,nepa,buku,atanac,buku,buku,nepa,nepa,buku,buku,nepa,buku,nepa,buku,nepa,nepa,poana,buku,buku,nepa,nepa,buku,nepa,nepa,poana,poana,buku,buku,nepa,nepa,buku,nepa,buku,nepa,nepa,buku,buku,nepa,buku,buku,buku,nepa,nepa,nepa,nepa,buku,nepa,nepa,buku,nepa,nepa,buku,nepa,buku,buku,buku,nepa,nepa,nepa,buku,nepa,muna,poana,nepa,buku,nepa,buku,buku,buku,buku,buku,buku,nepa,buku,tawac,awong,mange,mange,jejac,tawac,jejac,mange,awong,awong,mange,tawac,mange,jejac,awong,jejac,mange,awong,tawac,awong
1,0.040562475535038445,1.371768896629724,1.3312064210946855,nepa,buku,nepa,buku,nepa,buku,buku,nepa,buku,buku,buku,buku,nepa,nepa,buku,buku,poana,nepa,buku,nepa,buku,buku,buku,buku,buku,nepa,buku,buku,nepa,nepa,nepa,muna,buku,buku,nepa,buku,buku,nepa,nepa,buku,nepa,nepa,nepa,nepa,nepa,buku,nepa,buku,muna,nepa,poana,nepa,buku,buku,buku,nepa,nepa,buku,nepa,buku,nepa,buku,nepa,nepa,nepa,buku,nepa,buku,nepa,buku,poana,nepa,nepa,nepa,buku,buku,nepa,buku,nepa,poana,atanac,nepa,nepa,nepa,buku,jejac,jejac,tawac,mange,awong,tawac,mange,awong,mange,tawac,mange,awong,awong,mange,jejac,awong,tawac,jejac,mange,awong
2,0.23900851578002968,1.34791009821198,1.1089015824319504,buku,nepa,buku,nepa,muna,buku,nepa,nepa,atanac,buku,buku,nepa,nepa,buku,buku,nepa,buku,nepa,nepa,buku,nepa,nepa,nepa,buku,poana,buku,nepa,nepa,nepa,muna,nepa,poana,buku,buku,buku,nepa,nepa,buku,buku,buku,nepa,buku,buku,nepa,buku,buku,nepa,buku,poana,nepa,nepa,nepa,nepa,nepa,buku,buku,buku,buku,buku,buku,nepa,buku,buku,nepa,nepa,buku,nepa,buku,buku,nepa,buku,poana,nepa,nepa,buku,buku,buku,nepa,buku,nepa,nepa,nepa,nepa,nepa,nepa,jejac,tawac,awong,awong,awong,awong,jejac,mange,awong,mange,tawac,jejac,tawac,tawac,mange,jejac,mange,mange,awong,mange
3,0.0579843144227945,1.355324148501538,1.2973398340787434,buku,nepa,buku,nepa,buku,nepa,buku,buku,nepa,nepa,nepa,buku,buku,atanac,muna,buku,buku,buku,nepa,buku,buku,nepa,nepa,nepa,buku,buku,nepa,nepa,buku,buku,nepa,buku,poana,buku,nepa,nepa,nepa,nepa,buku,buku,nepa,buku,buku,nepa,buku,buku,poana,buku,nepa,nepa,nepa,muna,nepa,nepa,buku,buku,buku,nepa,nepa,buku,buku,nepa,nepa,nepa,nepa,nepa,poana,nepa,buku,nepa,buku,buku,buku,buku,nepa,nepa,buku,nepa,nepa,buku,buku,nepa,nepa,nepa,poana,jejac,awong,mange,tawac,tawac,tawac,jejac,awong,awong,awong,awong,mange,tawac,jejac,awong,jejac,mange,mange,mange,mange
4,0.10014214814773159,1.3698615354811867,1.2697193873334551,muna,nepa,buku,nepa,nepa,nepa,nepa,buku,nepa,buku,buku,nepa,poana,buku,buku,buku,nepa,atanac,buku,nepa,buku,nepa,nepa,nepa,nepa,buku,nepa,buku,nepa,buku,nepa,buku,buku,nepa,buku,buku,buku,buku,nepa,buku,nepa,buku,nepa,nepa,buku,nepa,nepa,buku,nepa,nepa,buku,nepa,poana,buku,nepa,buku,buku,buku,buku,buku,buku,nepa,nepa,nepa,nepa,nepa,nepa,buku,nepa,buku,buku,poana,nepa,muna,buku,nepa,buku,nepa,buku,buku,nepa,nepa,buku,nepa,poana,awong,jejac,awong,jejac,awong,tawac,tawac,mange,mange,awong,awong,jejac,tawac,mange,tawac,mange,mange,mange,jejac,awong
5,0.17370103640193335,1.376397987355977,1.2026969509540437,buku,buku,atanac,nepa,muna,buku,buku,buku,buku,buku,nepa,buku,poana,nepa,buku,nepa,nepa,buku,nepa,buku,buku,nepa,nepa,nepa,poana,buku,buku,buku,nepa,poana,nepa,nepa,nepa,buku,buku,nepa,nepa,buku,buku,nepa,buku,buku,nepa,nepa,nepa,buku,buku,buku,buku,nepa,nepa,nepa,muna,nepa,nepa,nepa,buku,nepa,nepa,buku,nepa,buku,nepa,poana,buku,nepa,buku,nepa,buku,buku,nepa,nepa,nepa,nepa,buku,nepa,nepa,nepa,buku,buku,buku,nepa,buku,buku,nepa,mange,mange,tawac,jejac,mange,tawac,awong,jejac,awong,awong,jejac,mange,jejac,mange,tawac,awong,mange,awong,tawac,awong
6,0.09728165182735848,1.3717688966297237,1.2744872448023652,nepa,nepa,buku,buku,muna,nepa,buku,buku,nepa,nepa,nepa,buku,buku,buku,buku,nepa,buku,buku,buku,buku,buku,poana,buku,nepa,nepa,atanac,nepa,nepa,buku,buku,nepa,buku,buku,nepa,poana,nepa,buku,nepa,nepa,buku,buku,nepa,nepa,poana,buku,nepa,nepa,buku,buku,nepa,nepa,nepa,buku,buku,buku,buku,nepa,nepa,buku,nepa,nepa,nepa,buku,buku,nepa,buku,buku,nepa,buku,poana,nepa,nepa,nepa,nepa,nepa,buku,buku,muna,nepa,buku,nepa,nepa,nepa,nepa,buku,awong,tawac,jejac,mange,mange,awong,mange,jejac,tawac,mange,tawac,awong,awong,mange,jejac,awong,jejac,mange,awong,tawac
7,0.1182411652775679,1.3717688966297237,1.2535277313521558,nepa,nepa,nepa,nepa,nepa,buku,nepa,buku,nepa,buku,nepa,nepa,buku,buku,buku,muna,nepa,buku,buku,buku,nepa,buku,nepa,buku,nepa,nepa,buku,buku,nepa,buku,buku,nepa,nepa,nepa,buku,nepa,nepa,nepa,nepa,buku,nepa,buku,nepa,nepa,nepa,buku,atanac,buku,buku,nepa,buku,nepa,nepa,poana,buku,buku,muna,buku,buku,nepa,buku,nepa,buku,nepa,nepa,nepa,buku,nepa,poana,buku,buku,poana,nepa,nepa,buku,buku,nepa,buku,buku,nepa,poana,buku,buku,nepa,buku,mange,tawac,tawac,mange,awong,awong,awong,jejac,awong,jejac,mange,tawac,mange,mange,awong,jejac,tawac,jejac,mange,awong
8,0.09404104298755223,1.376397987355977,1.2823569443684248,buku,nepa,nepa,nepa,buku,nepa,nepa,buku,nepa,nepa,buku,nepa,nepa,nepa,buku,buku,buku,muna,nepa,buku,buku,nepa,poana,nepa,nepa,buku,nepa,buku,buku,buku,nepa,nepa,nepa,atanac,buku,buku,buku,poana,nepa,buku,buku,nepa,nepa,muna,nepa,buku,buku,nepa,buku,buku,buku,buku,nepa,nepa,buku,buku,nepa,nepa,buku,nepa,nepa,poana,nepa,buku,nepa,buku,nepa,buku,buku,buku,buku,nepa,buku,nepa,nepa,buku,nepa,buku,nepa,nepa,buku,buku,poana,nepa,nepa,tawac,awong,jejac,tawac,awong,mange,jejac,mange,awong,awong,jejac,mange,tawac,mange,awong,mange,jejac,tawac,awong,mange
9,0.12797827773544834,1.366158847569202,1.2381805698337536,nepa,buku,buku,nepa,buku,nepa,nepa,nepa,buku,buku,nepa,nepa,nepa,buku,buku,buku,buku,nepa,buku,nepa,buku,nepa,nepa,nepa,nepa,nepa,nepa,nepa,buku,nepa,nepa,nepa,nepa,buku,buku,nepa,buku,buku,nepa,nepa,muna,nepa,buku,nepa,buku,nepa,buku,buku,nepa,nepa,nepa,buku,buku,buku,buku,nepa,buku,buku,poana,nepa,poana,buku,buku,atanac,muna,buku,buku,nepa,buku,poana,buku,nepa,nepa,nepa,buku,nepa,nepa,buku,buku,buku,poana,buku,buku,nepa,nepa,jejac,jejac,awong,awong,tawac,mange,mange,tawac,mange,awong,mange,tawac,mange,awong,tawac,mange,awong,awong,jejac,jejac
